Lat,Long,Geoid2016,DBL60,BDL60_NZVD2016
-44.7,167.0333333,2.106,0.2192,-1.8868
-44.7,167.0666667,1.949,0.2191,-1.7299
-44.7,167.1,1.78,0.2191,-1.5609
-44.7,167.1333333,1.593,0.2191,-1.3739
-44.7,167.1666667,1.369,0.219,-1.15
-44.7,167.2,1.112,0.219,-0.893
-44.7,167.2333333,0.845,0.219,-0.626
-44.7,167.2666667,0.568,0.219,-0.349
-44.7,167.3,0.232,0.219,-0.013
-44.7,167.3333333,-0.119,0.219,0.338
-44.7,167.3666667,-0.514,0.219,0.733
-44.7,167.4,-0.936,0.219,1.155
-44.7,167.4333333,-1.381,0.219,1.6
-44.7,167.4666667,-1.841,0.2191,2.0601
-44.7,167.5,-2.316,0.2191,2.5351
-44.7,167.5333333,-2.787,0.2192,3.0062
-44.7,167.5666667,-3.293,0.2193,3.5123
-44.7,167.6,-3.822,0.2194,4.0414
-44.7,167.6333333,-4.362,0.2195,4.5815
-44.7,167.6666667,-4.816,0.2197,5.0357
-44.7,167.7,-5.316,0.2198,5.5358
-44.7,167.7333333,-5.747,0.22,5.967
-44.7,167.7666667,-6.105,0.2202,6.3252
-44.7,167.8,-6.33,0.2204,6.5504
-44.7,167.8333333,-6.514,0.2207,6.7347
-44.7,167.8666667,-6.684,0.221,6.905
-44.7,167.9,-6.985,0.2212,7.2062
-44.7,167.9333333,-7.317,0.2216,7.5386
-44.7,167.9666667,-7.385,0.2219,7.6069
-44.7,168,-7.686,0.2222,7.9082
-44.7,168.0333333,-8.051,0.2226,8.2736
-44.7,168.0666667,-8.102,0.223,8.325
-44.7,168.1,-8.108,0.2234,8.3314
-44.7,168.1333333,-8.163,0.2238,8.3868
-44.7,168.1666667,-8.489,0.2242,8.7132
-44.7,168.2,-8.672,0.2247,8.8967
-44.7,168.2333333,-8.79,0.2252,9.0152
-44.7,168.2666667,-8.669,0.2257,8.8947
-44.7,168.3,-8.635,0.2262,8.8612
-44.7,168.3333333,-8.564,0.2268,8.7908
-44.7,168.3666667,-8.665,0.2273,8.8923
-44.7,168.4,-8.987,0.2279,9.2149
-44.7,168.4333333,-8.986,0.2285,9.2145
-44.7,168.4666667,-9.041,0.2292,9.2702
-44.7,168.5,-9.376,0.2299,9.6059
-44.7,168.5333333,-9.569,0.2306,9.7996
-44.7,168.5666667,-9.621,0.2313,9.8523
-44.7,168.6,-9.672,0.2321,9.9041
-44.7,168.6333333,-9.491,0.2329,9.7239
-44.7,168.6666667,-9.368,0.2337,9.6017
-44.7,168.7,-9.179,0.2345,9.4135
-44.7,168.7333333,-9.138,0.2354,9.3734
-44.7,168.7666667,-9.209,0.2363,9.4453
-44.7,168.8,-9.302,0.2372,9.5392
-44.7,168.8333333,-9.266,0.2381,9.5041
-44.7,168.8666667,-9.077,0.2391,9.3161
-44.7,168.9,-9.05,0.2401,9.2901
-44.7,168.9333333,-8.744,0.241,8.985
-44.7,168.9666667,-8.468,0.242,8.71
-44.7,169,-8.355,0.243,8.598
-44.7,169.0333333,-8.345,0.244,8.589
-44.7,169.0666667,-8.261,0.2449,8.5059
-44.7,169.1,-8.046,0.2459,8.2919
-44.7,169.1333333,-7.95,0.2469,8.1969
-44.7,169.1666667,-7.906,0.2479,8.1539
-44.7,169.2,-7.894,0.2488,8.1428
-44.7,169.2333333,-7.901,0.2497,8.1507
-44.7,169.2666667,-7.947,0.2506,8.1976
-44.7,169.3,-8.025,0.2515,8.2765
-44.7,169.3333333,-8.209,0.2524,8.4614
-44.7,169.3666667,-8.379,0.2533,8.6323
-44.7,169.4,-8.446,0.2541,8.7001
-44.7,169.4333333,-8.507,0.2549,8.7619
-44.7,169.4666667,-8.581,0.2557,8.8367
-44.7,169.5,-8.631,0.2565,8.8875
-44.7,169.5333333,-8.741,0.2572,8.9982
-44.7,169.5666667,-8.88,0.2579,9.1379
-44.7,169.6,-9.05,0.2586,9.3086
-44.7,169.6333333,-9.242,0.2593,9.5013
-44.7,169.6666667,-9.481,0.2599,9.7409
-44.7,169.7,-9.683,0.2605,9.9435
-44.7,169.7333333,-10.036,0.261,10.297
-44.7,169.7666667,-10.197,0.2616,10.4586
-44.7,169.8,-10.245,0.2621,10.5071
-44.7,169.8333333,-10.133,0.2626,10.3956
-44.7,169.8666667,-10.163,0.263,10.426
-44.7,169.9,-10.234,0.2634,10.4974
-44.7,169.9333333,-10.375,0.2638,10.6388
-44.7,169.9666667,-10.596,0.2641,10.8601
-44.7,170,-10.613,0.2644,10.8774
-44.7,170.0333333,-10.538,0.2647,10.8027
-44.7,170.0666667,-10.474,0.2649,10.7389
-44.7,170.1,-10.424,0.265,10.689
-44.7,170.1333333,-10.364,0.2651,10.6291
-44.7,170.1666667,-10.322,0.2652,10.5872
-44.7,170.2,-10.451,0.2537,10.7047
-44.7,170.2333333,-10.562,0.2537,10.8157
-44.7,170.2666667,-10.58,0.2537,10.8337
-44.7,170.3,-10.6,0.2537,10.8537
-44.7,170.3333333,-10.367,0.2537,10.6207
-44.7,170.3666667,-10.207,0.2537,10.4607
-44.7,170.4,-10.06,0.2537,10.3137
-44.7,170.4333333,-9.952,0.2537,10.2057
-44.7,170.4666667,-9.897,0.2537,10.1507
-44.7,170.5,-9.831,0.2537,10.0847
-44.7,170.5333333,-9.819,0.2537,10.0727
-44.7,170.5666667,-9.832,0.2537,10.0857
-44.7,170.6,-9.845,0.2537,10.0987
-44.7,170.6333333,-9.863,0.2537,10.1167
-44.7,170.6666667,-9.875,0.2537,10.1287
-44.7,170.7,-9.892,0.2537,10.1457
-44.7,170.7333333,-9.865,0.2537,10.1187
-44.7,170.7666667,-9.744,0.2537,9.9977
-44.7,170.8,-9.629,0.2537,9.8827
-44.7,170.8333333,-9.545,0.2537,9.7987
-44.7,170.8666667,-9.46,0.2537,9.7137
-44.7,170.9,-9.331,0.2537,9.5847
-44.7,170.9333333,-9.254,0.2537,9.5077
-44.7,170.9666667,-9.06,0.2537,9.3137
-44.7,171,-8.875,0.2537,9.1287
-44.7,171.0333333,-8.717,0.2537,8.9707
-44.7,171.0666667,-8.592,0.2537,8.8457
-44.7,171.1,-8.491,0.2537,8.7447
-44.7,171.1333333,-8.41,0.2537,8.6637
-44.7,171.1666667,-8.349,0.2537,8.6027
-44.66666667,166.3333333,3.213,0.2198,-2.9932
-44.66666667,166.3666667,3.247,0.2198,-3.0272
-44.66666667,166.4,3.281,0.2198,-3.0612
-44.66666667,166.4333333,3.311,0.2198,-3.0912
-44.66666667,166.4666667,3.339,0.2198,-3.1192
-44.66666667,166.5,3.363,0.2197,-3.1433
-44.66666667,166.5333333,3.381,0.2197,-3.1613
-44.66666667,166.5666667,3.395,0.2197,-3.1753
-44.66666667,166.6,3.4,0.2197,-3.1803
-44.66666667,166.6333333,3.397,0.2196,-3.1774
-44.66666667,166.6666667,3.38,0.2196,-3.1604
-44.66666667,166.7,3.345,0.2196,-3.1254
-44.66666667,166.7333333,3.292,0.2196,-3.0724
-44.66666667,166.7666667,3.221,0.2195,-3.0015
-44.66666667,166.8,3.133,0.2195,-2.9135
-44.66666667,166.8333333,3.028,0.2194,-2.8086
-44.66666667,166.8666667,2.902,0.2194,-2.6826
-44.66666667,166.9,2.767,0.2194,-2.5476
-44.66666667,166.9333333,2.627,0.2193,-2.4077
-44.66666667,166.9666667,2.487,0.2193,-2.2677
-44.66666667,167,2.352,0.2192,-2.1328
-44.66666667,167.0333333,2.223,0.2192,-2.0038
-44.66666667,167.0666667,2.089,0.2192,-1.8698
-44.66666667,167.1,1.947,0.2191,-1.7279
-44.66666667,167.1333333,1.792,0.2191,-1.5729
-44.66666667,167.1666667,1.617,0.2191,-1.3979
-44.66666667,167.2,1.415,0.2191,-1.1959
-44.66666667,167.2333333,1.193,0.2191,-0.9739
-44.66666667,167.2666667,0.948,0.2191,-0.7289
-44.66666667,167.3,0.675,0.2191,-0.4559
-44.66666667,167.3333333,0.372,0.2191,-0.1529
-44.66666667,167.3666667,0.019,0.2191,0.2001
-44.66666667,167.4,-0.368,0.2191,0.5871
-44.66666667,167.4333333,-0.789,0.2192,1.0082
-44.66666667,167.4666667,-1.238,0.2192,1.4572
-44.66666667,167.5,-1.713,0.2193,1.9323
-44.66666667,167.5333333,-2.203,0.2194,2.4224
-44.66666667,167.5666667,-2.712,0.2195,2.9315
-44.66666667,167.6,-3.235,0.2196,3.4546
-44.66666667,167.6333333,-3.753,0.2197,3.9727
-44.66666667,167.6666667,-4.297,0.2199,4.5169
-44.66666667,167.7,-4.82,0.22,5.04
-44.66666667,167.7333333,-5.336,0.2202,5.5562
-44.66666667,167.7666667,-5.647,0.2204,5.8674
-44.66666667,167.8,-6.037,0.2207,6.2577
-44.66666667,167.8333333,-6.219,0.2209,6.4399
-44.66666667,167.8666667,-6.49,0.2212,6.7112
-44.66666667,167.9,-6.666,0.2215,6.8875
-44.66666667,167.9333333,-6.935,0.2218,7.1568
-44.66666667,167.9666667,-7.219,0.2221,7.4411
-44.66666667,168,-7.685,0.2224,7.9074
-44.66666667,168.0333333,-7.991,0.2228,8.2138
-44.66666667,168.0666667,-8.074,0.2232,8.2972
-44.66666667,168.1,-7.966,0.2236,8.1896
-44.66666667,168.1333333,-8.063,0.224,8.287
-44.66666667,168.1666667,-8.359,0.2245,8.5835
-44.66666667,168.2,-8.568,0.2249,8.7929
-44.66666667,168.2333333,-8.802,0.2254,9.0274
-44.66666667,168.2666667,-8.664,0.2259,8.8899
-44.66666667,168.3,-8.644,0.2264,8.8704
-44.66666667,168.3333333,-8.669,0.227,8.896
-44.66666667,168.3666667,-8.951,0.2276,9.1786
-44.66666667,168.4,-9.043,0.2282,9.2712
-44.66666667,168.4333333,-9.24,0.2288,9.4688
-44.66666667,168.4666667,-9.14,0.2294,9.3694
-44.66666667,168.5,-9.465,0.2301,9.6951
-44.66666667,168.5333333,-9.755,0.2308,9.9858
-44.66666667,168.5666667,-9.781,0.2316,10.0126
-44.66666667,168.6,-9.541,0.2323,9.7733
-44.66666667,168.6333333,-9.384,0.2331,9.6171
-44.66666667,168.6666667,-9.327,0.2339,9.5609
-44.66666667,168.7,-9.328,0.2347,9.5627
-44.66666667,168.7333333,-9.286,0.2356,9.5216
-44.66666667,168.7666667,-9.342,0.2365,9.5785
-44.66666667,168.8,-9.338,0.2374,9.5754
-44.66666667,168.8333333,-9.411,0.2383,9.6493
-44.66666667,168.8666667,-9.214,0.2392,9.4532
-44.66666667,168.9,-9.135,0.2401,9.3751
-44.66666667,168.9333333,-8.715,0.2411,8.9561
-44.66666667,168.9666667,-8.427,0.242,8.669
-44.66666667,169,-8.24,0.243,8.483
-44.66666667,169.0333333,-8.152,0.244,8.396
-44.66666667,169.0666667,-8.073,0.2449,8.3179
-44.66666667,169.1,-7.984,0.2459,8.2299
-44.66666667,169.1333333,-7.931,0.2468,8.1778
-44.66666667,169.1666667,-7.897,0.2477,8.1447
-44.66666667,169.2,-7.888,0.2487,8.1367
-44.66666667,169.2333333,-7.91,0.2496,8.1596
-44.66666667,169.2666667,-7.969,0.2505,8.2195
-44.66666667,169.3,-8.075,0.2514,8.3264
-44.66666667,169.3333333,-8.282,0.2522,8.5342
-44.66666667,169.3666667,-8.488,0.2531,8.7411
-44.66666667,169.4,-8.584,0.2539,8.8379
-44.66666667,169.4333333,-8.636,0.2547,8.8907
-44.66666667,169.4666667,-8.666,0.2555,8.9215
-44.66666667,169.5,-8.737,0.2562,8.9932
-44.66666667,169.5333333,-8.847,0.2569,9.1039
-44.66666667,169.5666667,-8.995,0.2576,9.2526
-44.66666667,169.6,-9.184,0.2583,9.4423
-44.66666667,169.6333333,-9.439,0.2589,9.6979
-44.66666667,169.6666667,-9.605,0.2595,9.8645
-44.66666667,169.7,-9.758,0.2601,10.0181
-44.66666667,169.7333333,-10.079,0.2607,10.3397
-44.66666667,169.7666667,-10.176,0.2612,10.4372
-44.66666667,169.8,-10.153,0.2617,10.4147
-44.66666667,169.8333333,-10.242,0.2622,10.5042
-44.66666667,169.8666667,-10.233,0.2626,10.4956
-44.66666667,169.9,-10.351,0.263,10.614
-44.66666667,169.9333333,-10.505,0.2633,10.7683
-44.66666667,169.9666667,-10.476,0.2637,10.7397
-44.66666667,170,-10.447,0.2639,10.7109
-44.66666667,170.0333333,-10.366,0.2642,10.6302
-44.66666667,170.0666667,-10.303,0.2644,10.5674
-44.66666667,170.1,-10.269,0.2645,10.5335
-44.66666667,170.1333333,-10.203,0.2646,10.4676
-44.66666667,170.1666667,-10.212,0.2646,10.4766
-44.66666667,170.2,-10.299,0.2537,10.5527
-44.66666667,170.2333333,-10.307,0.2537,10.5607
-44.66666667,170.2666667,-10.348,0.2537,10.6017
-44.66666667,170.3,-10.316,0.2537,10.5697
-44.66666667,170.3333333,-10.198,0.2537,10.4517
-44.66666667,170.3666667,-10.1,0.2537,10.3537
-44.66666667,170.4,-10.064,0.2537,10.3177
-44.66666667,170.4333333,-10.115,0.2537,10.3687
-44.66666667,170.4666667,-10.024,0.2537,10.2777
-44.66666667,170.5,-9.965,0.2537,10.2187
-44.66666667,170.5333333,-9.928,0.2537,10.1817
-44.66666667,170.5666667,-9.908,0.2537,10.1617
-44.66666667,170.6,-9.906,0.2537,10.1597
-44.66666667,170.6333333,-9.92,0.2537,10.1737
-44.66666667,170.6666667,-9.944,0.2537,10.1977
-44.66666667,170.7,-9.981,0.2537,10.2347
-44.66666667,170.7333333,-10.002,0.2537,10.2557
-44.66666667,170.7666667,-9.909,0.2537,10.1627
-44.66666667,170.8,-9.807,0.2537,10.0607
-44.66666667,170.8333333,-9.741,0.2537,9.9947
-44.66666667,170.8666667,-9.618,0.2537,9.8717
-44.66666667,170.9,-9.51,0.2537,9.7637
-44.66666667,170.9333333,-9.403,0.2537,9.6567
-44.66666667,170.9666667,-9.178,0.2537,9.4317
-44.66666667,171,-8.983,0.2537,9.2367
-44.66666667,171.0333333,-8.825,0.2537,9.0787
-44.66666667,171.0666667,-8.701,0.2537,8.9547
-44.66666667,171.1,-8.602,0.2537,8.8557
-44.66666667,171.1333333,-8.52,0.2537,8.7737
-44.66666667,171.1666667,-8.456,0.2537,8.7097
-44.63333333,166.3333333,3.017,0.2198,-2.7972
-44.63333333,166.3666667,3.052,0.2198,-2.8322
-44.63333333,166.4,3.084,0.2197,-2.8643
-44.63333333,166.4333333,3.114,0.2197,-2.8943
-44.63333333,166.4666667,3.138,0.2197,-2.9183
-44.63333333,166.5,3.16,0.2197,-2.9403
-44.63333333,166.5333333,3.177,0.2197,-2.9573
-44.63333333,166.5666667,3.19,0.2197,-2.9703
-44.63333333,166.6,3.198,0.2197,-2.9783
-44.63333333,166.6333333,3.197,0.2196,-2.9774
-44.63333333,166.6666667,3.193,0.2196,-2.9734
-44.63333333,166.7,3.17,0.2196,-2.9504
-44.63333333,166.7333333,3.143,0.2195,-2.9235
-44.63333333,166.7666667,3.097,0.2195,-2.8775
-44.63333333,166.8,3.027,0.2195,-2.8075
-44.63333333,166.8333333,2.961,0.2194,-2.7416
-44.63333333,166.8666667,2.863,0.2194,-2.6436
-44.63333333,166.9,2.763,0.2194,-2.5436
-44.63333333,166.9333333,2.646,0.2193,-2.4267
-44.63333333,166.9666667,2.52,0.2193,-2.3007
-44.63333333,167,2.41,0.2193,-2.1907
-44.63333333,167.0333333,2.306,0.2192,-2.0868
-44.63333333,167.0666667,2.186,0.2192,-1.9668
-44.63333333,167.1,2.067,0.2192,-1.8478
-44.63333333,167.1333333,1.938,0.2192,-1.7188
-44.63333333,167.1666667,1.804,0.2192,-1.5848
-44.63333333,167.2,1.648,0.2191,-1.4289
-44.63333333,167.2333333,1.448,0.2191,-1.2289
-44.63333333,167.2666667,1.239,0.2192,-1.0198
-44.63333333,167.3,1.018,0.2192,-0.7988
-44.63333333,167.3333333,0.754,0.2192,-0.5348
-44.63333333,167.3666667,0.441,0.2192,-0.2218
-44.63333333,167.4,0.1,0.2192,0.1192
-44.63333333,167.4333333,-0.29,0.2193,0.5093
-44.63333333,167.4666667,-0.715,0.2194,0.9344
-44.63333333,167.5,-1.171,0.2194,1.3904
-44.63333333,167.5333333,-1.652,0.2195,1.8715
-44.63333333,167.5666667,-2.156,0.2196,2.3756
-44.63333333,167.6,-2.665,0.2198,2.8848
-44.63333333,167.6333333,-3.189,0.2199,3.4089
-44.63333333,167.6666667,-3.729,0.22,3.949
-44.63333333,167.7,-4.295,0.2202,4.5152
-44.63333333,167.7333333,-4.751,0.2204,4.9714
-44.63333333,167.7666667,-5.121,0.2206,5.3416
-44.63333333,167.8,-5.674,0.2209,5.8949
-44.63333333,167.8333333,-5.927,0.2211,6.1481
-44.63333333,167.8666667,-6.184,0.2214,6.4054
-44.63333333,167.9,-6.424,0.2217,6.6457
-44.63333333,167.9333333,-6.83,0.222,7.052
-44.63333333,167.9666667,-7.249,0.2223,7.4713
-44.63333333,168,-7.444,0.2226,7.6666
-44.63333333,168.0333333,-7.833,0.223,8.056
-44.63333333,168.0666667,-7.85,0.2234,8.0734
-44.63333333,168.1,-7.784,0.2238,8.0078
-44.63333333,168.1333333,-7.951,0.2242,8.1752
-44.63333333,168.1666667,-8.203,0.2247,8.4277
-44.63333333,168.2,-8.594,0.2251,8.8191
-44.63333333,168.2333333,-8.628,0.2256,8.8536
-44.63333333,168.2666667,-8.775,0.2261,9.0011
-44.63333333,168.3,-8.684,0.2267,8.9107
-44.63333333,168.3333333,-8.765,0.2272,8.9922
-44.63333333,168.3666667,-9.089,0.2278,9.3168
-44.63333333,168.4,-9.401,0.2284,9.6294
-44.63333333,168.4333333,-9.324,0.229,9.553
-44.63333333,168.4666667,-9.209,0.2297,9.4387
-44.63333333,168.5,-9.476,0.2303,9.7063
-44.63333333,168.5333333,-9.72,0.231,9.951
-44.63333333,168.5666667,-9.903,0.2318,10.1348
-44.63333333,168.6,-9.694,0.2325,9.9265
-44.63333333,168.6333333,-9.511,0.2333,9.7443
-44.63333333,168.6666667,-9.484,0.2341,9.7181
-44.63333333,168.7,-9.508,0.2349,9.7429
-44.63333333,168.7333333,-9.439,0.2357,9.6747
-44.63333333,168.7666667,-9.411,0.2366,9.6476
-44.63333333,168.8,-9.504,0.2375,9.7415
-44.63333333,168.8333333,-9.439,0.2384,9.6774
-44.63333333,168.8666667,-9.356,0.2393,9.5953
-44.63333333,168.9,-8.976,0.2402,9.2162
-44.63333333,168.9333333,-8.599,0.2411,8.8401
-44.63333333,168.9666667,-8.436,0.2421,8.6781
-44.63333333,169,-8.245,0.243,8.488
-44.63333333,169.0333333,-8.145,0.2439,8.3889
-44.63333333,169.0666667,-8.079,0.2449,8.3239
-44.63333333,169.1,-8.033,0.2458,8.2788
-44.63333333,169.1333333,-7.998,0.2467,8.2447
-44.63333333,169.1666667,-7.993,0.2477,8.2407
-44.63333333,169.2,-8,0.2486,8.2486
-44.63333333,169.2333333,-8.018,0.2495,8.2675
-44.63333333,169.2666667,-8.053,0.2503,8.3033
-44.63333333,169.3,-8.16,0.2512,8.4112
-44.63333333,169.3333333,-8.402,0.252,8.654
-44.63333333,169.3666667,-8.62,0.2529,8.8729
-44.63333333,169.4,-8.756,0.2537,9.0097
-44.63333333,169.4333333,-8.802,0.2545,9.0565
-44.63333333,169.4666667,-8.816,0.2552,9.0712
-44.63333333,169.5,-8.838,0.256,9.094
-44.63333333,169.5333333,-8.95,0.2567,9.2067
-44.63333333,169.5666667,-9.127,0.2574,9.3844
-44.63333333,169.6,-9.284,0.258,9.542
-44.63333333,169.6333333,-9.46,0.2586,9.7186
-44.63333333,169.6666667,-9.714,0.2592,9.9732
-44.63333333,169.7,-9.847,0.2598,10.1068
-44.63333333,169.7333333,-9.993,0.2604,10.2534
-44.63333333,169.7666667,-10.15,0.2609,10.4109
-44.63333333,169.8,-10.068,0.2614,10.3294
-44.63333333,169.8333333,-10.016,0.2618,10.2778
-44.63333333,169.8666667,-10.05,0.2622,10.3122
-44.63333333,169.9,-10.173,0.2626,10.4356
-44.63333333,169.9333333,-10.408,0.263,10.671
-44.63333333,169.9666667,-10.305,0.2633,10.5683
-44.63333333,170,-10.255,0.2635,10.5185
-44.63333333,170.0333333,-10.187,0.2638,10.4508
-44.63333333,170.0666667,-10.128,0.2639,10.3919
-44.63333333,170.1,-10.105,0.2641,10.3691
-44.63333333,170.1333333,-10.111,0.2641,10.3751
-44.63333333,170.1666667,-10.087,0.2642,10.3512
-44.63333333,170.2,-10.094,0.2537,10.3477
-44.63333333,170.2333333,-10.117,0.2537,10.3707
-44.63333333,170.2666667,-10.13,0.2537,10.3837
-44.63333333,170.3,-10.108,0.2537,10.3617
-44.63333333,170.3333333,-10.11,0.2537,10.3637
-44.63333333,170.3666667,-10.147,0.2537,10.4007
-44.63333333,170.4,-10.218,0.2537,10.4717
-44.63333333,170.4333333,-10.271,0.2537,10.5247
-44.63333333,170.4666667,-10.237,0.2537,10.4907
-44.63333333,170.5,-10.185,0.2537,10.4387
-44.63333333,170.5333333,-10.118,0.2537,10.3717
-44.63333333,170.5666667,-10.061,0.2537,10.3147
-44.63333333,170.6,-10.031,0.2537,10.2847
-44.63333333,170.6333333,-10.027,0.2537,10.2807
-44.63333333,170.6666667,-10.053,0.2537,10.3067
-44.63333333,170.7,-10.099,0.2537,10.3527
-44.63333333,170.7333333,-10.145,0.2537,10.3987
-44.63333333,170.7666667,-10.076,0.2537,10.3297
-44.63333333,170.8,-10.007,0.2537,10.2607
-44.63333333,170.8333333,-9.886,0.2537,10.1397
-44.63333333,170.8666667,-9.772,0.2537,10.0257
-44.63333333,170.9,-9.7,0.2537,9.9537
-44.63333333,170.9333333,-9.512,0.2537,9.7657
-44.63333333,170.9666667,-9.276,0.2537,9.5297
-44.63333333,171,-9.086,0.2537,9.3397
-44.63333333,171.0333333,-8.935,0.2537,9.1887
-44.63333333,171.0666667,-8.813,0.2537,9.0667
-44.63333333,171.1,-8.713,0.2537,8.9667
-44.63333333,171.1333333,-8.631,0.2537,8.8847
-44.63333333,171.1666667,-8.564,0.2537,8.8177
-44.6,166.3333333,2.813,0.2197,-2.5933
-44.6,166.3666667,2.848,0.2197,-2.6283
-44.6,166.4,2.879,0.2197,-2.6593
-44.6,166.4333333,2.909,0.2197,-2.6893
-44.6,166.4666667,2.932,0.2197,-2.7123
-44.6,166.5,2.952,0.2197,-2.7323
-44.6,166.5333333,2.968,0.2197,-2.7483
-44.6,166.5666667,2.981,0.2197,-2.7613
-44.6,166.6,2.992,0.2196,-2.7724
-44.6,166.6333333,2.999,0.2196,-2.7794
-44.6,166.6666667,2.999,0.2196,-2.7794
-44.6,166.7,2.994,0.2196,-2.7744
-44.6,166.7333333,2.982,0.2195,-2.7625
-44.6,166.7666667,2.956,0.2195,-2.7365
-44.6,166.8,2.91,0.2195,-2.6905
-44.6,166.8333333,2.867,0.2194,-2.6476
-44.6,166.8666667,2.797,0.2194,-2.5776
-44.6,166.9,2.712,0.2194,-2.4926
-44.6,166.9333333,2.62,0.2194,-2.4006
-44.6,166.9666667,2.536,0.2193,-2.3167
-44.6,167,2.438,0.2193,-2.2187
-44.6,167.0333333,2.346,0.2193,-2.1267
-44.6,167.0666667,2.253,0.2192,-2.0338
-44.6,167.1,2.157,0.2192,-1.9378
-44.6,167.1333333,2.072,0.2192,-1.8528
-44.6,167.1666667,1.956,0.2192,-1.7368
-44.6,167.2,1.827,0.2192,-1.6078
-44.6,167.2333333,1.66,0.2192,-1.4408
-44.6,167.2666667,1.479,0.2192,-1.2598
-44.6,167.3,1.281,0.2192,-1.0618
-44.6,167.3333333,1.057,0.2193,-0.8377
-44.6,167.3666667,0.786,0.2193,-0.5667
-44.6,167.4,0.454,0.2194,-0.2346
-44.6,167.4333333,0.099,0.2194,0.1204
-44.6,167.4666667,-0.277,0.2195,0.4965
-44.6,167.5,-0.706,0.2196,0.9256
-44.6,167.5333333,-1.166,0.2197,1.3857
-44.6,167.5666667,-1.649,0.2198,1.8688
-44.6,167.6,-2.148,0.2199,2.3679
-44.6,167.6333333,-2.662,0.22,2.882
-44.6,167.6666667,-3.183,0.2202,3.4032
-44.6,167.7,-3.688,0.2204,3.9084
-44.6,167.7333333,-4.164,0.2206,4.3846
-44.6,167.7666667,-4.607,0.2208,4.8278
-44.6,167.8,-5.084,0.221,5.305
-44.6,167.8333333,-5.488,0.2213,5.7093
-44.6,167.8666667,-5.881,0.2216,6.1026
-44.6,167.9,-6.207,0.2218,6.4288
-44.6,167.9333333,-6.704,0.2222,6.9262
-44.6,167.9666667,-7.066,0.2225,7.2885
-44.6,168,-7.473,0.2228,7.6958
-44.6,168.0333333,-7.678,0.2232,7.9012
-44.6,168.0666667,-7.663,0.2236,7.8866
-44.6,168.1,-7.593,0.224,7.817
-44.6,168.1333333,-7.782,0.2244,8.0064
-44.6,168.1666667,-8.208,0.2249,8.4329
-44.6,168.2,-8.347,0.2253,8.5723
-44.6,168.2333333,-8.724,0.2258,8.9498
-44.6,168.2666667,-8.734,0.2263,8.9603
-44.6,168.3,-8.931,0.2269,9.1579
-44.6,168.3333333,-8.818,0.2274,9.0454
-44.6,168.3666667,-9.119,0.228,9.347
-44.6,168.4,-9.463,0.2286,9.6916
-44.6,168.4333333,-9.436,0.2292,9.6652
-44.6,168.4666667,-9.309,0.2299,9.5389
-44.6,168.5,-9.491,0.2305,9.7215
-44.6,168.5333333,-9.625,0.2312,9.8562
-44.6,168.5666667,-9.873,0.232,10.105
-44.6,168.6,-9.732,0.2327,9.9647
-44.6,168.6333333,-9.634,0.2335,9.8675
-44.6,168.6666667,-9.528,0.2343,9.7623
-44.6,168.7,-9.693,0.2351,9.9281
-44.6,168.7333333,-9.551,0.2359,9.7869
-44.6,168.7666667,-9.61,0.2367,9.8467
-44.6,168.8,-9.535,0.2376,9.7726
-44.6,168.8333333,-9.518,0.2385,9.7565
-44.6,168.8666667,-9.167,0.2394,9.4064
-44.6,168.9,-8.828,0.2403,9.0683
-44.6,168.9333333,-8.629,0.2412,8.8702
-44.6,168.9666667,-8.509,0.2421,8.7511
-44.6,169,-8.418,0.243,8.661
-44.6,169.0333333,-8.27,0.2439,8.5139
-44.6,169.0666667,-8.183,0.2448,8.4278
-44.6,169.1,-8.175,0.2458,8.4208
-44.6,169.1333333,-8.112,0.2467,8.3587
-44.6,169.1666667,-8.145,0.2476,8.3926
-44.6,169.2,-8.155,0.2485,8.4035
-44.6,169.2333333,-8.192,0.2493,8.4413
-44.6,169.2666667,-8.153,0.2502,8.4032
-44.6,169.3,-8.239,0.251,8.49
-44.6,169.3333333,-8.446,0.2519,8.6979
-44.6,169.3666667,-8.74,0.2527,8.9927
-44.6,169.4,-8.828,0.2535,9.0815
-44.6,169.4333333,-8.895,0.2543,9.1493
-44.6,169.4666667,-8.973,0.255,9.228
-44.6,169.5,-9.01,0.2557,9.2657
-44.6,169.5333333,-9.03,0.2564,9.2864
-44.6,169.5666667,-9.163,0.2571,9.4201
-44.6,169.6,-9.347,0.2578,9.6048
-44.6,169.6333333,-9.482,0.2584,9.7404
-44.6,169.6666667,-9.665,0.259,9.924
-44.6,169.7,-9.924,0.2595,10.1835
-44.6,169.7333333,-9.955,0.2601,10.2151
-44.6,169.7666667,-10.013,0.2606,10.2736
-44.6,169.8,-9.934,0.261,10.195
-44.6,169.8333333,-9.855,0.2615,10.1165
-44.6,169.8666667,-9.863,0.2619,10.1249
-44.6,169.9,-9.98,0.2623,10.2423
-44.6,169.9333333,-10.146,0.2626,10.4086
-44.6,169.9666667,-10.175,0.2629,10.4379
-44.6,170,-10.167,0.2631,10.4301
-44.6,170.0333333,-10.111,0.2634,10.3744
-44.6,170.0666667,-10.013,0.2635,10.2765
-44.6,170.1,-9.98,0.2637,10.2437
-44.6,170.1333333,-10.01,0.2637,10.2737
-44.6,170.1666667,-9.977,0.2638,10.2408
