Lat,Long,Geoid2016,OTP64,OTP64_NZVD16
-35.8,171.7666667,-31.492,0.0501,31.5421
-35.8,171.8,-31.54,0.0501,31.5901
-35.8,171.8333333,-31.589,0.0502,31.6392
-35.8,171.8666667,-31.641,0.0502,31.6912
-35.8,171.9,-31.699,0.0503,31.7493
-35.8,171.9333333,-31.764,0.0504,31.8144
-35.8,171.9666667,-31.835,0.0505,31.8855
-35.8,172,-31.909,0.0507,31.9597
-35.8,172.0333333,-31.982,0.0508,32.0328
-35.8,172.0666667,-32.054,0.051,32.105
-35.8,172.1,-32.123,0.0512,32.1742
-35.8,172.1333333,-32.19,0.0514,32.2414
-35.8,172.1666667,-32.253,0.0516,32.3046
-35.8,172.2,-32.317,0.0519,32.3689
-35.8,172.2333333,-32.385,0.0521,32.4371
-35.8,172.2666667,-32.458,0.0524,32.5104
-35.8,172.3,-32.539,0.0526,32.5916
-35.8,172.3333333,-32.624,0.0529,32.6769
-35.8,172.3666667,-32.711,0.0532,32.7642
-35.8,172.4,-32.797,0.0534,32.8504
-35.8,172.4333333,-32.881,0.0537,32.9347
-35.8,172.4666667,-32.967,0.054,33.021
-35.8,172.5,-33.057,0.0543,33.1113
-35.8,172.5333333,-33.156,0.0546,33.2106
-35.8,172.5666667,-33.263,0.0549,33.3179
-35.8,172.6,-33.38,0.0552,33.4352
-35.8,172.6333333,-33.497,0.0555,33.5525
-35.8,172.6666667,-33.621,0.0558,33.6768
-35.8,172.7,-33.753,0.0562,33.8092
-35.8,172.7333333,-33.889,0.0565,33.9455
-35.8,172.7666667,-34.043,0.0569,34.0999
-35.8,172.8,-34.209,0.0573,34.2663
-35.8,172.8333333,-34.383,0.0578,34.4408
-35.8,172.8666667,-34.541,0.0582,34.5992
-35.8,172.9,-34.671,0.0587,34.7297
-35.8,172.9333333,-34.78,0.0593,34.8393
-35.8,172.9666667,-34.874,0.0599,34.9339
-35.8,173,-34.963,0.0606,35.0236
-35.8,173.0333333,-35.052,0.0613,35.1133
-35.8,173.0666667,-35.15,0.0621,35.2121
-35.8,173.1,-35.243,0.063,35.306
-35.8,173.1333333,-35.332,0.0639,35.3959
-35.8,173.1666667,-35.409,0.065,35.474
-35.8,173.2,-35.496,0.0661,35.5621
-35.8,173.2333333,-35.589,0.0673,35.6563
-35.8,173.2666667,-35.704,0.0687,35.7727
-35.8,173.3,-35.838,0.0701,35.9081
-35.8,173.3333333,-35.987,0.0716,36.0586
-35.8,173.3666667,-36.131,0.0733,36.2043
-35.8,173.4,-36.264,0.0751,36.3391
-35.8,173.4333333,-36.369,0.077,36.446
-35.8,173.4666667,-36.435,0.0791,36.5141
-35.8,173.5,-36.463,0.0813,36.5443
-35.8,173.5333333,-36.464,0.0837,36.5477
-35.8,173.5666667,-36.443,0.0863,36.5293
-35.8,173.6,-36.442,0.0891,36.5311
-35.8,173.6333333,-36.454,0.0921,36.5461
-35.8,173.6666667,-36.491,0.0953,36.5863
-35.8,173.7,-36.554,0.0988,36.6528
-35.8,173.7333333,-36.605,0.1022,36.7072
-35.8,173.7666667,-36.695,0.105,36.8
-35.8,173.8,-36.774,0.1063,36.8803
-35.8,173.8333333,-36.836,0.1059,36.9419
-35.8,173.8666667,-36.912,0.1047,37.0167
-35.8,173.9,-37.001,0.1034,37.1044
-35.8,173.9333333,-37.107,0.1016,37.2086
-35.8,173.9666667,-37.187,0.0987,37.2857
-35.8,174,-37.271,0.0951,37.3661
-35.8,174.0333333,-37.352,0.0931,37.4451
-35.8,174.0666667,-37.44,0.1001,37.5401
-35.8,174.1,-37.529,0.095,37.624
-35.8,174.1333333,-37.608,0.0919,37.6999
-35.8,174.1666667,-37.681,0.0892,37.7702
-35.8,174.2,-37.731,0.0881,37.8191
-35.8,174.2333333,-37.769,0.0904,37.8594
-35.8,174.2666667,-37.797,0.0958,37.8928
-35.8,174.3,-37.825,0.1009,37.9259
-35.8,174.3333333,-37.851,0.1026,37.9536
-35.8,174.3666667,-37.884,0.1017,37.9857
-35.8,174.4,-37.92,0.0998,38.0198
-35.8,174.4333333,-37.952,0.0971,38.0491
-35.8,174.4666667,-37.978,0.0931,38.0711
-35.8,174.5,-38,0.0895,38.0895
-35.8,174.5333333,-38.011,0.0889,38.0999
-35.8,174.5666667,-38.014,0.0895,38.1035
-35.8,174.6,-38.019,0.0896,38.1086
-35.8,174.6333333,-38.028,0.0896,38.1176
-35.8,174.6666667,-38.037,0.0894,38.1264
-35.8,174.7,-38.045,0.0891,38.1341
-35.8,174.7333333,-38.05,0.0888,38.1388
-35.8,174.7666667,-38.049,0.0885,38.1375
-35.8,174.8,-38.042,0.0882,38.1302
-35.8,174.8333333,-38.031,0.0879,38.1189
-35.8,174.8666667,-38.019,0.0876,38.1066
-35.8,174.9,-38.007,0.0873,38.0943
-35.8,174.9333333,-38,0.087,38.087
-35.8,174.9666667,-37.998,0.0868,38.0848
-35.8,175,-37.997,0.0866,38.0836
-35.8,175.0333333,-38,0.0863,38.0863
-35.8,175.0666667,-38.004,0.0861,38.0901
-35.8,175.1,-38.01,0.086,38.096
-35.8,175.1333333,-38.016,0.0858,38.1018
-35.8,175.1666667,-38.023,0.0856,38.1086
-35.8,175.2,-38.024,0.0855,38.1095
-35.8,175.2333333,-38.017,0.0853,38.1023
-35.8,175.2666667,-38.002,0.0852,38.0872
-35.8,175.3,-37.981,0.0851,38.0661
-35.8,175.3333333,-37.958,0.085,38.043
-35.8,175.3666667,-37.934,0.0849,38.0189
-35.8,175.4,-37.915,0.0848,37.9998
-35.8,175.4333333,-37.895,0.0847,37.9797
-35.8,175.4666667,-37.873,0.0846,37.9576
-35.8,175.5,-37.84,0.0846,37.9246
-35.8,175.5333333,-37.796,0.0845,37.8805
-35.8,175.5666667,-37.753,0.0845,37.8375
-35.8,175.6,-37.71,0.0844,37.7944
-35.8,175.6333333,-37.666,0.0844,37.7504
-35.8,175.6666667,-37.626,0.0843,37.7103
-35.8,175.7,-37.59,0.0843,37.6743
-35.8,175.7333333,-37.561,0.0842,37.6452
-35.8,175.7666667,-37.538,0.0842,37.6222
-35.8,175.8,-37.522,0.0842,37.6062
-35.8,175.8333333,-37.515,0.0842,37.5992
-35.8,175.8666667,-37.514,0.0842,37.5982
-35.8,175.9,-37.514,0.0842,37.5982
-35.8,175.9333333,-37.514,0.0842,37.5982
-35.8,175.9666667,-37.513,0.0842,37.5972
-35.76666667,171.7333333,-31.529,0.0498,31.5788
-35.76666667,171.7666667,-31.586,0.0498,31.6358
-35.76666667,171.8,-31.648,0.0498,31.6978
-35.76666667,171.8333333,-31.703,0.0499,31.7529
-35.76666667,171.8666667,-31.76,0.0499,31.8099
-35.76666667,171.9,-31.821,0.05,31.871
-35.76666667,171.9333333,-31.884,0.0501,31.9341
-35.76666667,171.9666667,-31.952,0.0502,32.0022
-35.76666667,172,-32.024,0.0503,32.0743
-35.76666667,172.0333333,-32.099,0.0505,32.1495
-35.76666667,172.0666667,-32.173,0.0506,32.2236
-35.76666667,172.1,-32.244,0.0508,32.2948
-35.76666667,172.1333333,-32.311,0.051,32.362
-35.76666667,172.1666667,-32.379,0.0511,32.4301
-35.76666667,172.2,-32.451,0.0513,32.5023
-35.76666667,172.2333333,-32.524,0.0516,32.5756
-35.76666667,172.2666667,-32.599,0.0518,32.6508
-35.76666667,172.3,-32.682,0.052,32.734
-35.76666667,172.3333333,-32.769,0.0522,32.8212
-35.76666667,172.3666667,-32.858,0.0525,32.9105
-35.76666667,172.4,-32.947,0.0527,32.9997
-35.76666667,172.4333333,-33.037,0.053,33.09
-35.76666667,172.4666667,-33.128,0.0532,33.1812
-35.76666667,172.5,-33.223,0.0535,33.2765
-35.76666667,172.5333333,-33.328,0.0537,33.3817
-35.76666667,172.5666667,-33.439,0.054,33.493
-35.76666667,172.6,-33.56,0.0543,33.6143
-35.76666667,172.6333333,-33.684,0.0545,33.7385
-35.76666667,172.6666667,-33.811,0.0548,33.8658
-35.76666667,172.7,-33.945,0.0551,34.0001
-35.76666667,172.7333333,-34.092,0.0554,34.1474
-35.76666667,172.7666667,-34.259,0.0558,34.3148
-35.76666667,172.8,-34.438,0.0562,34.4942
-35.76666667,172.8333333,-34.623,0.0565,34.6795
-35.76666667,172.8666667,-34.793,0.057,34.85
-35.76666667,172.9,-34.935,0.0574,34.9924
-35.76666667,172.9333333,-35.05,0.058,35.108
-35.76666667,172.9666667,-35.137,0.0585,35.1955
-35.76666667,173,-35.212,0.0592,35.2712
-35.76666667,173.0333333,-35.28,0.0598,35.3398
-35.76666667,173.0666667,-35.359,0.0606,35.4196
-35.76666667,173.1,-35.421,0.0614,35.4824
-35.76666667,173.1333333,-35.49,0.0623,35.5523
-35.76666667,173.1666667,-35.554,0.0634,35.6174
-35.76666667,173.2,-35.616,0.0644,35.6804
-35.76666667,173.2333333,-35.698,0.0656,35.7636
-35.76666667,173.2666667,-35.791,0.0669,35.8579
-35.76666667,173.3,-35.897,0.0683,35.9653
-35.76666667,173.3333333,-36.025,0.0698,36.0948
-35.76666667,173.3666667,-36.164,0.0715,36.2355
-35.76666667,173.4,-36.296,0.0732,36.3692
-35.76666667,173.4333333,-36.415,0.0751,36.4901
-35.76666667,173.4666667,-36.492,0.0771,36.5691
-35.76666667,173.5,-36.551,0.0792,36.6302
-35.76666667,173.5333333,-36.575,0.0815,36.6565
-35.76666667,173.5666667,-36.619,0.0839,36.7029
-35.76666667,173.6,-36.607,0.0864,36.6934
-35.76666667,173.6333333,-36.643,0.0891,36.7321
-35.76666667,173.6666667,-36.701,0.0919,36.7929
-35.76666667,173.7,-36.759,0.0947,36.8537
-35.76666667,173.7333333,-36.858,0.0972,36.9552
-35.76666667,173.7666667,-36.967,0.0992,37.0662
-35.76666667,173.8,-37.052,0.1003,37.1523
-35.76666667,173.8333333,-37.056,0.1005,37.1565
-35.76666667,173.8666667,-37.107,0.0999,37.2069
-35.76666667,173.9,-37.185,0.0989,37.2839
-35.76666667,173.9333333,-37.262,0.0975,37.3595
-35.76666667,173.9666667,-37.347,0.0954,37.4424
-35.76666667,174,-37.421,0.093,37.514
-35.76666667,174.0333333,-37.494,0.0887,37.5827
-35.76666667,174.0666667,-37.574,0.0884,37.6624
-35.76666667,174.1,-37.663,0.0902,37.7532
-35.76666667,174.1333333,-37.745,0.0876,37.8326
-35.76666667,174.1666667,-37.817,0.084,37.901
-35.76666667,174.2,-37.864,0.077,37.941
-35.76666667,174.2333333,-37.896,0.0822,37.9782
-35.76666667,174.2666667,-37.929,0.0935,38.0225
-35.76666667,174.3,-37.952,0.109,38.061
-35.76666667,174.3333333,-37.975,0.1086,38.0836
-35.76666667,174.3666667,-38.013,0.1022,38.1152
-35.76666667,174.4,-38.059,0.0987,38.1577
-35.76666667,174.4333333,-38.096,0.0959,38.1919
-35.76666667,174.4666667,-38.106,0.0933,38.1993
-35.76666667,174.5,-38.119,0.0911,38.2101
-35.76666667,174.5333333,-38.125,0.0899,38.2149
-35.76666667,174.5666667,-38.118,0.0894,38.2074
-35.76666667,174.6,-38.118,0.0892,38.2072
-35.76666667,174.6333333,-38.122,0.089,38.211
-35.76666667,174.6666667,-38.127,0.0888,38.2158
-35.76666667,174.7,-38.13,0.0885,38.2185
-35.76666667,174.7333333,-38.133,0.0882,38.2212
-35.76666667,174.7666667,-38.131,0.0879,38.2189
-35.76666667,174.8,-38.126,0.0876,38.2136
-35.76666667,174.8333333,-38.118,0.0873,38.2053
-35.76666667,174.8666667,-38.105,0.087,38.192
-35.76666667,174.9,-38.092,0.0868,38.1788
-35.76666667,174.9333333,-38.082,0.0865,38.1685
-35.76666667,174.9666667,-38.072,0.0863,38.1583
-35.76666667,175,-38.068,0.0861,38.1541
-35.76666667,175.0333333,-38.067,0.0859,38.1529
-35.76666667,175.0666667,-38.073,0.0857,38.1587
-35.76666667,175.1,-38.079,0.0856,38.1646
-35.76666667,175.1333333,-38.089,0.0854,38.1744
-35.76666667,175.1666667,-38.098,0.0852,38.1832
-35.76666667,175.2,-38.1,0.0851,38.1851
-35.76666667,175.2333333,-38.094,0.085,38.179
-35.76666667,175.2666667,-38.078,0.0849,38.1629
-35.76666667,175.3,-38.056,0.0848,38.1408
-35.76666667,175.3333333,-38.029,0.0847,38.1137
-35.76666667,175.3666667,-38.006,0.0846,38.0906
-35.76666667,175.4,-37.984,0.0845,38.0685
-35.76666667,175.4333333,-37.961,0.0844,38.0454
-35.76666667,175.4666667,-37.937,0.0843,38.0213
-35.76666667,175.5,-37.898,0.0843,37.9823
-35.76666667,175.5333333,-37.85,0.0842,37.9342
-35.76666667,175.5666667,-37.798,0.0842,37.8822
-35.76666667,175.6,-37.749,0.0841,37.8331
-35.76666667,175.6333333,-37.708,0.0841,37.7921
-35.76666667,175.6666667,-37.677,0.084,37.761
-35.76666667,175.7,-37.651,0.084,37.735
-35.76666667,175.7333333,-37.627,0.084,37.711
-35.76666667,175.7666667,-37.606,0.0839,37.6899
-35.76666667,175.8,-37.591,0.0839,37.6749
-35.76666667,175.8333333,-37.581,0.0839,37.6649
-35.76666667,175.8666667,-37.572,0.0839,37.6559
-35.76666667,175.9,-37.568,0.0839,37.6519
-35.76666667,175.9333333,-37.556,0.0839,37.6399
-35.76666667,175.9666667,-37.549,0.0839,37.6329
-35.73333333,171.7333333,-31.622,0.0495,31.6715
-35.73333333,171.7666667,-31.691,0.0495,31.7405
-35.73333333,171.8,-31.755,0.0495,31.8045
-35.73333333,171.8333333,-31.819,0.0495,31.8685
-35.73333333,171.8666667,-31.879,0.0496,31.9286
-35.73333333,171.9,-31.939,0.0497,31.9887
-35.73333333,171.9333333,-31.998,0.0497,32.0477
-35.73333333,171.9666667,-32.063,0.0498,32.1128
-35.73333333,172,-32.131,0.0499,32.1809
-35.73333333,172.0333333,-32.205,0.0501,32.2551
-35.73333333,172.0666667,-32.278,0.0502,32.3282
-35.73333333,172.1,-32.352,0.0503,32.4023
-35.73333333,172.1333333,-32.424,0.0505,32.4745
-35.73333333,172.1666667,-32.496,0.0507,32.5467
-35.73333333,172.2,-32.572,0.0508,32.6228
-35.73333333,172.2333333,-32.656,0.051,32.707
-35.73333333,172.2666667,-32.74,0.0512,32.7912
-35.73333333,172.3,-32.826,0.0514,32.8774
-35.73333333,172.3333333,-32.914,0.0516,32.9656
-35.73333333,172.3666667,-33.004,0.0518,33.0558
-35.73333333,172.4,-33.095,0.052,33.147
-35.73333333,172.4333333,-33.19,0.0522,33.2422
-35.73333333,172.4666667,-33.285,0.0524,33.3374
-35.73333333,172.5,-33.385,0.0527,33.4377
-35.73333333,172.5333333,-33.491,0.0529,33.5439
-35.73333333,172.5666667,-33.606,0.0531,33.6591
-35.73333333,172.6,-33.725,0.0533,33.7783
-35.73333333,172.6333333,-33.848,0.0536,33.9016
-35.73333333,172.6666667,-33.975,0.0538,34.0288
-35.73333333,172.7,-34.111,0.0541,34.1651
-35.73333333,172.7333333,-34.257,0.0543,34.3113
-35.73333333,172.7666667,-34.424,0.0546,34.4786
-35.73333333,172.8,-34.607,0.055,34.662
-35.73333333,172.8333333,-34.799,0.0553,34.8543
-35.73333333,172.8666667,-34.976,0.0557,35.0317
-35.73333333,172.9,-35.125,0.0561,35.1811
-35.73333333,172.9333333,-35.238,0.0566,35.2946
-35.73333333,172.9666667,-35.322,0.0571,35.3791
-35.73333333,173,-35.383,0.0577,35.4407
-35.73333333,173.0333333,-35.432,0.0583,35.4903
-35.73333333,173.0666667,-35.48,0.059,35.539
-35.73333333,173.1,-35.539,0.0598,35.5988
-35.73333333,173.1333333,-35.589,0.0607,35.6497
-35.73333333,173.1666667,-35.639,0.0616,35.7006
-35.73333333,173.2,-35.692,0.0627,35.7547
-35.73333333,173.2333333,-35.752,0.0639,35.8159
-35.73333333,173.2666667,-35.832,0.0651,35.8971
-35.73333333,173.3,-35.922,0.0665,35.9885
-35.73333333,173.3333333,-36.039,0.0679,36.1069
-35.73333333,173.3666667,-36.171,0.0695,36.2405
-35.73333333,173.4,-36.303,0.0712,36.3742
-35.73333333,173.4333333,-36.437,0.073,36.51
-35.73333333,173.4666667,-36.534,0.0749,36.6089
-35.73333333,173.5,-36.62,0.077,36.697
-35.73333333,173.5333333,-36.688,0.0791,36.7671
-35.73333333,173.5666667,-36.756,0.0813,36.8373
-35.73333333,173.6,-36.791,0.0837,36.8747
-35.73333333,173.6333333,-36.838,0.0861,36.9241
-35.73333333,173.6666667,-36.906,0.0884,36.9944
-35.73333333,173.7,-37.005,0.0907,37.0957
-35.73333333,173.7333333,-37.134,0.0927,37.2267
-35.73333333,173.7666667,-37.209,0.0943,37.3033
-35.73333333,173.8,-37.227,0.0953,37.3223
-35.73333333,173.8333333,-37.251,0.0957,37.3467
-35.73333333,173.8666667,-37.305,0.0955,37.4005
-35.73333333,173.9,-37.369,0.0949,37.4639
-35.73333333,173.9333333,-37.44,0.0939,37.5339
-35.73333333,173.9666667,-37.503,0.0926,37.5956
-35.73333333,174,-37.57,0.0912,37.6612
-35.73333333,174.0333333,-37.642,0.0907,37.7327
-35.73333333,174.0666667,-37.718,0.0916,37.8096
-35.73333333,174.1,-37.793,0.0865,37.8795
-35.73333333,174.1333333,-37.867,0.0833,37.9503
-35.73333333,174.1666667,-37.935,0.0816,38.0166
-35.73333333,174.2,-37.988,0.0734,38.0614
-35.73333333,174.2333333,-38.044,0.0795,38.1235
-35.73333333,174.2666667,-38.074,0.0904,38.1644
-35.73333333,174.3,-38.085,0.0972,38.1822
-35.73333333,174.3333333,-38.109,0.1024,38.2114
-35.73333333,174.3666667,-38.15,0.0998,38.2498
-35.73333333,174.4,-38.211,0.0973,38.3083
-35.73333333,174.4333333,-38.229,0.095,38.324
-35.73333333,174.4666667,-38.226,0.093,38.319
-35.73333333,174.5,-38.223,0.0913,38.3143
-35.73333333,174.5333333,-38.22,0.0901,38.3101
-35.73333333,174.5666667,-38.214,0.0893,38.3033
-35.73333333,174.6,-38.214,0.0889,38.3029
-35.73333333,174.6333333,-38.215,0.0885,38.3035
-35.73333333,174.6666667,-38.217,0.0882,38.3052
-35.73333333,174.7,-38.218,0.0879,38.3059
-35.73333333,174.7333333,-38.216,0.0876,38.3036
-35.73333333,174.7666667,-38.214,0.0873,38.3013
-35.73333333,174.8,-38.21,0.087,38.297
-35.73333333,174.8333333,-38.203,0.0868,38.2898
-35.73333333,174.8666667,-38.189,0.0865,38.2755
-35.73333333,174.9,-38.172,0.0863,38.2583
-35.73333333,174.9333333,-38.156,0.0861,38.2421
-35.73333333,174.9666667,-38.144,0.0858,38.2298
-35.73333333,175,-38.135,0.0856,38.2206
-35.73333333,175.0333333,-38.134,0.0855,38.2195
-35.73333333,175.0666667,-38.14,0.0853,38.2253
-35.73333333,175.1,-38.151,0.0851,38.2361
-35.73333333,175.1333333,-38.162,0.085,38.247
-35.73333333,175.1666667,-38.171,0.0848,38.2558
-35.73333333,175.2,-38.171,0.0847,38.2557
-35.73333333,175.2333333,-38.165,0.0846,38.2496
-35.73333333,175.2666667,-38.144,0.0845,38.2285
-35.73333333,175.3,-38.12,0.0844,38.2044
-35.73333333,175.3333333,-38.09,0.0843,38.1743
-35.73333333,175.3666667,-38.06,0.0842,38.1442
-35.73333333,175.4,-38.036,0.0841,38.1201
-35.73333333,175.4333333,-38.009,0.0841,38.0931
-35.73333333,175.4666667,-37.973,0.084,38.057
-35.73333333,175.5,-37.929,0.0839,38.0129
-35.73333333,175.5333333,-37.874,0.0839,37.9579
-35.73333333,175.5666667,-37.824,0.0838,37.9078
-35.73333333,175.6,-37.778,0.0838,37.8618
-35.73333333,175.6333333,-37.754,0.0838,37.8378
-35.73333333,175.6666667,-37.733,0.0837,37.8167
-35.73333333,175.7,-37.716,0.0837,37.7997
-35.73333333,175.7333333,-37.702,0.0837,37.7857
-35.73333333,175.7666667,-37.687,0.0837,37.7707
-35.73333333,175.8,-37.67,0.0836,37.7536
-35.73333333,175.8333333,-37.656,0.0836,37.7396
-35.73333333,175.8666667,-37.641,0.0836,37.7246
-35.73333333,175.9,-37.625,0.0836,37.7086
-35.73333333,175.9333333,-37.598,0.0836,37.6816
-35.73333333,175.9666667,-37.58,0.0836,37.6636
-35.7,171.7333333,-31.721,0.0491,31.7701
-35.7,171.7666667,-31.791,0.0492,31.8402
-35.7,171.8,-31.86,0.0492,31.9092
-35.7,171.8333333,-31.927,0.0492,31.9762
-35.7,171.8666667,-31.989,0.0492,32.0382
-35.7,171.9,-32.045,0.0493,32.0943
-35.7,171.9333333,-32.103,0.0494,32.1524
-35.7,171.9666667,-32.161,0.0495,32.2105
-35.7,172,-32.227,0.0495,32.2765
-35.7,172.0333333,-32.298,0.0496,32.3476
-35.7,172.0666667,-32.372,0.0498,32.4218
-35.7,172.1,-32.447,0.0499,32.4969
-35.7,172.1333333,-32.526,0.05,32.576
-35.7,172.1666667,-32.606,0.0502,32.6562
-35.7,172.2,-32.69,0.0503,32.7403
-35.7,172.2333333,-32.78,0.0505,32.8305
-35.7,172.2666667,-32.873,0.0506,32.9236
-35.7,172.3,-32.966,0.0508,33.0168
-35.7,172.3333333,-33.056,0.051,33.107
-35.7,172.3666667,-33.148,0.0511,33.1991
-35.7,172.4,-33.241,0.0513,33.2923
-35.7,172.4333333,-33.338,0.0515,33.3895
-35.7,172.4666667,-33.438,0.0517,33.4897
-35.7,172.5,-33.541,0.0518,33.5928
-35.7,172.5333333,-33.647,0.052,33.699
-35.7,172.5666667,-33.757,0.0522,33.8092
-35.7,172.6,-33.871,0.0524,33.9234
-35.7,172.6333333,-33.987,0.0526,34.0396
-35.7,172.6666667,-34.111,0.0528,34.1638
-35.7,172.7,-34.241,0.053,34.294
-35.7,172.7333333,-34.385,0.0532,34.4382
-35.7,172.7666667,-34.543,0.0535,34.5965
-35.7,172.8,-34.711,0.0537,34.7647
-35.7,172.8333333,-34.898,0.054,34.952
-35.7,172.8666667,-35.074,0.0544,35.1284
-35.7,172.9,-35.219,0.0547,35.2737
-35.7,172.9333333,-35.329,0.0551,35.3841
-35.7,172.9666667,-35.407,0.0556,35.4626
-35.7,173,-35.461,0.0561,35.5171
-35.7,173.0333333,-35.499,0.0567,35.5557
-35.7,173.0666667,-35.539,0.0574,35.5964
-35.7,173.1,-35.582,0.0581,35.6401
-35.7,173.1333333,-35.629,0.0589,35.6879
-35.7,173.1666667,-35.675,0.0598,35.7348
-35.7,173.2,-35.728,0.0609,35.7889
-35.7,173.2333333,-35.79,0.062,35.852
-35.7,173.2666667,-35.859,0.0632,35.9222
-35.7,173.3,-35.946,0.0645,36.0105
-35.7,173.3333333,-36.052,0.0659,36.1179
-35.7,173.3666667,-36.177,0.0675,36.2445
-35.7,173.4,-36.311,0.0691,36.3801
-35.7,173.4333333,-36.445,0.0708,36.5158
-35.7,173.4666667,-36.57,0.0727,36.6427
-35.7,173.5,-36.682,0.0746,36.7566
-35.7,173.5333333,-36.788,0.0766,36.8646
-35.7,173.5666667,-36.884,0.0787,36.9627
-35.7,173.6,-36.973,0.0808,37.0538
-35.7,173.6333333,-37.051,0.083,37.134
-35.7,173.6666667,-37.147,0.085,37.232
-35.7,173.7,-37.236,0.087,37.323
-35.7,173.7333333,-37.322,0.0887,37.4107
-35.7,173.7666667,-37.362,0.0901,37.4521
-35.7,173.8,-37.392,0.091,37.483
-35.7,173.8333333,-37.434,0.0915,37.5255
-35.7,173.8666667,-37.48,0.0916,37.5716
-35.7,173.9,-37.54,0.0913,37.6313
-35.7,173.9333333,-37.603,0.0907,37.6937
-35.7,173.9666667,-37.665,0.09,37.755
-35.7,174,-37.723,0.0893,37.8123
-35.7,174.0333333,-37.79,0.0888,37.8788
-35.7,174.0666667,-37.863,0.088,37.951
-35.7,174.1,-37.937,0.0862,38.0232
-35.7,174.1333333,-38.002,0.0845,38.0865
-35.7,174.1666667,-38.064,0.0831,38.1471
-35.7,174.2,-38.115,0.0829,38.1979
-35.7,174.2333333,-38.162,0.086,38.248
-35.7,174.2666667,-38.207,0.0912,38.2982
-35.7,174.3,-38.221,0.0953,38.3163
-35.7,174.3333333,-38.248,0.0968,38.3448
-35.7,174.3666667,-38.289,0.0972,38.3862
-35.7,174.4,-38.321,0.0957,38.4167
-35.7,174.4333333,-38.343,0.0939,38.4369
-35.7,174.4666667,-38.34,0.0923,38.4323
-35.7,174.5,-38.323,0.0909,38.4139
-35.7,174.5333333,-38.313,0.0898,38.4028
-35.7,174.5666667,-38.306,0.089,38.395
-35.7,174.6,-38.304,0.0884,38.3924
-35.7,174.6333333,-38.306,0.088,38.394
-35.7,174.6666667,-38.307,0.0876,38.3946
-35.7,174.7,-38.305,0.0873,38.3923
-35.7,174.7333333,-38.303,0.087,38.39
-35.7,174.7666667,-38.299,0.0867,38.3857
-35.7,174.8,-38.291,0.0864,38.3774
-35.7,174.8333333,-38.284,0.0862,38.3702
-35.7,174.8666667,-38.268,0.086,38.354
-35.7,174.9,-38.25,0.0857,38.3357
-35.7,174.9333333,-38.228,0.0855,38.3135
-35.7,174.9666667,-38.21,0.0853,38.2953
-35.7,175,-38.199,0.0852,38.2842
-35.7,175.0333333,-38.199,0.085,38.284
-35.7,175.0666667,-38.205,0.0848,38.2898
-35.7,175.1,-38.217,0.0847,38.3017
-35.7,175.1333333,-38.227,0.0846,38.3116
-35.7,175.1666667,-38.236,0.0844,38.3204
-35.7,175.2,-38.233,0.0843,38.3173
-35.7,175.2333333,-38.22,0.0842,38.3042
-35.7,175.2666667,-38.198,0.0841,38.2821
-35.7,175.3,-38.17,0.084,38.254
-35.7,175.3333333,-38.137,0.0839,38.2209
-35.7,175.3666667,-38.104,0.0839,38.1879
-35.7,175.4,-38.069,0.0838,38.1528
-35.7,175.4333333,-38.035,0.0837,38.1187
-35.7,175.4666667,-37.994,0.0837,38.0777
-35.7,175.5,-37.941,0.0836,38.0246
-35.7,175.5333333,-37.884,0.0836,37.9676
-35.7,175.5666667,-37.836,0.0835,37.9195
-35.7,175.6,-37.807,0.0835,37.8905
-35.7,175.6333333,-37.79,0.0835,37.8735
-35.7,175.6666667,-37.791,0.0834,37.8744
-35.7,175.7,-37.793,0.0834,37.8764
-35.7,175.7333333,-37.787,0.0834,37.8704
-35.7,175.7666667,-37.773,0.0834,37.8564
-35.7,175.8,-37.756,0.0834,37.8394
-35.7,175.8333333,-37.736,0.0833,37.8193
-35.7,175.8666667,-37.714,0.0833,37.7973
-35.7,175.9,-37.688,0.0833,37.7713
-35.7,175.9333333,-37.651,0.0833,37.7343
-35.7,175.9666667,-37.614,0.0833,37.6973
-35.66666667,171.7333333,-31.818,0.0488,31.8668
-35.66666667,171.7666667,-31.888,0.0488,31.9368
-35.66666667,171.8,-31.957,0.0488,32.0058
-35.66666667,171.8333333,-32.023,0.0488,32.0718
-35.66666667,171.8666667,-32.084,0.0489,32.1329
-35.66666667,171.9,-32.14,0.0489,32.1889
-35.66666667,171.9333333,-32.194,0.049,32.243
-35.66666667,171.9666667,-32.251,0.0491,32.3001
-35.66666667,172,-32.313,0.0491,32.3621
-35.66666667,172.0333333,-32.383,0.0492,32.4322
-35.66666667,172.0666667,-32.458,0.0493,32.5073
-35.66666667,172.1,-32.538,0.0494,32.5874
-35.66666667,172.1333333,-32.621,0.0495,32.6705
-35.66666667,172.1666667,-32.709,0.0497,32.7587
-35.66666667,172.2,-32.803,0.0498,32.8528
-35.66666667,172.2333333,-32.901,0.0499,32.9509
-35.66666667,172.2666667,-32.999,0.05,33.049
-35.66666667,172.3,-33.096,0.0502,33.1462
-35.66666667,172.3333333,-33.19,0.0503,33.2403
-35.66666667,172.3666667,-33.285,0.0505,33.3355
-35.66666667,172.4,-33.381,0.0506,33.4316
-35.66666667,172.4333333,-33.481,0.0507,33.5317
-35.66666667,172.4666667,-33.584,0.0509,33.6349
-35.66666667,172.5,-33.689,0.051,33.74
