Lat,Long,Geoid2016,AUK46,AUCK46_NZVD2016
-36.56666667,174.5333333,-35.09,0.297,35.387
-36.56666667,174.5666667,-35.165,0.2976,35.4626
-36.56666667,174.6,-35.221,0.2983,35.5193
-36.56666667,174.6333333,-35.264,0.3,35.564
-36.56666667,174.6666667,-35.297,0.3012,35.5982
-36.56666667,174.7,-35.318,0.3007,35.6187
-36.56666667,174.7333333,-35.343,0.2992,35.6422
-36.56666667,174.7666667,-35.375,0.2974,35.6724
-36.56666667,174.8,-35.407,0.2953,35.7023
-36.56666667,174.8333333,-35.44,0.2937,35.7337
-36.56666667,174.8666667,-35.464,0.2931,35.7571
-36.56666667,174.9,-35.481,0.2929,35.7739
-36.56666667,174.9333333,-35.484,0.2924,35.7764
-36.56666667,174.9666667,-35.485,0.2919,35.7769
-36.56666667,175,-35.479,0.2914,35.7704
-36.56666667,175.0333333,-35.479,0.291,35.77
-36.56666667,175.0666667,-35.484,0.2906,35.7746
-36.56666667,175.1,-35.492,0.2904,35.7824
-36.56666667,175.1333333,-35.504,0.2903,35.7943
-36.56666667,175.1666667,-35.519,0.2903,35.8093
-36.56666667,175.2,-35.54,0.2905,35.8305
-36.56666667,175.2333333,-35.573,0.2908,35.8638
-36.56666667,175.2666667,-35.62,0.2912,35.9112
-36.56666667,175.3,-35.676,0.2917,35.9677
-36.56666667,175.3333333,-35.749,0.2922,36.0412
-36.56666667,175.3666667,-35.824,0.2928,36.1168
-36.56666667,175.4,-35.897,0.2935,36.1905
-36.56666667,175.4333333,-35.913,0.2941,36.2071
-36.56666667,175.4666667,-35.885,0.2948,36.1798
-36.56666667,175.5,-35.844,0.2954,36.1394
-36.56666667,175.5333333,-35.782,0.2961,36.0781
-36.56666667,175.5666667,-35.739,0.2966,36.0356
-36.56666667,175.6,-35.708,0.2972,36.0052
-36.56666667,175.6333333,-35.683,0.2977,35.9807
-36.56666667,175.6666667,-35.67,0.2981,35.9681
-36.56666667,175.7,-35.666,0.2985,35.9645
-36.56666667,175.7333333,-35.661,0.2988,35.9598
-36.56666667,175.7666667,-35.642,0.2991,35.9411
-36.56666667,175.8,-35.609,0.2994,35.9084
-36.56666667,175.8333333,-35.564,0.2996,35.8636
-36.56666667,175.8666667,-35.506,0.2997,35.8057
-36.56666667,175.9,-35.442,0.2999,35.7419
-36.56666667,175.9333333,-35.37,0.3,35.67
-36.56666667,175.9666667,-35.296,0.3,35.596
-36.56666667,176,-35.219,0.3001,35.5191
-36.56666667,176.0333333,-35.139,0.3001,35.4391
-36.56666667,176.0666667,-35.058,0.3002,35.3582
-36.56666667,176.1,-34.973,0.3002,35.2732
-36.56666667,176.1333333,-34.883,0.3002,35.1832
-36.56666667,176.1666667,-34.784,0.3002,35.0842
-36.56666667,176.2,-34.678,0.3002,34.9782
-36.56666667,176.2333333,-34.57,0.3001,34.8701
-36.56666667,176.2666667,-34.473,0.3001,34.7731
-36.56666667,176.3,-34.369,0.3001,34.6691
-36.56666667,176.3333333,-34.269,0.3001,34.5691
-36.56666667,176.3666667,-34.176,0.3001,34.4761
-36.56666667,176.4,-34.086,0.3001,34.3861
-36.56666667,176.4333333,-34.002,0.3,34.302
-36.56666667,176.4666667,-33.924,0.3,34.224
-36.56666667,176.5,-33.847,0.3,34.147
-36.56666667,176.5333333,-33.77,0.3,34.07
-36.56666667,176.5666667,-33.693,0.3,33.993
-36.56666667,176.6,-33.618,0.3,33.918
-36.56666667,176.6333333,-33.55,0.3,33.85
-36.56666667,176.6666667,-33.492,0.3,33.792
-36.56666667,176.7,-33.442,0.3,33.742
-36.56666667,176.7333333,-33.392,0.3,33.692
-36.56666667,176.7666667,-33.342,0.3,33.642
-36.56666667,176.8,-33.282,0.3,33.582
-36.56666667,176.8333333,-33.212,0.3,33.512
-36.56666667,176.8666667,-33.126,0.2999,33.4259
-36.56666667,176.9,-33.026,0.2999,33.3259
-36.56666667,176.9333333,-32.915,0.2999,33.2149
-36.56666667,176.9666667,-32.786,0.2999,33.0859
-36.56666667,177,-32.636,0.2999,32.9359
-36.56666667,177.0333333,-32.467,0.2999,32.7669
-36.56666667,177.0666667,-32.284,0.2999,32.5839
-36.56666667,177.1,-32.097,0.2999,32.3969
-36.56666667,177.1333333,-31.914,0.2999,32.2139
-36.56666667,177.1666667,-31.749,0.2999,32.0489
-36.56666667,177.2,-31.609,0.2999,31.9089
-36.56666667,177.2333333,-31.486,0.2999,31.7859
-36.56666667,177.2666667,-31.371,0.2999,31.6709
-36.56666667,177.3,-31.258,0.2999,31.5579
-36.56666667,177.3333333,-31.142,0.3,31.442
-36.56666667,177.3666667,-31.011,0.3,31.311
-36.56666667,177.4,-30.858,0.3,31.158
-36.56666667,177.4333333,-30.696,0.3,30.996
-36.53333333,172.8,-30.71,0.2964,31.0064
-36.53333333,172.8333333,-30.781,0.2964,31.0774
-36.53333333,172.8666667,-30.854,0.2964,31.1504
-36.53333333,172.9,-30.925,0.2964,31.2214
-36.53333333,172.9333333,-31.002,0.2964,31.2984
-36.53333333,172.9666667,-31.082,0.2964,31.3784
-36.53333333,173,-31.165,0.2964,31.4614
-36.53333333,173.0333333,-31.247,0.2964,31.5434
-36.53333333,173.0666667,-31.324,0.2964,31.6204
-36.53333333,173.1,-31.402,0.2964,31.6984
-36.53333333,173.1333333,-31.473,0.2964,31.7694
-36.53333333,173.1666667,-31.541,0.2964,31.8374
-36.53333333,173.2,-31.604,0.2964,31.9004
-36.53333333,173.2333333,-31.665,0.2964,31.9614
-36.53333333,173.2666667,-31.727,0.2964,32.0234
-36.53333333,173.3,-31.794,0.2964,32.0904
-36.53333333,173.3333333,-31.866,0.2964,32.1624
-36.53333333,173.3666667,-31.943,0.2963,32.2393
-36.53333333,173.4,-32.024,0.2963,32.3203
-36.53333333,173.4333333,-32.111,0.2963,32.4073
-36.53333333,173.4666667,-32.205,0.2963,32.5013
-36.53333333,173.5,-32.304,0.2963,32.6003
-36.53333333,173.5333333,-32.41,0.2963,32.7063
-36.53333333,173.5666667,-32.523,0.2962,32.8192
-36.53333333,173.6,-32.635,0.2962,32.9312
-36.53333333,173.6333333,-32.761,0.2962,33.0572
-36.53333333,173.6666667,-32.885,0.2962,33.1812
-36.53333333,173.7,-33.016,0.2961,33.3121
-36.53333333,173.7333333,-33.145,0.2961,33.4411
-36.53333333,173.7666667,-33.276,0.296,33.572
-36.53333333,173.8,-33.401,0.296,33.697
-36.53333333,173.8333333,-33.517,0.296,33.813
-36.53333333,173.8666667,-33.621,0.2959,33.9169
-36.53333333,173.9,-33.712,0.2959,34.0079
-36.53333333,173.9333333,-33.794,0.2958,34.0898
-36.53333333,173.9666667,-33.868,0.2957,34.1637
-36.53333333,174,-33.934,0.2957,34.2297
-36.53333333,174.0333333,-33.997,0.2956,34.2926
-36.53333333,174.0666667,-34.06,0.2955,34.3555
-36.53333333,174.1,-34.122,0.2954,34.4174
-36.53333333,174.1333333,-34.183,0.2953,34.4783
-36.53333333,174.1666667,-34.246,0.2951,34.5411
-36.53333333,174.2,-34.314,0.2945,34.6085
-36.53333333,174.2333333,-34.394,0.2915,34.6855
-36.53333333,174.2666667,-34.477,0.2903,34.7673
-36.53333333,174.3,-34.556,0.289,34.845
-36.53333333,174.3333333,-34.649,0.2889,34.9379
-36.53333333,174.3666667,-34.749,0.2918,35.0408
-36.53333333,174.4,-34.854,0.2967,35.1507
-36.53333333,174.4333333,-34.957,0.302,35.259
-36.53333333,174.4666667,-35.064,0.3064,35.3704
-36.53333333,174.5,-35.153,0.302,35.455
-36.53333333,174.5333333,-35.236,0.3003,35.5363
-36.53333333,174.5666667,-35.299,0.3011,35.6001
-36.53333333,174.6,-35.355,0.303,35.658
-36.53333333,174.6333333,-35.392,0.306,35.698
-36.53333333,174.6666667,-35.419,0.3077,35.7267
-36.53333333,174.7,-35.44,0.3046,35.7446
-36.53333333,174.7333333,-35.463,0.302,35.765
-36.53333333,174.7666667,-35.493,0.2995,35.7925
-36.53333333,174.8,-35.525,0.2975,35.8225
-36.53333333,174.8333333,-35.556,0.2959,35.8519
-36.53333333,174.8666667,-35.576,0.2949,35.8709
-36.53333333,174.9,-35.585,0.2942,35.8792
-36.53333333,174.9333333,-35.588,0.2936,35.8816
-36.53333333,174.9666667,-35.585,0.2931,35.8781
-36.53333333,175,-35.581,0.2926,35.8736
-36.53333333,175.0333333,-35.587,0.2921,35.8791
-36.53333333,175.0666667,-35.6,0.2918,35.8918
-36.53333333,175.1,-35.617,0.2916,35.9086
-36.53333333,175.1333333,-35.635,0.2914,35.9264
-36.53333333,175.1666667,-35.65,0.2914,35.9414
-36.53333333,175.2,-35.671,0.2915,35.9625
-36.53333333,175.2333333,-35.703,0.2918,35.9948
-36.53333333,175.2666667,-35.751,0.2921,36.0431
-36.53333333,175.3,-35.816,0.2925,36.1085
-36.53333333,175.3333333,-35.906,0.2929,36.1989
-36.53333333,175.3666667,-36.042,0.2934,36.3354
-36.53333333,175.4,-36.086,0.2939,36.3799
-36.53333333,175.4333333,-36.009,0.2945,36.3035
-36.53333333,175.4666667,-35.946,0.2951,36.2411
-36.53333333,175.5,-35.906,0.2956,36.2016
-36.53333333,175.5333333,-35.834,0.2962,36.1302
-36.53333333,175.5666667,-35.789,0.2967,36.0857
-36.53333333,175.6,-35.766,0.2971,36.0631
-36.53333333,175.6333333,-35.751,0.2976,36.0486
-36.53333333,175.6666667,-35.753,0.298,36.051
-36.53333333,175.7,-35.763,0.2984,36.0614
-36.53333333,175.7333333,-35.765,0.2987,36.0637
-36.53333333,175.7666667,-35.751,0.2989,36.0499
-36.53333333,175.8,-35.722,0.2992,36.0212
-36.53333333,175.8333333,-35.678,0.2994,35.9774
-36.53333333,175.8666667,-35.619,0.2996,35.9186
-36.53333333,175.9,-35.55,0.2997,35.8497
-36.53333333,175.9333333,-35.477,0.2998,35.7768
-36.53333333,175.9666667,-35.396,0.2999,35.6959
-36.53333333,176,-35.312,0.2999,35.6119
-36.53333333,176.0333333,-35.229,0.3,35.529
-36.53333333,176.0666667,-35.145,0.3,35.445
-36.53333333,176.1,-35.063,0.3,35.363
-36.53333333,176.1333333,-34.974,0.3001,35.2741
-36.53333333,176.1666667,-34.877,0.3001,35.1771
-36.53333333,176.2,-34.782,0.3001,35.0821
-36.53333333,176.2333333,-34.685,0.3001,34.9851
-36.53333333,176.2666667,-34.597,0.3001,34.8971
-36.53333333,176.3,-34.506,0.3,34.806
-36.53333333,176.3333333,-34.414,0.3,34.714
-36.53333333,176.3666667,-34.322,0.3,34.622
-36.53333333,176.4,-34.232,0.3,34.532
-36.53333333,176.4333333,-34.146,0.3,34.446
-36.53333333,176.4666667,-34.066,0.3,34.366
-36.53333333,176.5,-33.991,0.3,34.291
-36.53333333,176.5333333,-33.915,0.3,34.215
-36.53333333,176.5666667,-33.837,0.3,34.137
-36.53333333,176.6,-33.761,0.3,34.061
-36.53333333,176.6333333,-33.691,0.3,33.991
-36.53333333,176.6666667,-33.632,0.3,33.932
-36.53333333,176.7,-33.583,0.3,33.883
-36.53333333,176.7333333,-33.536,0.2999,33.8359
-36.53333333,176.7666667,-33.484,0.2999,33.7839
-36.53333333,176.8,-33.425,0.2999,33.7249
-36.53333333,176.8333333,-33.356,0.2999,33.6559
-36.53333333,176.8666667,-33.269,0.2999,33.5689
-36.53333333,176.9,-33.173,0.2999,33.4729
-36.53333333,176.9333333,-33.061,0.2999,33.3609
-36.53333333,176.9666667,-32.94,0.2999,33.2399
-36.53333333,177,-32.799,0.2999,33.0989
-36.53333333,177.0333333,-32.638,0.2999,32.9379
-36.53333333,177.0666667,-32.465,0.2999,32.7649
-36.53333333,177.1,-32.285,0.2999,32.5849
-36.53333333,177.1333333,-32.104,0.2999,32.4039
-36.53333333,177.1666667,-31.935,0.2999,32.2349
-36.53333333,177.2,-31.79,0.2999,32.0899
-36.53333333,177.2333333,-31.662,0.2999,31.9619
-36.53333333,177.2666667,-31.545,0.2999,31.8449
-36.53333333,177.3,-31.44,0.2999,31.7399
-36.53333333,177.3333333,-31.329,0.2999,31.6289
-36.53333333,177.3666667,-31.204,0.2999,31.5039
-36.53333333,177.4,-31.073,0.2999,31.3729
-36.53333333,177.4333333,-30.924,0.2999,31.2239
-36.5,172.8,-30.804,0.2965,31.1005
-36.5,172.8333333,-30.879,0.2965,31.1755
-36.5,172.8666667,-30.959,0.2965,31.2555
-36.5,172.9,-31.043,0.2965,31.3395
-36.5,172.9333333,-31.128,0.2965,31.4245
-36.5,172.9666667,-31.214,0.2965,31.5105
-36.5,173,-31.298,0.2965,31.5945
-36.5,173.0333333,-31.376,0.2965,31.6725
-36.5,173.0666667,-31.449,0.2965,31.7455
-36.5,173.1,-31.515,0.2965,31.8115
-36.5,173.1333333,-31.579,0.2965,31.8755
-36.5,173.1666667,-31.641,0.2965,31.9375
-36.5,173.2,-31.701,0.2965,31.9975
-36.5,173.2333333,-31.763,0.2965,32.0595
-36.5,173.2666667,-31.828,0.2965,32.1245
-36.5,173.3,-31.899,0.2965,32.1955
-36.5,173.3333333,-31.974,0.2965,32.2705
-36.5,173.3666667,-32.052,0.2965,32.3485
-36.5,173.4,-32.136,0.2965,32.4325
-36.5,173.4333333,-32.224,0.2964,32.5204
-36.5,173.4666667,-32.319,0.2964,32.6154
-36.5,173.5,-32.421,0.2964,32.7174
-36.5,173.5333333,-32.531,0.2964,32.8274
-36.5,173.5666667,-32.647,0.2964,32.9434
-36.5,173.6,-32.772,0.2964,33.0684
-36.5,173.6333333,-32.907,0.2964,33.2034
-36.5,173.6666667,-33.052,0.2964,33.3484
-36.5,173.7,-33.199,0.2963,33.4953
-36.5,173.7333333,-33.346,0.2963,33.6423
-36.5,173.7666667,-33.486,0.2963,33.7823
-36.5,173.8,-33.613,0.2963,33.9093
-36.5,173.8333333,-33.728,0.2963,34.0243
-36.5,173.8666667,-33.827,0.2963,34.1233
-36.5,173.9,-33.915,0.2963,34.2113
-36.5,173.9333333,-33.993,0.2963,34.2893
-36.5,173.9666667,-34.064,0.2963,34.3603
-36.5,174,-34.133,0.2963,34.4293
-36.5,174.0333333,-34.2,0.2963,34.4963
-36.5,174.0666667,-34.262,0.2964,34.5584
-36.5,174.1,-34.321,0.2965,34.6175
-36.5,174.1333333,-34.375,0.2968,34.6718
-36.5,174.1666667,-34.427,0.2972,34.7242
-36.5,174.2,-34.49,0.2982,34.7882
-36.5,174.2333333,-34.569,0.3013,34.8703
-36.5,174.2666667,-34.636,0.2993,34.9353
-36.5,174.3,-34.718,0.2959,35.0139
-36.5,174.3333333,-34.817,0.2955,35.1125
-36.5,174.3666667,-34.922,0.2974,35.2194
-36.5,174.4,-35.025,0.3021,35.3271
-36.5,174.4333333,-35.125,0.3143,35.4393
-36.5,174.4666667,-35.226,0.3143,35.5403
-36.5,174.5,-35.303,0.3058,35.6088
-36.5,174.5333333,-35.375,0.3034,35.6784
-36.5,174.5666667,-35.441,0.3036,35.7446
-36.5,174.6,-35.495,0.3061,35.8011
-36.5,174.6333333,-35.527,0.3124,35.8394
-36.5,174.6666667,-35.55,0.3205,35.8705
-36.5,174.7,-35.572,0.3094,35.8814
-36.5,174.7333333,-35.594,0.3042,35.8982
-36.5,174.7666667,-35.623,0.3012,35.9242
-36.5,174.8,-35.655,0.2991,35.9541
-36.5,174.8333333,-35.683,0.2976,35.9806
-36.5,174.8666667,-35.699,0.2964,35.9954
-36.5,174.9,-35.703,0.2955,35.9985
-36.5,174.9333333,-35.7,0.2948,35.9948
-36.5,174.9666667,-35.695,0.2942,35.9892
-36.5,175,-35.694,0.2936,35.9876
-36.5,175.0333333,-35.707,0.2932,36.0002
-36.5,175.0666667,-35.727,0.2928,36.0198
-36.5,175.1,-35.752,0.2926,36.0446
-36.5,175.1333333,-35.772,0.2925,36.0645
-36.5,175.1666667,-35.785,0.2924,36.0774
-36.5,175.2,-35.802,0.2925,36.0945
-36.5,175.2333333,-35.83,0.2926,36.1226
-36.5,175.2666667,-35.874,0.2929,36.1669
-36.5,175.3,-35.935,0.2932,36.2282
-36.5,175.3333333,-36.017,0.2935,36.3105
-36.5,175.3666667,-36.08,0.2939,36.3739
-36.5,175.4,-36.099,0.2944,36.3934
-36.5,175.4333333,-36.028,0.2949,36.3229
-36.5,175.4666667,-35.975,0.2953,36.2703
-36.5,175.5,-35.923,0.2958,36.2188
-36.5,175.5333333,-35.877,0.2963,36.1733
-36.5,175.5666667,-35.845,0.2967,36.1417
-36.5,175.6,-35.829,0.2972,36.1262
-36.5,175.6333333,-35.829,0.2976,36.1266
-36.5,175.6666667,-35.844,0.2979,36.1419
-36.5,175.7,-35.864,0.2983,36.1623
-36.5,175.7333333,-35.875,0.2985,36.1735
-36.5,175.7666667,-35.868,0.2988,36.1668
-36.5,175.8,-35.84,0.299,36.139
-36.5,175.8333333,-35.794,0.2992,36.0932
-36.5,175.8666667,-35.729,0.2994,36.0284
-36.5,175.9,-35.655,0.2995,35.9545
-36.5,175.9333333,-35.571,0.2996,35.8706
-36.5,175.9666667,-35.482,0.2997,35.7817
-36.5,176,-35.393,0.2998,35.6928
-36.5,176.0333333,-35.308,0.2999,35.6079
-36.5,176.0666667,-35.228,0.2999,35.5279
-36.5,176.1,-35.149,0.2999,35.4489
-36.5,176.1333333,-35.068,0.3,35.368
-36.5,176.1666667,-34.986,0.3,35.286
-36.5,176.2,-34.903,0.3,35.203
-36.5,176.2333333,-34.821,0.3,35.121
-36.5,176.2666667,-34.739,0.3,35.039
-36.5,176.3,-34.655,0.3,34.955
-36.5,176.3333333,-34.566,0.3,34.866
-36.5,176.3666667,-34.47,0.3,34.77
-36.5,176.4,-34.375,0.3,34.675
-36.5,176.4333333,-34.284,0.3,34.584
-36.5,176.4666667,-34.201,0.3,34.501
-36.5,176.5,-34.125,0.3,34.425
-36.5,176.5333333,-34.049,0.3,34.349
-36.5,176.5666667,-33.972,0.3,34.272
-36.5,176.6,-33.895,0.2999,34.1949
-36.5,176.6333333,-33.823,0.2999,34.1229
-36.5,176.6666667,-33.762,0.2999,34.0619
-36.5,176.7,-33.711,0.2999,34.0109
-36.5,176.7333333,-33.663,0.2999,33.9629
-36.5,176.7666667,-33.611,0.2999,33.9109
-36.5,176.8,-33.554,0.2999,33.8539
-36.5,176.8333333,-33.487,0.2999,33.7869
-36.5,176.8666667,-33.407,0.2999,33.7069
-36.5,176.9,-33.317,0.2999,33.6169
-36.5,176.9333333,-33.214,0.2999,33.5139
-36.5,176.9666667,-33.099,0.2999,33.3989
-36.5,177,-32.967,0.2999,33.2669
-36.5,177.0333333,-32.812,0.2999,33.1119
-36.5,177.0666667,-32.64,0.2999,32.9399
-36.5,177.1,-32.46,0.2999,32.7599
-36.5,177.1333333,-32.277,0.2999,32.5769
-36.5,177.1666667,-32.103,0.2999,32.4029
-36.5,177.2,-31.952,0.2999,32.2519
-36.5,177.2333333,-31.825,0.2999,32.1249
-36.5,177.2666667,-31.715,0.2999,32.0149
-36.5,177.3,-31.617,0.2999,31.9169
-36.5,177.3333333,-31.525,0.2999,31.8249
-36.5,177.3666667,-31.421,0.2999,31.7209
-36.5,177.4,-31.3,0.2999,31.5999
-36.5,177.4333333,-31.164,0.2999,31.4639
-36.46666667,172.8,-30.903,0.2966,31.1996
-36.46666667,172.8333333,-30.983,0.2966,31.2796
-36.46666667,172.8666667,-31.07,0.2966,31.3666
-36.46666667,172.9,-31.163,0.2966,31.4596
-36.46666667,172.9333333,-31.252,0.2966,31.5486
-36.46666667,172.9666667,-31.341,0.2966,31.6376
-36.46666667,173,-31.423,0.2966,31.7196
-36.46666667,173.0333333,-31.495,0.2966,31.7916
-36.46666667,173.0666667,-31.559,0.2966,31.8556
-36.46666667,173.1,-31.619,0.2966,31.9156
-36.46666667,173.1333333,-31.677,0.2966,31.9736
-36.46666667,173.1666667,-31.736,0.2966,32.0326
-36.46666667,173.2,-31.799,0.2966,32.0956
-36.46666667,173.2333333,-31.864,0.2966,32.1606
-36.46666667,173.2666667,-31.933,0.2966,32.2296
-36.46666667,173.3,-32.008,0.2966,32.3046
-36.46666667,173.3333333,-32.084,0.2966,32.3806
-36.46666667,173.3666667,-32.167,0.2966,32.4636
-36.46666667,173.4,-32.251,0.2966,32.5476
-36.46666667,173.4333333,-32.341,0.2966,32.6376
-36.46666667,173.4666667,-32.44,0.2966,32.7366
-36.46666667,173.5,-32.544,0.2966,32.8406
-36.46666667,173.5333333,-32.658,0.2966,32.9546
-36.46666667,173.5666667,-32.78,0.2966,33.0766
-36.46666667,173.6,-32.916,0.2966,33.2126
-36.46666667,173.6333333,-33.059,0.2966,33.3556
-36.46666667,173.6666667,-33.224,0.2966,33.5206
-36.46666667,173.7,-33.389,0.2966,33.6856
-36.46666667,173.7333333,-33.549,0.2966,33.8456
-36.46666667,173.7666667,-33.701,0.2966,33.9976
-36.46666667,173.8,-33.832,0.2966,34.1286
-36.46666667,173.8333333,-33.946,0.2966,34.2426
-36.46666667,173.8666667,-34.04,0.2966,34.3366
-36.46666667,173.9,-34.124,0.2967,34.4207
-36.46666667,173.9333333,-34.2,0.2967,34.4967
-36.46666667,173.9666667,-34.274,0.2968,34.5708
-36.46666667,174,-34.349,0.2969,34.6459
-36.46666667,174.0333333,-34.422,0.297,34.719
-36.46666667,174.0666667,-34.49,0.2973,34.7873
-36.46666667,174.1,-34.544,0.2976,34.8416
-36.46666667,174.1333333,-34.593,0.2981,34.8911
-36.46666667,174.1666667,-34.63,0.299,34.929
-36.46666667,174.2,-34.677,0.3008,34.9778
-36.46666667,174.2333333,-34.741,0.3054,35.0464
-36.46666667,174.2666667,-34.8,0.3037,35.1037
-36.46666667,174.3,-34.882,0.3002,35.1822
-36.46666667,174.3333333,-34.981,0.2996,35.2806
-36.46666667,174.3666667,-35.087,0.3008,35.3878
-36.46666667,174.4,-35.186,0.3034,35.4894
-36.46666667,174.4333333,-35.285,0.3071,35.5921
-36.46666667,174.4666667,-35.38,0.3075,35.6875
-36.46666667,174.5,-35.453,0.3059,35.7589
-36.46666667,174.5333333,-35.515,0.3041,35.8191
-36.46666667,174.5666667,-35.576,0.304,35.88
-36.46666667,174.6,-35.643,0.3061,35.9491
-36.46666667,174.6333333,-35.67,0.3116,35.9816
-36.46666667,174.6666667,-35.688,0.3167,36.0047
-36.46666667,174.7,-35.703,0.309,36.012
-36.46666667,174.7333333,-35.729,0.3048,36.0338
-36.46666667,174.7666667,-35.76,0.3021,36.0621
-36.46666667,174.8,-35.791,0.3002,36.0912
-36.46666667,174.8333333,-35.819,0.2988,36.1178
-36.46666667,174.8666667,-35.831,0.2976,36.1286
-36.46666667,174.9,-35.831,0.2967,36.1277
-36.46666667,174.9333333,-35.822,0.2959,36.1179
-36.46666667,174.9666667,-35.815,0.2952,36.1102
-36.46666667,175,-35.814,0.2946,36.1086
-36.46666667,175.0333333,-35.831,0.2942,36.1252
-36.46666667,175.0666667,-35.857,0.2938,36.1508
-36.46666667,175.1,-35.887,0.2935,36.1805
-36.46666667,175.1333333,-35.909,0.2934,36.2024
-36.46666667,175.1666667,-35.918,0.2933,36.2113
-36.46666667,175.2,-35.926,0.2933,36.2193
-36.46666667,175.2333333,-35.947,0.2934,36.2404
-36.46666667,175.2666667,-35.978,0.2936,36.2716
-36.46666667,175.3,-36.015,0.2938,36.3088
-36.46666667,175.3333333,-36.06,0.2941,36.3541
-36.46666667,175.3666667,-36.085,0.2944,36.3794
-36.46666667,175.4,-36.074,0.2948,36.3688
-36.46666667,175.4333333,-36.039,0.2952,36.3342
-36.46666667,175.4666667,-35.998,0.2956,36.2936
-36.46666667,175.5,-35.966,0.296,36.262
-36.46666667,175.5333333,-35.943,0.2964,36.2394
-36.46666667,175.5666667,-35.921,0.2968,36.2178
-36.46666667,175.6,-35.917,0.2972,36.2142
-36.46666667,175.6333333,-35.929,0.2976,36.2266
-36.46666667,175.6666667,-35.949,0.2979,36.2469
-36.46666667,175.7,-35.975,0.2982,36.2732
-36.46666667,175.7333333,-35.988,0.2985,36.2865
-36.46666667,175.7666667,-35.984,0.2987,36.2827
-36.46666667,175.8,-35.957,0.2989,36.2559
-36.46666667,175.8333333,-35.909,0.2991,36.2081
-36.46666667,175.8666667,-35.837,0.2993,36.1363
-36.46666667,175.9,-35.757,0.2994,36.0564
-36.46666667,175.9333333,-35.668,0.2995,35.9675
-36.46666667,175.9666667,-35.573,0.2996,35.8726
-36.46666667,176,-35.48,0.2997,35.7797
-36.46666667,176.0333333,-35.395,0.2998,35.6948
-36.46666667,176.0666667,-35.32,0.2998,35.6198
-36.46666667,176.1,-35.247,0.2998,35.5468
-36.46666667,176.1333333,-35.18,0.2999,35.4799
-36.46666667,176.1666667,-35.109,0.2999,35.4089
-36.46666667,176.2,-35.035,0.2999,35.3349
-36.46666667,176.2333333,-34.961,0.2999,35.2609
-36.46666667,176.2666667,-34.882,0.2999,35.1819
-36.46666667,176.3,-34.799,0.2999,35.0989
-36.46666667,176.3333333,-34.707,0.2999,35.0069
-36.46666667,176.3666667,-34.605,0.2999,34.9049
-36.46666667,176.4,-34.504,0.2999,34.8039
-36.46666667,176.4333333,-34.409,0.2999,34.7089
-36.46666667,176.4666667,-34.323,0.2999,34.6229
-36.46666667,176.5,-34.246,0.2999,34.5459
-36.46666667,176.5333333,-34.172,0.2999,34.4719
-36.46666667,176.5666667,-34.096,0.2999,34.3959
-36.46666667,176.6,-34.019,0.2999,34.3189
-36.46666667,176.6333333,-33.945,0.2999,34.2449
-36.46666667,176.6666667,-33.879,0.2999,34.1789
-36.46666667,176.7,-33.823,0.2999,34.1229
-36.46666667,176.7333333,-33.773,0.2999,34.0729
-36.46666667,176.7666667,-33.72,0.2999,34.0199
-36.46666667,176.8,-33.666,0.2999,33.9659
-36.46666667,176.8333333,-33.605,0.2999,33.9049
-36.46666667,176.8666667,-33.541,0.2999,33.8409
-36.46666667,176.9,-33.461,0.2999,33.7609
-36.46666667,176.9333333,-33.373,0.2999,33.6729
-36.46666667,176.9666667,-33.27,0.2999,33.5699
-36.46666667,177,-33.148,0.2999,33.4479
-36.46666667,177.0333333,-32.995,0.2999,33.2949
-36.46666667,177.0666667,-32.822,0.2999,33.1219
-36.46666667,177.1,-32.634,0.2999,32.9339
-36.46666667,177.1333333,-32.442,0.2999,32.7419
-36.46666667,177.1666667,-32.256,0.2999,32.5559
-36.46666667,177.2,-32.098,0.2999,32.3979
-36.46666667,177.2333333,-31.97,0.2999,32.2699
-36.46666667,177.2666667,-31.865,0.2999,32.1649
-36.46666667,177.3,-31.783,0.2999,32.0829
-36.46666667,177.3333333,-31.708,0.2999,32.0079
-36.46666667,177.3666667,-31.631,0.2999,31.9309
-36.46666667,177.4,-31.525,0.2999,31.8249
-36.46666667,177.4333333,-31.404,0.2999,31.7039
-36.43333333,172.8,-31.015,0.2967,31.3117
-36.43333333,172.8333333,-31.099,0.2967,31.3957
-36.43333333,172.8666667,-31.191,0.2967,31.4877
-36.43333333,172.9,-31.284,0.2967,31.5807
-36.43333333,172.9333333,-31.376,0.2967,31.6727
-36.43333333,172.9666667,-31.463,0.2967,31.7597
-36.43333333,173,-31.539,0.2967,31.8357
-36.43333333,173.0333333,-31.601,0.2967,31.8977
-36.43333333,173.0666667,-31.661,0.2967,31.9577
-36.43333333,173.1,-31.717,0.2967,32.0137
-36.43333333,173.1333333,-31.776,0.2967,32.0727
-36.43333333,173.1666667,-31.836,0.2967,32.1327
-36.43333333,173.2,-31.901,0.2967,32.1977
-36.43333333,173.2333333,-31.968,0.2967,32.2647
-36.43333333,173.2666667,-32.041,0.2967,32.3377
-36.43333333,173.3,-32.118,0.2967,32.4147
-36.43333333,173.3333333,-32.197,0.2967,32.4937
-36.43333333,173.3666667,-32.28,0.2967,32.5767
-36.43333333,173.4,-32.368,0.2967,32.6647
