Lat,Long,Geoid2016,GSB26,GSB26_NZVD2016
-37.93333333,175.7333333,-30.882,0.352,31.234
-37.93333333,175.7666667,-30.815,0.352,31.167
-37.93333333,175.8,-30.752,0.352,31.104
-37.93333333,175.8333333,-30.704,0.352,31.056
-37.93333333,175.8666667,-30.684,0.352,31.036
-37.93333333,175.9,-30.701,0.3521,31.0531
-37.93333333,175.9333333,-30.752,0.3521,31.1041
-37.93333333,175.9666667,-30.742,0.3521,31.0941
-37.93333333,176,-30.71,0.3521,31.0621
-37.93333333,176.0333333,-30.663,0.3522,31.0152
-37.93333333,176.0666667,-30.609,0.3522,30.9612
-37.93333333,176.1,-30.555,0.3523,30.9073
-37.93333333,176.1333333,-30.485,0.3523,30.8373
-37.93333333,176.1666667,-30.403,0.3524,30.7554
-37.93333333,176.2,-30.315,0.3524,30.6674
-37.93333333,176.2333333,-30.219,0.3525,30.5715
-37.93333333,176.2666667,-30.11,0.3526,30.4626
-37.93333333,176.3,-29.999,0.3527,30.3517
-37.93333333,176.3333333,-29.89,0.3527,30.2427
-37.93333333,176.3666667,-29.781,0.3528,30.1338
-37.93333333,176.4,-29.684,0.353,30.037
-37.93333333,176.4333333,-29.586,0.3531,29.9391
-37.93333333,176.4666667,-29.496,0.3532,29.8492
-37.93333333,176.5,-29.41,0.3534,29.7634
-37.93333333,176.5333333,-29.338,0.3535,29.6915
-37.93333333,176.5666667,-29.252,0.3537,29.6057
-37.93333333,176.6,-29.152,0.3539,29.5059
-37.93333333,176.6333333,-29.042,0.3542,29.3962
-37.93333333,176.6666667,-28.919,0.3544,29.2734
-37.93333333,176.7,-28.772,0.3547,29.1267
-37.93333333,176.7333333,-28.562,0.355,28.917
-37.93333333,176.7666667,-28.364,0.3553,28.7193
-37.93333333,176.8,-28.197,0.3557,28.5527
-37.93333333,176.8333333,-28.048,0.3562,28.4042
-37.93333333,176.8666667,-27.927,0.3566,28.2836
-37.93333333,176.9,-27.823,0.3571,28.1801
-37.93333333,176.9333333,-27.716,0.3577,28.0737
-37.93333333,176.9666667,-27.606,0.3583,27.9643
-37.93333333,177,-27.486,0.359,27.845
-37.93333333,177.0333333,-27.347,0.3597,27.7067
-37.93333333,177.0666667,-27.195,0.3604,27.5554
-37.93333333,177.1,-27.045,0.361,27.406
-37.93333333,177.1333333,-26.889,0.3617,27.2507
-37.93333333,177.1666667,-26.735,0.3624,27.0974
-37.93333333,177.2,-26.581,0.3631,26.9441
-37.93333333,177.2333333,-26.429,0.3637,26.7927
-37.93333333,177.2666667,-26.271,0.3634,26.6344
-37.93333333,177.3,-26.123,0.3622,26.4852
-37.93333333,177.3333333,-25.985,0.3612,26.3462
-37.93333333,177.3666667,-25.853,0.3591,26.2121
-37.93333333,177.4,-25.733,0.3531,26.0861
-37.93333333,177.4333333,-25.637,0.3464,25.9834
-37.93333333,177.4666667,-25.535,0.3464,25.8814
-37.93333333,177.5,-25.448,0.3525,25.8005
-37.93333333,177.5333333,-25.385,0.3467,25.7317
-37.93333333,177.5666667,-25.317,0.3446,25.6616
-37.93333333,177.6,-25.247,0.3425,25.5895
-37.93333333,177.6333333,-25.205,0.3406,25.5456
-37.93333333,177.6666667,-25.135,0.3388,25.4738
-37.93333333,177.7,-25.017,0.337,25.354
-37.93333333,177.7333333,-24.866,0.3354,25.2014
-37.93333333,177.7666667,-24.856,0.3339,25.1899
-37.93333333,177.8,-24.72,0.3324,25.0524
-37.93333333,177.8333333,-24.661,0.3309,24.9919
-37.93333333,177.8666667,-24.604,0.3295,24.9335
-37.93333333,177.9,-24.565,0.328,24.893
-37.93333333,177.9333333,-24.505,0.3264,24.8314
-37.93333333,177.9666667,-24.47,0.3247,24.7947
-37.93333333,178,-24.306,0.3227,24.6287
-37.93333333,178.0333333,-24.108,0.3203,24.4283
-37.93333333,178.0666667,-23.972,0.3175,24.2895
-37.93333333,178.1,-23.677,0.314,23.991
-37.93333333,178.1333333,-23.401,0.3095,23.7105
-37.93333333,178.1666667,-23.102,0.3035,23.4055
-37.93333333,178.2,-22.85,0.2951,23.1451
-37.93333333,178.2333333,-22.656,0.2846,22.9406
-37.93333333,178.2666667,-22.513,0.281,22.794
-37.93333333,178.3,-22.392,0.2939,22.6859
-37.93333333,178.3333333,-22.288,0.3005,22.5885
-37.93333333,178.3666667,-22.138,0.3032,22.4412
-37.93333333,178.4,-21.996,0.3048,22.3008
-37.93333333,178.4333333,-21.878,0.3064,22.1844
-37.93333333,178.4666667,-21.765,0.3082,22.0732
-37.93333333,178.5,-21.656,0.31,21.966
-37.93333333,178.5333333,-21.551,0.3116,21.8626
-37.93333333,178.5666667,-21.46,0.3131,21.7731
-37.93333333,178.6,-21.377,0.3145,21.6915
-37.93333333,178.6333333,-21.317,0.3156,21.6326
-37.93333333,178.6666667,-21.268,0.3167,21.5847
-37.93333333,178.7,-21.231,0.3176,21.5486
-37.93333333,178.7333333,-21.195,0.3184,21.5134
-37.93333333,178.7666667,-21.16,0.3191,21.4791
-37.93333333,178.8,-21.121,0.3198,21.4408
-37.93333333,178.8333333,-21.089,0.3204,21.4094
-37.93333333,178.8666667,-21.065,0.3209,21.3859
-37.93333333,178.9,-21.046,0.3214,21.3674
-37.93333333,178.9333333,-21.028,0.3218,21.3498
-37.93333333,178.9666667,-21.008,0.3222,21.3302
-37.93333333,179,-20.985,0.3225,21.3075
-37.93333333,179.0333333,-20.968,0.3228,21.2908
-37.93333333,179.0666667,-20.957,0.3231,21.2801
-37.93333333,179.1,-20.964,0.3234,21.2874
-37.93333333,179.1333333,-20.959,0.3236,21.2826
-37.93333333,179.1666667,-20.965,0.3239,21.2889
-37.93333333,179.2,-20.957,0.3241,21.2811
-37.93333333,179.2333333,-20.949,0.3242,21.2732
-37.93333333,179.2666667,-20.919,0.3244,21.2434
-37.93333333,179.3,-20.895,0.3246,21.2196
-37.93333333,179.3333333,-20.862,0.3247,21.1867
-37.93333333,179.3666667,-20.824,0.3248,21.1488
-37.93333333,179.4,-20.788,0.3249,21.1129
-37.93333333,179.4333333,-20.755,0.325,21.08
-37.93333333,179.4666667,-20.719,0.3251,21.0441
-37.93333333,179.5,-20.696,0.3252,21.0212
-37.93333333,179.5333333,-20.677,0.3253,21.0023
-37.93333333,179.5666667,-20.667,0.3254,20.9924
-37.93333333,179.6,-20.655,0.3254,20.9804
-37.93333333,179.6333333,-20.652,0.3255,20.9775
-37.93333333,179.6666667,-20.653,0.3255,20.9785
-37.93333333,179.7,-20.662,0.3255,20.9875
-37.93333333,179.7333333,-20.678,0.3256,21.0036
-37.93333333,179.7666667,-20.703,0.3256,21.0286
-37.93333333,179.8,-20.735,0.3256,21.0606
-37.93333333,179.8333333,-20.772,0.3256,21.0976
-37.9,175.6666667,-31.143,0.3519,31.4949
-37.9,175.7,-31.065,0.3519,31.4169
-37.9,175.7333333,-30.993,0.3519,31.3449
-37.9,175.7666667,-30.918,0.3519,31.2699
-37.9,175.8,-30.859,0.3519,31.2109
-37.9,175.8333333,-30.817,0.3519,31.1689
-37.9,175.8666667,-30.804,0.3519,31.1559
-37.9,175.9,-30.823,0.3519,31.1749
-37.9,175.9333333,-30.871,0.352,31.223
-37.9,175.9666667,-30.862,0.352,31.214
-37.9,176,-30.804,0.352,31.156
-37.9,176.0333333,-30.753,0.3521,31.1051
-37.9,176.0666667,-30.696,0.3521,31.0481
-37.9,176.1,-30.637,0.3521,30.9891
-37.9,176.1333333,-30.587,0.3522,30.9392
-37.9,176.1666667,-30.521,0.3522,30.8732
-37.9,176.2,-30.453,0.3523,30.8053
-37.9,176.2333333,-30.345,0.3523,30.6973
-37.9,176.2666667,-30.229,0.3524,30.5814
-37.9,176.3,-30.113,0.3525,30.4655
-37.9,176.3333333,-29.978,0.3526,30.3306
-37.9,176.3666667,-29.858,0.3527,30.2107
-37.9,176.4,-29.758,0.3528,30.1108
-37.9,176.4333333,-29.667,0.3529,30.0199
-37.9,176.4666667,-29.584,0.353,29.937
-37.9,176.5,-29.508,0.3532,29.8612
-37.9,176.5333333,-29.442,0.3533,29.7953
-37.9,176.5666667,-29.367,0.3535,29.7205
-37.9,176.6,-29.274,0.3537,29.6277
-37.9,176.6333333,-29.164,0.3539,29.5179
-37.9,176.6666667,-29.036,0.3541,29.3901
-37.9,176.7,-28.886,0.3544,29.2404
-37.9,176.7333333,-28.706,0.3546,29.0606
-37.9,176.7666667,-28.503,0.355,28.858
-37.9,176.8,-28.332,0.3553,28.6873
-37.9,176.8333333,-28.176,0.3557,28.5317
-37.9,176.8666667,-28.046,0.3561,28.4021
-37.9,176.9,-27.927,0.3565,28.2835
-37.9,176.9333333,-27.807,0.357,28.164
-37.9,176.9666667,-27.687,0.3575,28.0445
-37.9,177,-27.561,0.358,27.919
-37.9,177.0333333,-27.421,0.3585,27.7795
-37.9,177.0666667,-27.279,0.3591,27.6381
-37.9,177.1,-27.129,0.3596,27.4886
-37.9,177.1333333,-26.984,0.3601,27.3441
-37.9,177.1666667,-26.837,0.3605,27.1975
-37.9,177.2,-26.686,0.3608,27.0468
-37.9,177.2333333,-26.528,0.3608,26.8888
-37.9,177.2666667,-26.368,0.3604,26.7284
-37.9,177.3,-26.212,0.3594,26.5714
-37.9,177.3333333,-26.064,0.358,26.422
-37.9,177.3666667,-25.928,0.3557,26.2837
-37.9,177.4,-25.803,0.3524,26.1554
-37.9,177.4333333,-25.676,0.3494,26.0254
-37.9,177.4666667,-25.572,0.3483,25.9203
-37.9,177.5,-25.469,0.3479,25.8169
-37.9,177.5333333,-25.383,0.3467,25.7297
-37.9,177.5666667,-25.315,0.3447,25.6597
-37.9,177.6,-25.228,0.3422,25.5702
-37.9,177.6333333,-25.181,0.34,25.521
-37.9,177.6666667,-25.07,0.3382,25.4082
-37.9,177.7,-24.977,0.3364,25.3134
-37.9,177.7333333,-24.896,0.3346,25.2306
-37.9,177.7666667,-24.862,0.3329,25.1949
-37.9,177.8,-24.805,0.3314,25.1364
-37.9,177.8333333,-24.696,0.3298,25.0258
-37.9,177.8666667,-24.624,0.3283,24.9523
-37.9,177.9,-24.547,0.3267,24.8737
-37.9,177.9333333,-24.472,0.325,24.797
-37.9,177.9666667,-24.358,0.3232,24.6812
-37.9,178,-24.228,0.3211,24.5491
-37.9,178.0333333,-24.055,0.3186,24.3736
-37.9,178.0666667,-23.854,0.3156,24.1696
-37.9,178.1,-23.579,0.3119,23.8909
-37.9,178.1333333,-23.325,0.3074,23.6324
-37.9,178.1666667,-23.064,0.3019,23.3659
-37.9,178.2,-22.828,0.2953,23.1233
-37.9,178.2333333,-22.619,0.2885,22.9075
-37.9,178.2666667,-22.447,0.2825,22.7295
-37.9,178.3,-22.307,0.2912,22.5982
-37.9,178.3333333,-22.194,0.2967,22.4907
-37.9,178.3666667,-22.056,0.2969,22.3529
-37.9,178.4,-21.924,0.2986,22.2226
-37.9,178.4333333,-21.798,0.3011,22.0991
-37.9,178.4666667,-21.683,0.3038,21.9868
-37.9,178.5,-21.568,0.3063,21.8743
-37.9,178.5333333,-21.457,0.3085,21.7655
-37.9,178.5666667,-21.358,0.3105,21.6685
-37.9,178.6,-21.27,0.3122,21.5822
-37.9,178.6333333,-21.204,0.3137,21.5177
-37.9,178.6666667,-21.153,0.3149,21.4679
-37.9,178.7,-21.114,0.316,21.43
-37.9,178.7333333,-21.077,0.317,21.394
-37.9,178.7666667,-21.038,0.3179,21.3559
-37.9,178.8,-20.998,0.3186,21.3166
-37.9,178.8333333,-20.963,0.3193,21.2823
-37.9,178.8666667,-20.935,0.3199,21.2549
-37.9,178.9,-20.914,0.3205,21.2345
-37.9,178.9333333,-20.895,0.321,21.216
-37.9,178.9666667,-20.876,0.3214,21.1974
-37.9,179,-20.861,0.3218,21.1828
-37.9,179.0333333,-20.858,0.3222,21.1802
-37.9,179.0666667,-20.858,0.3225,21.1805
-37.9,179.1,-20.873,0.3228,21.1958
-37.9,179.1333333,-20.9,0.3231,21.2231
-37.9,179.1666667,-20.918,0.3233,21.2413
-37.9,179.2,-20.926,0.3235,21.2495
-37.9,179.2333333,-20.934,0.3237,21.2577
-37.9,179.2666667,-20.919,0.3239,21.2429
-37.9,179.3,-20.903,0.3241,21.2271
-37.9,179.3333333,-20.876,0.3242,21.2002
-37.9,179.3666667,-20.838,0.3244,21.1624
-37.9,179.4,-20.796,0.3245,21.1205
-37.9,179.4333333,-20.751,0.3246,21.0756
-37.9,179.4666667,-20.707,0.3247,21.0317
-37.9,179.5,-20.668,0.3248,20.9928
-37.9,179.5333333,-20.638,0.3249,20.9629
-37.9,179.5666667,-20.621,0.325,20.946
-37.9,179.6,-20.599,0.325,20.924
-37.9,179.6333333,-20.591,0.3251,20.9161
-37.9,179.6666667,-20.588,0.3251,20.9131
-37.9,179.7,-20.594,0.3252,20.9192
-37.9,179.7333333,-20.608,0.3252,20.9332
-37.9,179.7666667,-20.63,0.3252,20.9552
-37.9,179.8,-20.658,0.3252,20.9832
-37.9,179.8333333,-20.695,0.3252,21.0202
-37.86666667,175.6666667,-31.273,0.3518,31.6248
-37.86666667,175.7,-31.184,0.3518,31.5358
-37.86666667,175.7333333,-31.095,0.3518,31.4468
-37.86666667,175.7666667,-31.021,0.3518,31.3728
-37.86666667,175.8,-30.967,0.3518,31.3188
-37.86666667,175.8333333,-30.93,0.3518,31.2818
-37.86666667,175.8666667,-30.93,0.3518,31.2818
-37.86666667,175.9,-30.958,0.3518,31.3098
-37.86666667,175.9333333,-31.006,0.3518,31.3578
-37.86666667,175.9666667,-30.954,0.3519,31.3059
-37.86666667,176,-30.882,0.3519,31.2339
-37.86666667,176.0333333,-30.817,0.3519,31.1689
-37.86666667,176.0666667,-30.764,0.352,31.116
-37.86666667,176.1,-30.712,0.352,31.064
-37.86666667,176.1333333,-30.668,0.352,31.02
-37.86666667,176.1666667,-30.622,0.3521,30.9741
-37.86666667,176.2,-30.558,0.3521,30.9101
-37.86666667,176.2333333,-30.459,0.3522,30.8112
-37.86666667,176.2666667,-30.347,0.3523,30.6993
-37.86666667,176.3,-30.216,0.3523,30.5683
-37.86666667,176.3333333,-30.081,0.3524,30.4334
-37.86666667,176.3666667,-29.953,0.3525,30.3055
-37.86666667,176.4,-29.845,0.3526,30.1976
-37.86666667,176.4333333,-29.757,0.3527,30.1097
-37.86666667,176.4666667,-29.682,0.3528,30.0348
-37.86666667,176.5,-29.616,0.3529,29.9689
-37.86666667,176.5333333,-29.555,0.3531,29.9081
-37.86666667,176.5666667,-29.479,0.3532,29.8322
-37.86666667,176.6,-29.393,0.3534,29.7464
-37.86666667,176.6333333,-29.276,0.3536,29.6296
-37.86666667,176.6666667,-29.14,0.3538,29.4938
-37.86666667,176.7,-28.981,0.354,29.335
-37.86666667,176.7333333,-28.812,0.3543,29.1663
-37.86666667,176.7666667,-28.647,0.3545,29.0015
-37.86666667,176.8,-28.479,0.3548,28.8338
-37.86666667,176.8333333,-28.324,0.3551,28.6791
-37.86666667,176.8666667,-28.183,0.3555,28.5385
-37.86666667,176.9,-28.046,0.3558,28.4018
-37.86666667,176.9333333,-27.913,0.3562,28.2692
-37.86666667,176.9666667,-27.782,0.3566,28.1386
-37.86666667,177,-27.651,0.357,28.008
-37.86666667,177.0333333,-27.51,0.3574,27.8674
-37.86666667,177.0666667,-27.369,0.3578,27.7268
-37.86666667,177.1,-27.229,0.3581,27.5871
-37.86666667,177.1333333,-27.088,0.3584,27.4464
-37.86666667,177.1666667,-26.945,0.3586,27.3036
-37.86666667,177.2,-26.795,0.3587,27.1537
-37.86666667,177.2333333,-26.637,0.3584,26.9954
-37.86666667,177.2666667,-26.473,0.3579,26.8309
-37.86666667,177.3,-26.312,0.357,26.669
-37.86666667,177.3333333,-26.153,0.3556,26.5086
-37.86666667,177.3666667,-26.007,0.3537,26.3607
-37.86666667,177.4,-25.869,0.3516,26.2206
-37.86666667,177.4333333,-25.742,0.3497,26.0917
-37.86666667,177.4666667,-25.616,0.3483,25.9643
-37.86666667,177.5,-25.504,0.3474,25.8514
-37.86666667,177.5333333,-25.402,0.3466,25.7486
-37.86666667,177.5666667,-25.298,0.3457,25.6437
-37.86666667,177.6,-25.21,0.3419,25.5519
-37.86666667,177.6333333,-25.137,0.3389,25.4759
-37.86666667,177.6666667,-25.066,0.3379,25.4039
-37.86666667,177.7,-24.986,0.3355,25.3215
-37.86666667,177.7333333,-24.903,0.3337,25.2367
-37.86666667,177.7666667,-24.818,0.332,25.15
-37.86666667,177.8,-24.724,0.3303,25.0543
-37.86666667,177.8333333,-24.675,0.3287,25.0037
-37.86666667,177.8666667,-24.638,0.3272,24.9652
-37.86666667,177.9,-24.579,0.3255,24.9045
-37.86666667,177.9333333,-24.477,0.3239,24.8009
-37.86666667,177.9666667,-24.298,0.322,24.62
-37.86666667,178,-24.168,0.3198,24.4878
-37.86666667,178.0333333,-23.89,0.3173,24.2073
-37.86666667,178.0666667,-23.688,0.3143,24.0023
-37.86666667,178.1,-23.476,0.3107,23.7867
-37.86666667,178.1333333,-23.231,0.3064,23.5374
-37.86666667,178.1666667,-23.007,0.3015,23.3085
-37.86666667,178.2,-22.795,0.2962,23.0912
-37.86666667,178.2333333,-22.589,0.2911,22.8801
-37.86666667,178.2666667,-22.403,0.2881,22.6911
-37.86666667,178.3,-22.24,0.2894,22.5294
-37.86666667,178.3333333,-22.087,0.2915,22.3785
-37.86666667,178.3666667,-21.978,0.2889,22.2669
-37.86666667,178.4,-21.843,0.2917,22.1347
-37.86666667,178.4333333,-21.713,0.2956,22.0086
-37.86666667,178.4666667,-21.591,0.2995,21.8905
-37.86666667,178.5,-21.472,0.3029,21.7749
-37.86666667,178.5333333,-21.361,0.3057,21.6667
-37.86666667,178.5666667,-21.258,0.3081,21.5661
-37.86666667,178.6,-21.17,0.3101,21.4801
-37.86666667,178.6333333,-21.1,0.3119,21.4119
-37.86666667,178.6666667,-21.049,0.3133,21.3623
-37.86666667,178.7,-21.008,0.3146,21.3226
-37.86666667,178.7333333,-20.97,0.3158,21.2858
-37.86666667,178.7666667,-20.929,0.3167,21.2457
-37.86666667,178.8,-20.891,0.3176,21.2086
-37.86666667,178.8333333,-20.855,0.3184,21.1734
-37.86666667,178.8666667,-20.827,0.319,21.146
-37.86666667,178.9,-20.806,0.3197,21.1257
-37.86666667,178.9333333,-20.787,0.3202,21.1072
-37.86666667,178.9666667,-20.771,0.3207,21.0917
-37.86666667,179,-20.761,0.3211,21.0821
-37.86666667,179.0333333,-20.764,0.3215,21.0855
-37.86666667,179.0666667,-20.78,0.3219,21.1019
-37.86666667,179.1,-20.804,0.3222,21.1262
-37.86666667,179.1333333,-20.841,0.3225,21.1635
-37.86666667,179.1666667,-20.873,0.3228,21.1958
-37.86666667,179.2,-20.899,0.323,21.222
-37.86666667,179.2333333,-20.924,0.3233,21.2473
-37.86666667,179.2666667,-20.933,0.3235,21.2565
-37.86666667,179.3,-20.928,0.3236,21.2516
-37.86666667,179.3333333,-20.907,0.3238,21.2308
-37.86666667,179.3666667,-20.868,0.324,21.192
-37.86666667,179.4,-20.82,0.3241,21.1441
-37.86666667,179.4333333,-20.759,0.3242,21.0832
-37.86666667,179.4666667,-20.699,0.3243,21.0233
-37.86666667,179.5,-20.649,0.3244,20.9734
-37.86666667,179.5333333,-20.604,0.3245,20.9285
-37.86666667,179.5666667,-20.57,0.3246,20.8946
-37.86666667,179.6,-20.548,0.3247,20.8727
-37.86666667,179.6333333,-20.532,0.3247,20.8567
-37.86666667,179.6666667,-20.524,0.3248,20.8488
-37.86666667,179.7,-20.527,0.3248,20.8518
-37.86666667,179.7333333,-20.539,0.3248,20.8638
-37.86666667,179.7666667,-20.557,0.3249,20.8819
-37.86666667,179.8,-20.586,0.3249,20.9109
-37.86666667,179.8333333,-20.622,0.3249,20.9469
-37.83333333,175.6666667,-31.4,0.3517,31.7517
-37.83333333,175.7,-31.287,0.3517,31.6387
-37.83333333,175.7333333,-31.193,0.3517,31.5447
-37.83333333,175.7666667,-31.12,0.3517,31.4717
-37.83333333,175.8,-31.068,0.3517,31.4197
-37.83333333,175.8333333,-31.045,0.3517,31.3967
-37.83333333,175.8666667,-31.062,0.3517,31.4137
-37.83333333,175.9,-31.125,0.3517,31.4767
-37.83333333,175.9333333,-31.136,0.3517,31.4877
-37.83333333,175.9666667,-31.059,0.3517,31.4107
-37.83333333,176,-30.961,0.3518,31.3128
-37.83333333,176.0333333,-30.875,0.3518,31.2268
-37.83333333,176.0666667,-30.819,0.3518,31.1708
-37.83333333,176.1,-30.77,0.3519,31.1219
-37.83333333,176.1333333,-30.733,0.3519,31.0849
-37.83333333,176.1666667,-30.704,0.3519,31.0559
-37.83333333,176.2,-30.654,0.352,31.006
-37.83333333,176.2333333,-30.563,0.352,30.915
-37.83333333,176.2666667,-30.449,0.3521,30.8011
-37.83333333,176.3,-30.318,0.3521,30.6701
-37.83333333,176.3333333,-30.181,0.3522,30.5332
-37.83333333,176.3666667,-30.056,0.3523,30.4083
-37.83333333,176.4,-29.948,0.3524,30.3004
-37.83333333,176.4333333,-29.861,0.3525,30.2135
-37.83333333,176.4666667,-29.788,0.3526,30.1406
-37.83333333,176.5,-29.724,0.3527,30.0767
-37.83333333,176.5333333,-29.659,0.3528,30.0118
-37.83333333,176.5666667,-29.582,0.3529,29.9349
-37.83333333,176.6,-29.481,0.3531,29.8341
-37.83333333,176.6333333,-29.362,0.3533,29.7153
-37.83333333,176.6666667,-29.226,0.3534,29.5794
-37.83333333,176.7,-29.078,0.3536,29.4316
-37.83333333,176.7333333,-28.927,0.3538,29.2808
-37.83333333,176.7666667,-28.778,0.3541,29.1321
-37.83333333,176.8,-28.63,0.3543,28.9843
-37.83333333,176.8333333,-28.481,0.3546,28.8356
-37.83333333,176.8666667,-28.335,0.3549,28.6899
-37.83333333,176.9,-28.188,0.3552,28.5432
-37.83333333,176.9333333,-28.042,0.3555,28.3975
-37.83333333,176.9666667,-27.898,0.3558,28.2538
-37.83333333,177,-27.757,0.3561,28.1131
-37.83333333,177.0333333,-27.615,0.3563,27.9713
-37.83333333,177.0666667,-27.475,0.3566,27.8316
-37.83333333,177.1,-27.338,0.3568,27.6948
-37.83333333,177.1333333,-27.2,0.3569,27.5569
-37.83333333,177.1666667,-27.059,0.3569,27.4159
-37.83333333,177.2,-26.908,0.3568,27.2648
-37.83333333,177.2333333,-26.747,0.3564,27.1034
-37.83333333,177.2666667,-26.58,0.3558,26.9358
-37.83333333,177.3,-26.413,0.3549,26.7679
-37.83333333,177.3333333,-26.249,0.3537,26.6027
-37.83333333,177.3666667,-26.096,0.3522,26.4482
-37.83333333,177.4,-25.953,0.3506,26.3036
-37.83333333,177.4333333,-25.814,0.3491,26.1631
-37.83333333,177.4666667,-25.68,0.3479,26.0279
-37.83333333,177.5,-25.548,0.347,25.895
-37.83333333,177.5333333,-25.425,0.3464,25.7714
-37.83333333,177.5666667,-25.309,0.3467,25.6557
-37.83333333,177.6,-25.204,0.353,25.557
-37.83333333,177.6333333,-25.122,0.3464,25.4684
-37.83333333,177.6666667,-25.053,0.3363,25.3893
-37.83333333,177.7,-24.957,0.3343,25.2913
-37.83333333,177.7333333,-24.857,0.3327,25.1897
-37.83333333,177.7666667,-24.826,0.3309,25.1569
-37.83333333,177.8,-24.742,0.3292,25.0712
-37.83333333,177.8333333,-24.648,0.3276,24.9756
-37.83333333,177.8666667,-24.563,0.326,24.889
-37.83333333,177.9,-24.41,0.3245,24.7345
-37.83333333,177.9333333,-24.304,0.3228,24.6268
-37.83333333,177.9666667,-24.213,0.321,24.534
-37.83333333,178,-24.024,0.3189,24.3429
-37.83333333,178.0333333,-23.828,0.3165,24.1445
-37.83333333,178.0666667,-23.648,0.3136,23.9616
-37.83333333,178.1,-23.456,0.3101,23.7661
-37.83333333,178.1333333,-23.276,0.3062,23.5822
-37.83333333,178.1666667,-23.047,0.3017,23.3487
-37.83333333,178.2,-22.808,0.297,23.105
-37.83333333,178.2333333,-22.594,0.2925,22.8865
-37.83333333,178.2666667,-22.379,0.2883,22.6673
-37.83333333,178.3,-22.188,0.2831,22.4711
-37.83333333,178.3333333,-22.006,0.2691,22.2751
-37.83333333,178.3666667,-21.867,0.2792,22.1462
-37.83333333,178.4,-21.746,0.2835,22.0295
-37.83333333,178.4333333,-21.624,0.2905,21.9145
-37.83333333,178.4666667,-21.488,0.2959,21.7839
-37.83333333,178.5,-21.368,0.3001,21.6681
-37.83333333,178.5333333,-21.259,0.3034,21.5624
-37.83333333,178.5666667,-21.16,0.3061,21.4661
-37.83333333,178.6,-21.074,0.3084,21.3824
-37.83333333,178.6333333,-21.007,0.3103,21.3173
-37.83333333,178.6666667,-20.955,0.312,21.267
-37.83333333,178.7,-20.915,0.3134,21.2284
-37.83333333,178.7333333,-20.877,0.3146,21.1916
-37.83333333,178.7666667,-20.84,0.3157,21.1557
-37.83333333,178.8,-20.803,0.3166,21.1196
-37.83333333,178.8333333,-20.772,0.3175,21.0895
-37.83333333,178.8666667,-20.748,0.3182,21.0662
-37.83333333,178.9,-20.727,0.3189,21.0459
-37.83333333,178.9333333,-20.711,0.3195,21.0305
-37.83333333,178.9666667,-20.696,0.32,21.016
-37.83333333,179,-20.687,0.3205,21.0075
-37.83333333,179.0333333,-20.692,0.3209,21.0129
-37.83333333,179.0666667,-20.711,0.3213,21.0323
-37.83333333,179.1,-20.743,0.3217,21.0647
-37.83333333,179.1333333,-20.785,0.322,21.107
-37.83333333,179.1666667,-20.834,0.3223,21.1563
-37.83333333,179.2,-20.881,0.3226,21.2036
-37.83333333,179.2333333,-20.919,0.3228,21.2418
-37.83333333,179.2666667,-20.945,0.323,21.268
-37.83333333,179.3,-20.957,0.3232,21.2802
-37.83333333,179.3333333,-20.95,0.3234,21.2734
-37.83333333,179.3666667,-20.916,0.3236,21.2396
-37.83333333,179.4,-20.861,0.3237,21.1847
-37.83333333,179.4333333,-20.791,0.3238,21.1148
-37.83333333,179.4666667,-20.715,0.324,21.039
-37.83333333,179.5,-20.643,0.3241,20.9671
-37.83333333,179.5333333,-20.583,0.3242,20.9072
-37.83333333,179.5666667,-20.536,0.3242,20.8602
-37.83333333,179.6,-20.502,0.3243,20.8263
-37.83333333,179.6333333,-20.48,0.3244,20.8044
-37.83333333,179.6666667,-20.469,0.3244,20.7934
-37.83333333,179.7,-20.469,0.3245,20.7935
-37.83333333,179.7333333,-20.478,0.3245,20.8025
-37.83333333,179.7666667,-20.494,0.3245,20.8185
-37.83333333,179.8,-20.518,0.3245,20.8425
-37.83333333,179.8333333,-20.552,0.3245,20.8765
-37.8,175.6666667,-31.46,0.3515,31.8115
-37.8,175.7,-31.37,0.3516,31.7216
-37.8,175.7333333,-31.285,0.3516,31.6366
-37.8,175.7666667,-31.215,0.3516,31.5666
-37.8,175.8,-31.174,0.3516,31.5256
-37.8,175.8333333,-31.17,0.3516,31.5216
-37.8,175.8666667,-31.205,0.3516,31.5566
-37.8,175.9,-31.284,0.3516,31.6356
-37.8,175.9333333,-31.275,0.3516,31.6266
-37.8,175.9666667,-31.181,0.3516,31.5326
-37.8,176,-31.077,0.3516,31.4286
-37.8,176.0333333,-30.964,0.3517,31.3157
-37.8,176.0666667,-30.881,0.3517,31.2327
-37.8,176.1,-30.82,0.3517,31.1717
-37.8,176.1333333,-30.786,0.3517,31.1377
-37.8,176.1666667,-30.765,0.3518,31.1168
-37.8,176.2,-30.74,0.3518,31.0918
-37.8,176.2333333,-30.678,0.3519,31.0299
-37.8,176.2666667,-30.55,0.3519,30.9019
-37.8,176.3,-30.413,0.352,30.765
-37.8,176.3333333,-30.282,0.352,30.634
-37.8,176.3666667,-30.164,0.3521,30.5161
-37.8,176.4,-30.062,0.3522,30.4142
-37.8,176.4333333,-29.972,0.3522,30.3242
-37.8,176.4666667,-29.894,0.3523,30.2463
