Lat,Long,Geoid2016,LTN37,LTN37_NZVD2016
-43,170.1333333,-11.07,0.3117,11.3817
-43,170.1666667,-11.143,0.3105,11.4535
-43,170.2,-11.211,0.3093,11.5203
-43,170.2333333,-11.277,0.3082,11.5852
-43,170.2666667,-11.344,0.3071,11.6511
-43,170.3,-11.41,0.3062,11.7162
-43,170.3333333,-11.477,0.3054,11.7824
-43,170.3666667,-11.547,0.3048,11.8518
-43,170.4,-11.617,0.3044,11.9214
-43,170.4333333,-11.689,0.3041,11.9931
-43,170.4666667,-11.768,0.3039,12.0719
-43,170.5,-11.853,0.3036,12.1566
-43,170.5333333,-11.948,0.3032,12.2512
-43,170.5666667,-12.054,0.303,12.357
-43,170.6,-12.172,0.3036,12.4756
-43,170.6333333,-12.308,0.3059,12.6139
-43,170.6666667,-12.459,0.3128,12.7718
-43,170.7,-12.634,0.3059,12.9399
-43,170.7333333,-12.858,0.3072,13.1652
-43,170.7666667,-13.149,0.3137,13.4627
-43,170.8,-13.41,0.319,13.729
-43,170.8333333,-13.568,0.3233,13.8913
-43,170.8666667,-13.736,0.3264,14.0624
-43,170.9,-14.019,0.3284,14.3474
-43,170.9333333,-14.149,0.3298,14.4788
-43,170.9666667,-14.322,0.3309,14.6529
-43,171,-14.323,0.3318,14.6548
-43,171.0333333,-14.509,0.3325,14.8415
-43,171.0666667,-14.755,0.3332,15.0882
-43,171.1,-15.101,0.3337,15.4347
-43,171.1333333,-15.184,0.3342,15.5182
-43,171.1666667,-15.432,0.3348,15.7668
-43,171.2,-15.639,0.3355,15.9745
-43,171.2333333,-15.825,0.3363,16.1613
-43,171.2666667,-15.898,0.3374,16.2354
-43,171.3,-15.94,0.3388,16.2788
-43,171.3333333,-15.91,0.3407,16.2507
-43,171.3666667,-16.194,0.343,16.537
-43,171.4,-16.19,0.3459,16.5359
-43,171.4333333,-16.163,0.3496,16.5126
-43,171.4666667,-16.047,0.3541,16.4011
-43,171.5,-15.923,0.3597,16.2827
-43,171.5333333,-15.84,0.3669,16.2069
-43,171.5666667,-15.829,0.3733,16.2023
-43,171.6,-15.734,0.3722,16.1062
-43,171.6333333,-15.754,0.3579,16.1119
-43,171.6666667,-15.74,0.3366,16.0766
-43,171.7,-15.613,0.319,15.932
-43,171.7333333,-15.526,0.3037,15.8297
-43,171.7666667,-15.472,0.3053,15.7773
-43,171.8,-15.462,0.3096,15.7716
-43,171.8333333,-15.553,0.3139,15.8669
-43,171.8666667,-15.534,0.317,15.851
-43,171.9,-15.534,0.3192,15.8532
-43,171.9333333,-15.615,0.3209,15.9359
-43,171.9666667,-15.689,0.3223,16.0113
-43,172,-15.673,0.3234,15.9964
-43,172.0333333,-15.557,0.3243,15.8813
-43,172.0666667,-15.565,0.3252,15.8902
-43,172.1,-15.678,0.3259,16.0039
-43,172.1333333,-15.725,0.3267,16.0517
-43,172.1666667,-15.704,0.3275,16.0315
-43,172.2,-15.535,0.3284,15.8634
-43,172.2333333,-15.505,0.3293,15.8343
-43,172.2666667,-15.374,0.3303,15.7043
-43,172.3,-15.172,0.3314,15.5034
-43,172.3333333,-14.997,0.3327,15.3297
-43,172.3666667,-14.863,0.3341,15.1971
-43,172.4,-14.697,0.3356,15.0326
-43,172.4333333,-14.525,0.3372,14.8622
-43,172.4666667,-14.345,0.339,14.684
-43,172.5,-14.196,0.3408,14.5368
-43,172.5333333,-14.041,0.3427,14.3837
-43,172.5666667,-13.948,0.3443,14.2923
-43,172.6,-13.875,0.3456,14.2206
-43,172.6333333,-13.732,0.346,14.078
-43,172.6666667,-13.605,0.3441,13.9491
-43,172.7,-13.501,0.3365,13.8375
-43,172.7333333,-13.428,0.3447,13.7727
-43,172.7666667,-13.335,0.3504,13.6854
-43,172.8,-13.272,0.3532,13.6252
-43,172.8333333,-13.211,0.3551,13.5661
-43,172.8666667,-13.168,0.3562,13.5242
-43,172.9,-13.144,0.3569,13.5009
-43,172.9333333,-13.141,0.3573,13.4983
-43,172.9666667,-13.072,0.3575,13.4295
-43,173,-12.997,0.3578,13.3548
-43,173.0333333,-12.941,0.3581,13.2991
-43,173.0666667,-12.851,0.3585,13.2095
-43,173.1,-12.751,0.359,13.11
-43,173.1333333,-12.646,0.3596,13.0056
-43,173.1666667,-12.55,0.3603,12.9103
-43,173.2,-12.463,0.361,12.824
-43,173.2333333,-12.38,0.3618,12.7418
-43,173.2666667,-12.302,0.3627,12.6647
-43,173.3,-12.225,0.3636,12.5886
-43,173.3333333,-12.146,0.3645,12.5105
-43,173.3666667,-12.061,0.3654,12.4264
-43,173.4,-11.972,0.3664,12.3384
-43,173.4333333,-11.882,0.3672,12.2492
-43,173.4666667,-11.79,0.3681,12.1581
-43,173.5,-11.7,0.3689,12.0689
-43,173.5333333,-11.605,0.3696,11.9746
-43,173.5666667,-11.505,0.3703,11.8753
-43,173.6,-11.396,0.3709,11.7669
-43,173.6333333,-11.281,0.3715,11.6525
-43,173.6666667,-11.159,0.372,11.531
-43,173.7,-11.036,0.3724,11.4084
-43,173.7333333,-10.913,0.3728,11.2858
-43,173.7666667,-10.796,0.3731,11.1691
-43,173.8,-10.685,0.3734,11.0584
-43,173.8333333,-10.585,0.3736,10.9586
-43,173.8666667,-10.505,0.3738,10.8788
-43,173.9,-10.444,0.3739,10.8179
-43,173.9333333,-10.4,0.374,10.774
-43,173.9666667,-10.374,0.3741,10.7481
-43,174,-10.363,0.3741,10.7371
-43,174.0333333,-10.37,0.3741,10.7441
-43,174.0666667,-10.388,0.3741,10.7621
-43,174.1,-10.416,0.3741,10.7901
-43,174.1333333,-10.45,0.3741,10.8241
-43,174.1666667,-10.487,0.374,10.861
-43,174.2,-10.529,0.374,10.903
-43,174.2333333,-10.572,0.3739,10.9459
-43,174.2666667,-10.617,0.3739,10.9909
-43,174.3,-10.665,0.3738,11.0388
-43,174.3333333,-10.715,0.3737,11.0887
-43,174.3666667,-10.774,0.3737,11.1477
-43,174.4,-10.839,0.3736,11.2126
-43,174.4333333,-10.909,0.3735,11.2825
-43,174.4666667,-10.985,0.3735,11.3585
-43,174.5,-11.063,0.3734,11.4364
-43,174.5333333,-11.144,0.3734,11.5174
-43,174.5666667,-11.227,0.3733,11.6003
-43,174.6,-11.312,0.3733,11.6853
-43,174.6333333,-11.4,0.3732,11.7732
-43,174.6666667,-11.49,0.3732,11.8632
-43,174.7,-11.581,0.3731,11.9541
-43,174.7333333,-11.671,0.3731,12.0441
-43,174.7666667,-11.759,0.3731,12.1321
-43,174.8,-11.845,0.373,12.218
-43,174.8333333,-11.93,0.373,12.303
-43,174.8666667,-12.017,0.373,12.39
-43,174.9,-12.106,0.3729,12.4789
-43,174.9333333,-12.193,0.3729,12.5659
-43,174.9666667,-12.278,0.3729,12.6509
-43,175,-12.357,0.3729,12.7299
-43,175.0333333,-12.43,0.3729,12.8029
-43,175.0666667,-12.501,0.3729,12.8739
-43,175.1,-12.57,0.3729,12.9429
-43,175.1333333,-12.639,0.3729,13.0119
-43,175.1666667,-12.703,0.3729,13.0759
-42.96666667,167.6,-6.979,0.3242,7.3032
-42.96666667,167.6333333,-7.041,0.3242,7.3652
-42.96666667,167.6666667,-7.097,0.3242,7.4212
-42.96666667,167.7,-7.144,0.3242,7.4682
-42.96666667,167.7333333,-7.19,0.3242,7.5142
-42.96666667,167.7666667,-7.234,0.3243,7.5583
-42.96666667,167.8,-7.277,0.3243,7.6013
-42.96666667,167.8333333,-7.318,0.3244,7.6424
-42.96666667,167.8666667,-7.353,0.3244,7.6774
-42.96666667,167.9,-7.385,0.3245,7.7095
-42.96666667,167.9333333,-7.414,0.3246,7.7386
-42.96666667,167.9666667,-7.441,0.3247,7.7657
-42.96666667,168,-7.466,0.3248,7.7908
-42.96666667,168.0333333,-7.492,0.3248,7.8168
-42.96666667,168.0666667,-7.521,0.3249,7.8459
-42.96666667,168.1,-7.545,0.325,7.87
-42.96666667,168.1333333,-7.572,0.3251,7.8971
-42.96666667,168.1666667,-7.598,0.3253,7.9233
-42.96666667,168.2,-7.627,0.3254,7.9524
-42.96666667,168.2333333,-7.658,0.3255,7.9835
-42.96666667,168.2666667,-7.692,0.3256,8.0176
-42.96666667,168.3,-7.725,0.3257,8.0507
-42.96666667,168.3333333,-7.755,0.3258,8.0808
-42.96666667,168.3666667,-7.78,0.326,8.106
-42.96666667,168.4,-7.802,0.3261,8.1281
-42.96666667,168.4333333,-7.824,0.3263,8.1503
-42.96666667,168.4666667,-7.85,0.3264,8.1764
-42.96666667,168.5,-7.881,0.3266,8.2076
-42.96666667,168.5333333,-7.919,0.3267,8.2457
-42.96666667,168.5666667,-7.961,0.3269,8.2879
-42.96666667,168.6,-8.006,0.327,8.333
-42.96666667,168.6333333,-8.056,0.3272,8.3832
-42.96666667,168.6666667,-8.11,0.3274,8.4374
-42.96666667,168.7,-8.164,0.3275,8.4915
-42.96666667,168.7333333,-8.219,0.3277,8.5467
-42.96666667,168.7666667,-8.27,0.3279,8.5979
-42.96666667,168.8,-8.317,0.328,8.645
-42.96666667,168.8333333,-8.36,0.3282,8.6882
-42.96666667,168.8666667,-8.405,0.3284,8.7334
-42.96666667,168.9,-8.448,0.3286,8.7766
-42.96666667,168.9333333,-8.49,0.3287,8.8187
-42.96666667,168.9666667,-8.53,0.3289,8.8589
-42.96666667,169,-8.568,0.329,8.897
-42.96666667,169.0333333,-8.604,0.3292,8.9332
-42.96666667,169.0666667,-8.642,0.3293,8.9713
-42.96666667,169.1,-8.685,0.3295,9.0145
-42.96666667,169.1333333,-8.733,0.3296,9.0626
-42.96666667,169.1666667,-8.782,0.3297,9.1117
-42.96666667,169.2,-8.839,0.3298,9.1688
-42.96666667,169.2333333,-8.897,0.3299,9.2269
-42.96666667,169.2666667,-8.958,0.33,9.288
-42.96666667,169.3,-9.022,0.33,9.352
-42.96666667,169.3333333,-9.09,0.33,9.42
-42.96666667,169.3666667,-9.161,0.33,9.491
-42.96666667,169.4,-9.238,0.3299,9.5679
-42.96666667,169.4333333,-9.315,0.3298,9.6448
-42.96666667,169.4666667,-9.384,0.3296,9.7136
-42.96666667,169.5,-9.452,0.3294,9.7814
-42.96666667,169.5333333,-9.516,0.3291,9.8451
-42.96666667,169.5666667,-9.59,0.3287,9.9187
-42.96666667,169.6,-9.669,0.3283,9.9973
-42.96666667,169.6333333,-9.757,0.3278,10.0848
-42.96666667,169.6666667,-9.854,0.3272,10.1812
-42.96666667,169.7,-9.956,0.3265,10.2825
-42.96666667,169.7333333,-10.057,0.3258,10.3828
-42.96666667,169.7666667,-10.158,0.3249,10.4829
-42.96666667,169.8,-10.254,0.324,10.578
-42.96666667,169.8333333,-10.349,0.323,10.672
-42.96666667,169.8666667,-10.443,0.322,10.765
-42.96666667,169.9,-10.538,0.3209,10.8589
-42.96666667,169.9333333,-10.629,0.3197,10.9487
-42.96666667,169.9666667,-10.718,0.3186,11.0366
-42.96666667,170,-10.804,0.3174,11.1214
-42.96666667,170.0333333,-10.887,0.3162,11.2032
-42.96666667,170.0666667,-10.967,0.315,11.282
-42.96666667,170.1,-11.046,0.3139,11.3599
-42.96666667,170.1333333,-11.12,0.3128,11.4328
-42.96666667,170.1666667,-11.189,0.3117,11.5007
-42.96666667,170.2,-11.256,0.3106,11.5666
-42.96666667,170.2333333,-11.323,0.3097,11.6327
-42.96666667,170.2666667,-11.389,0.3088,11.6978
-42.96666667,170.3,-11.455,0.308,11.763
-42.96666667,170.3333333,-11.521,0.3074,11.8284
-42.96666667,170.3666667,-11.59,0.3069,11.8969
-42.96666667,170.4,-11.658,0.3065,11.9645
-42.96666667,170.4333333,-11.725,0.3063,12.0313
-42.96666667,170.4666667,-11.795,0.3062,12.1012
-42.96666667,170.5,-11.869,0.3061,12.1751
-42.96666667,170.5333333,-11.95,0.3061,12.2561
-42.96666667,170.5666667,-12.036,0.3064,12.3424
-42.96666667,170.6,-12.136,0.3073,12.4433
-42.96666667,170.6333333,-12.257,0.3088,12.5658
-42.96666667,170.6666667,-12.38,0.3094,12.6894
-42.96666667,170.7,-12.54,0.305,12.845
-42.96666667,170.7333333,-12.734,0.3082,13.0422
-42.96666667,170.7666667,-12.988,0.3164,13.3044
-42.96666667,170.8,-13.179,0.3226,13.5016
-42.96666667,170.8333333,-13.424,0.3272,13.7512
-42.96666667,170.8666667,-13.549,0.3298,13.8788
-42.96666667,170.9,-13.771,0.331,14.102
-42.96666667,170.9333333,-13.879,0.3316,14.2106
-42.96666667,170.9666667,-13.997,0.332,14.329
-42.96666667,171,-14.056,0.3325,14.3885
-42.96666667,171.0333333,-14.215,0.3328,14.5478
-42.96666667,171.0666667,-14.493,0.3332,14.8262
-42.96666667,171.1,-14.806,0.3334,15.1394
-42.96666667,171.1333333,-14.922,0.3336,15.2556
-42.96666667,171.1666667,-15.183,0.3338,15.5168
-42.96666667,171.2,-15.419,0.3341,15.7531
-42.96666667,171.2333333,-15.473,0.3346,15.8076
-42.96666667,171.2666667,-15.758,0.3355,16.0935
-42.96666667,171.3,-15.992,0.3367,16.3287
-42.96666667,171.3333333,-15.95,0.3384,16.2884
-42.96666667,171.3666667,-16.09,0.3408,16.4308
-42.96666667,171.4,-16.289,0.3439,16.6329
-42.96666667,171.4333333,-16.14,0.3478,16.4878
-42.96666667,171.4666667,-16.094,0.3528,16.4468
-42.96666667,171.5,-16.099,0.3597,16.4587
-42.96666667,171.5333333,-16.11,0.37,16.48
-42.96666667,171.5666667,-16.001,0.39,16.391
-42.96666667,171.6,-15.922,0.372,16.294
-42.96666667,171.6333333,-15.935,0.3547,16.2897
-42.96666667,171.6666667,-16.018,0.3393,16.3573
-42.96666667,171.7,-15.94,0.3261,16.2661
-42.96666667,171.7333333,-15.795,0.317,16.112
-42.96666667,171.7666667,-15.743,0.3134,16.0564
-42.96666667,171.8,-15.664,0.3136,15.9776
-42.96666667,171.8333333,-15.795,0.3151,16.1101
-42.96666667,171.8666667,-15.725,0.3168,16.0418
-42.96666667,171.9,-15.596,0.3182,15.9142
-42.96666667,171.9333333,-15.718,0.3194,16.0374
-42.96666667,171.9666667,-15.852,0.3204,16.1724
-42.96666667,172,-15.751,0.3213,16.0723
-42.96666667,172.0333333,-15.692,0.3221,16.0141
-42.96666667,172.0666667,-15.675,0.3229,15.9979
-42.96666667,172.1,-15.678,0.3236,16.0016
-42.96666667,172.1333333,-15.766,0.3243,16.0903
-42.96666667,172.1666667,-15.833,0.3251,16.1581
-42.96666667,172.2,-15.745,0.3259,16.0709
-42.96666667,172.2333333,-15.647,0.3269,15.9739
-42.96666667,172.2666667,-15.476,0.3279,15.8039
-42.96666667,172.3,-15.336,0.3291,15.6651
-42.96666667,172.3333333,-15.225,0.3305,15.5555
-42.96666667,172.3666667,-15.01,0.332,15.342
-42.96666667,172.4,-14.824,0.3337,15.1577
-42.96666667,172.4333333,-14.642,0.3355,14.9775
-42.96666667,172.4666667,-14.46,0.3375,14.7975
-42.96666667,172.5,-14.292,0.3396,14.6316
-42.96666667,172.5333333,-14.129,0.3419,14.4709
-42.96666667,172.5666667,-14.002,0.3442,14.3462
-42.96666667,172.6,-13.903,0.3463,14.2493
-42.96666667,172.6333333,-13.791,0.348,14.139
-42.96666667,172.6666667,-13.689,0.3488,14.0378
-42.96666667,172.7,-13.612,0.3451,13.9571
-42.96666667,172.7333333,-13.549,0.3501,13.8991
-42.96666667,172.7666667,-13.478,0.3538,13.8318
-42.96666667,172.8,-13.409,0.3559,13.7649
-42.96666667,172.8333333,-13.343,0.357,13.7
-42.96666667,172.8666667,-13.275,0.3574,13.6324
-42.96666667,172.9,-13.222,0.3574,13.5794
-42.96666667,172.9333333,-13.188,0.3573,13.5453
-42.96666667,172.9666667,-13.143,0.3572,13.5002
-42.96666667,173,-13.092,0.3573,13.4493
-42.96666667,173.0333333,-13.039,0.3575,13.3965
-42.96666667,173.0666667,-12.969,0.3578,13.3268
-42.96666667,173.1,-12.872,0.3583,13.2303
-42.96666667,173.1333333,-12.775,0.3589,13.1339
-42.96666667,173.1666667,-12.669,0.3596,13.0286
-42.96666667,173.2,-12.579,0.3605,12.9395
-42.96666667,173.2333333,-12.476,0.3614,12.8374
-42.96666667,173.2666667,-12.387,0.3623,12.7493
-42.96666667,173.3,-12.302,0.3633,12.6653
-42.96666667,173.3333333,-12.213,0.3644,12.5774
-42.96666667,173.3666667,-12.121,0.3654,12.4864
-42.96666667,173.4,-12.025,0.3664,12.3914
-42.96666667,173.4333333,-11.926,0.3674,12.2934
-42.96666667,173.4666667,-11.826,0.3684,12.1944
-42.96666667,173.5,-11.727,0.3692,12.0962
-42.96666667,173.5333333,-11.617,0.37,11.987
-42.96666667,173.5666667,-11.509,0.3708,11.8798
-42.96666667,173.6,-11.38,0.3714,11.7514
-42.96666667,173.6333333,-11.252,0.372,11.624
-42.96666667,173.6666667,-11.115,0.3725,11.4875
-42.96666667,173.7,-10.982,0.373,11.355
-42.96666667,173.7333333,-10.855,0.3734,11.2284
-42.96666667,173.7666667,-10.735,0.3737,11.1087
-42.96666667,173.8,-10.614,0.3739,10.9879
-42.96666667,173.8333333,-10.502,0.3742,10.8762
-42.96666667,173.8666667,-10.407,0.3743,10.7813
-42.96666667,173.9,-10.324,0.3744,10.6984
-42.96666667,173.9333333,-10.271,0.3745,10.6455
-42.96666667,173.9666667,-10.228,0.3745,10.6025
-42.96666667,174,-10.206,0.3746,10.5806
-42.96666667,174.0333333,-10.204,0.3745,10.5785
-42.96666667,174.0666667,-10.211,0.3745,10.5855
-42.96666667,174.1,-10.232,0.3745,10.6065
-42.96666667,174.1333333,-10.257,0.3744,10.6314
-42.96666667,174.1666667,-10.289,0.3743,10.6633
-42.96666667,174.2,-10.326,0.3743,10.7003
-42.96666667,174.2333333,-10.365,0.3742,10.7392
-42.96666667,174.2666667,-10.408,0.3741,10.7821
-42.96666667,174.3,-10.453,0.374,10.827
-42.96666667,174.3333333,-10.501,0.3739,10.8749
-42.96666667,174.3666667,-10.558,0.3739,10.9319
-42.96666667,174.4,-10.62,0.3738,10.9938
-42.96666667,174.4333333,-10.689,0.3737,11.0627
-42.96666667,174.4666667,-10.762,0.3736,11.1356
-42.96666667,174.5,-10.841,0.3735,11.2145
-42.96666667,174.5333333,-10.922,0.3735,11.2955
-42.96666667,174.5666667,-11.005,0.3734,11.3784
-42.96666667,174.6,-11.091,0.3734,11.4644
-42.96666667,174.6333333,-11.18,0.3733,11.5533
-42.96666667,174.6666667,-11.27,0.3732,11.6432
-42.96666667,174.7,-11.361,0.3732,11.7342
-42.96666667,174.7333333,-11.452,0.3732,11.8252
-42.96666667,174.7666667,-11.54,0.3731,11.9131
-42.96666667,174.8,-11.629,0.3731,12.0021
-42.96666667,174.8333333,-11.715,0.373,12.088
-42.96666667,174.8666667,-11.804,0.373,12.177
-42.96666667,174.9,-11.891,0.373,12.264
-42.96666667,174.9333333,-11.98,0.373,12.353
-42.96666667,174.9666667,-12.065,0.3729,12.4379
-42.96666667,175,-12.144,0.3729,12.5169
-42.96666667,175.0333333,-12.218,0.3729,12.5909
-42.96666667,175.0666667,-12.289,0.3729,12.6619
-42.96666667,175.1,-12.359,0.3729,12.7319
-42.96666667,175.1333333,-12.427,0.3729,12.7999
-42.96666667,175.1666667,-12.494,0.3729,12.8669
-42.93333333,167.6,-7.108,0.3242,7.4322
-42.93333333,167.6333333,-7.171,0.3242,7.4952
-42.93333333,167.6666667,-7.226,0.3242,7.5502
-42.93333333,167.7,-7.275,0.3243,7.5993
-42.93333333,167.7333333,-7.32,0.3243,7.6443
-42.93333333,167.7666667,-7.364,0.3243,7.6883
-42.93333333,167.8,-7.405,0.3244,7.7294
-42.93333333,167.8333333,-7.446,0.3244,7.7704
-42.93333333,167.8666667,-7.48,0.3245,7.8045
-42.93333333,167.9,-7.511,0.3246,7.8356
-42.93333333,167.9333333,-7.538,0.3247,7.8627
-42.93333333,167.9666667,-7.561,0.3247,7.8857
-42.93333333,168,-7.584,0.3248,7.9088
-42.93333333,168.0333333,-7.608,0.3249,7.9329
-42.93333333,168.0666667,-7.631,0.325,7.956
-42.93333333,168.1,-7.655,0.3251,7.9801
-42.93333333,168.1333333,-7.678,0.3252,8.0032
-42.93333333,168.1666667,-7.702,0.3253,8.0273
-42.93333333,168.2,-7.728,0.3254,8.0534
-42.93333333,168.2333333,-7.758,0.3255,8.0835
-42.93333333,168.2666667,-7.791,0.3257,8.1167
-42.93333333,168.3,-7.825,0.3258,8.1508
-42.93333333,168.3333333,-7.855,0.3259,8.1809
-42.93333333,168.3666667,-7.881,0.326,8.207
-42.93333333,168.4,-7.903,0.3262,8.2292
-42.93333333,168.4333333,-7.927,0.3263,8.2533
-42.93333333,168.4666667,-7.957,0.3264,8.2834
-42.93333333,168.5,-7.99,0.3266,8.3166
-42.93333333,168.5333333,-8.028,0.3267,8.3547
-42.93333333,168.5666667,-8.071,0.3269,8.3979
-42.93333333,168.6,-8.117,0.327,8.444
-42.93333333,168.6333333,-8.166,0.3272,8.4932
-42.93333333,168.6666667,-8.219,0.3273,8.5463
-42.93333333,168.7,-8.274,0.3275,8.6015
-42.93333333,168.7333333,-8.327,0.3277,8.6547
-42.93333333,168.7666667,-8.378,0.3278,8.7058
-42.93333333,168.8,-8.424,0.328,8.752
-42.93333333,168.8333333,-8.467,0.3281,8.7951
-42.93333333,168.8666667,-8.512,0.3283,8.8403
-42.93333333,168.9,-8.556,0.3285,8.8845
-42.93333333,168.9333333,-8.599,0.3286,8.9276
-42.93333333,168.9666667,-8.641,0.3288,8.9698
-42.93333333,169,-8.681,0.3289,9.0099
-42.93333333,169.0333333,-8.719,0.329,9.048
-42.93333333,169.0666667,-8.758,0.3292,9.0872
-42.93333333,169.1,-8.801,0.3293,9.1303
-42.93333333,169.1333333,-8.847,0.3294,9.1764
-42.93333333,169.1666667,-8.895,0.3295,9.2245
-42.93333333,169.2,-8.949,0.3296,9.2786
-42.93333333,169.2333333,-9.005,0.3296,9.3346
-42.93333333,169.2666667,-9.067,0.3296,9.3966
-42.93333333,169.3,-9.13,0.3297,9.4597
-42.93333333,169.3333333,-9.199,0.3296,9.5286
-42.93333333,169.3666667,-9.271,0.3296,9.6006
-42.93333333,169.4,-9.343,0.3295,9.6725
-42.93333333,169.4333333,-9.414,0.3294,9.7434
-42.93333333,169.4666667,-9.48,0.3292,9.8092
-42.93333333,169.5,-9.539,0.329,9.868
-42.93333333,169.5333333,-9.597,0.3287,9.9257
-42.93333333,169.5666667,-9.651,0.3283,9.9793
-42.93333333,169.6,-9.722,0.3279,10.0499
-42.93333333,169.6333333,-9.804,0.3274,10.1314
-42.93333333,169.6666667,-9.892,0.3268,10.2188
-42.93333333,169.7,-9.988,0.3262,10.3142
-42.93333333,169.7333333,-10.087,0.3255,10.4125
-42.93333333,169.7666667,-10.186,0.3247,10.5107
-42.93333333,169.8,-10.284,0.3239,10.6079
-42.93333333,169.8333333,-10.382,0.323,10.705
-42.93333333,169.8666667,-10.481,0.322,10.803
-42.93333333,169.9,-10.581,0.321,10.902
-42.93333333,169.9333333,-10.672,0.32,10.992
-42.93333333,169.9666667,-10.769,0.319,11.088
-42.93333333,170,-10.858,0.3179,11.1759
-42.93333333,170.0333333,-10.942,0.3168,11.2588
-42.93333333,170.0666667,-11.023,0.3158,11.3388
-42.93333333,170.1,-11.1,0.3148,11.4148
-42.93333333,170.1333333,-11.17,0.3138,11.4838
-42.93333333,170.1666667,-11.24,0.3128,11.5528
-42.93333333,170.2,-11.307,0.3119,11.6189
-42.93333333,170.2333333,-11.374,0.3111,11.6851
-42.93333333,170.2666667,-11.442,0.3104,11.7524
-42.93333333,170.3,-11.507,0.3097,11.8167
-42.93333333,170.3333333,-11.573,0.3092,11.8822
-42.93333333,170.3666667,-11.638,0.3088,11.9468
-42.93333333,170.4,-11.703,0.3086,12.0116
-42.93333333,170.4333333,-11.766,0.3084,12.0744
-42.93333333,170.4666667,-11.829,0.3084,12.1374
-42.93333333,170.5,-11.896,0.3085,12.2045
-42.93333333,170.5333333,-11.966,0.3088,12.2748
-42.93333333,170.5666667,-12.045,0.3093,12.3543
-42.93333333,170.6,-12.13,0.3102,12.4402
-42.93333333,170.6333333,-12.231,0.3112,12.5422
-42.93333333,170.6666667,-12.338,0.3118,12.6498
-42.93333333,170.7,-12.468,0.3126,12.7806
-42.93333333,170.7333333,-12.634,0.3152,12.9492
-42.93333333,170.7666667,-12.797,0.3191,13.1161
-42.93333333,170.8,-13.035,0.3281,13.3631
-42.93333333,170.8333333,-13.24,0.3334,13.5734
-42.93333333,170.8666667,-13.354,0.3347,13.6887
-42.93333333,170.9,-13.522,0.3339,13.8559
-42.93333333,170.9333333,-13.638,0.3333,13.9713
-42.93333333,170.9666667,-13.707,0.3331,14.0401
-42.93333333,171,-13.809,0.3332,14.1422
-42.93333333,171.0333333,-13.952,0.3333,14.2853
-42.93333333,171.0666667,-14.15,0.3332,14.4832
-42.93333333,171.1,-14.427,0.3331,14.7601
-42.93333333,171.1333333,-14.604,0.3329,14.9369
-42.93333333,171.1666667,-14.944,0.3327,15.2767
-42.93333333,171.2,-15.068,0.3326,15.4006
-42.93333333,171.2333333,-15.438,0.3327,15.7707
-42.93333333,171.2666667,-15.564,0.3331,15.8971
-42.93333333,171.3,-15.823,0.3341,16.1571
-42.93333333,171.3333333,-15.912,0.3356,16.2476
-42.93333333,171.3666667,-16.108,0.3379,16.4459
-42.93333333,171.4,-16.163,0.3409,16.5039
-42.93333333,171.4333333,-16.196,0.3449,16.5409
-42.93333333,171.4666667,-16.115,0.35,16.465
-42.93333333,171.5,-16.293,0.3567,16.6497
-42.93333333,171.5333333,-16.184,0.3665,16.5505
-42.93333333,171.5666667,-16.072,0.3843,16.4563
-42.93333333,171.6,-16.197,0.3658,16.5628
-42.93333333,171.6333333,-16.081,0.3516,16.4326
-42.93333333,171.6666667,-16.171,0.3396,16.5106
-42.93333333,171.7,-16.078,0.3297,16.4077
-42.93333333,171.7333333,-15.953,0.3225,16.2755
-42.93333333,171.7666667,-15.906,0.3184,16.2244
-42.93333333,171.8,-15.891,0.3167,16.2077
-42.93333333,171.8333333,-15.81,0.3164,16.1264
-42.93333333,171.8666667,-15.816,0.3168,16.1328
-42.93333333,171.9,-15.705,0.3175,16.0225
-42.93333333,171.9333333,-15.748,0.3181,16.0661
-42.93333333,171.9666667,-15.834,0.3188,16.1528
-42.93333333,172,-15.81,0.3194,16.1294
-42.93333333,172.0333333,-15.798,0.32,16.118
-42.93333333,172.0666667,-15.83,0.3206,16.1506
-42.93333333,172.1,-15.82,0.3212,16.1412
-42.93333333,172.1333333,-15.794,0.3218,16.1158
-42.93333333,172.1666667,-15.817,0.3226,16.1396
-42.93333333,172.2,-15.835,0.3234,16.1584
-42.93333333,172.2333333,-15.785,0.3243,16.1093
-42.93333333,172.2666667,-15.657,0.3254,15.9824
-42.93333333,172.3,-15.421,0.3267,15.7477
-42.93333333,172.3333333,-15.277,0.3281,15.6051
-42.93333333,172.3666667,-15.125,0.3297,15.4547
-42.93333333,172.4,-14.941,0.3315,15.2725
-42.93333333,172.4333333,-14.743,0.3336,15.0766
-42.93333333,172.4666667,-14.577,0.3358,14.9128
-42.93333333,172.5,-14.401,0.3384,14.7394
-42.93333333,172.5333333,-14.219,0.3411,14.5601
-42.93333333,172.5666667,-14.077,0.3441,14.4211
-42.93333333,172.6,-13.96,0.3474,14.3074
-42.93333333,172.6333333,-13.851,0.3508,14.2018
-42.93333333,172.6666667,-13.757,0.355,14.112
-42.93333333,172.7,-13.687,0.3676,14.0546
-42.93333333,172.7333333,-13.637,0.3586,13.9956
-42.93333333,172.7666667,-13.584,0.3583,13.9423
-42.93333333,172.8,-13.516,0.3596,13.8756
-42.93333333,172.8333333,-13.439,0.3597,13.7987
-42.93333333,172.8666667,-13.363,0.3589,13.7219
