Lat,Long,Geoid2016,MOT53,MOT53_NZVD2016
-38.23333333,174.0666667,-27.714,0.3073,28.0213
-38.23333333,174.1,-27.747,0.3075,28.0545
-38.23333333,174.1333333,-27.78,0.3077,28.0877
-38.23333333,174.1666667,-27.823,0.3079,28.1309
-38.23333333,174.2,-27.877,0.3081,28.1851
-38.23333333,174.2333333,-27.94,0.3084,28.2484
-38.23333333,174.2666667,-28.009,0.3086,28.3176
-38.23333333,174.3,-28.078,0.3089,28.3869
-38.23333333,174.3333333,-28.145,0.3091,28.4541
-38.23333333,174.3666667,-28.211,0.3094,28.5204
-38.23333333,174.4,-28.274,0.3098,28.5838
-38.23333333,174.4333333,-28.338,0.3101,28.6481
-38.23333333,174.4666667,-28.405,0.3104,28.7154
-38.23333333,174.5,-28.471,0.3108,28.7818
-38.23333333,174.5333333,-28.544,0.3112,28.8552
-38.23333333,174.5666667,-28.622,0.3115,28.9335
-38.23333333,174.6,-28.717,0.3119,29.0289
-38.23333333,174.6333333,-28.821,0.3123,29.1333
-38.23333333,174.6666667,-28.935,0.3126,29.2476
-38.23333333,174.7,-29.06,0.3129,29.3729
-38.23333333,174.7333333,-29.203,0.313,29.516
-38.23333333,174.7666667,-29.321,0.313,29.634
-38.23333333,174.8,-29.434,0.3127,29.7467
-38.23333333,174.8333333,-29.508,0.3118,29.8198
-38.23333333,174.8666667,-29.615,0.3104,29.9254
-38.23333333,174.9,-29.706,0.3079,30.0139
-38.23333333,174.9333333,-29.787,0.3041,30.0911
-38.23333333,174.9666667,-29.868,0.2985,30.1665
-38.23333333,175,-29.927,0.2903,30.2173
-38.23333333,175.0333333,-29.938,0.2787,30.2167
-38.23333333,175.0666667,-29.929,0.2627,30.1917
-38.23333333,175.1,-29.926,0.242,30.168
-38.23333333,175.1333333,-29.934,0.2183,30.1523
-38.23333333,175.1666667,-29.945,0.1923,30.1373
-38.23333333,175.2,-29.963,0.1847,30.1477
-38.23333333,175.2333333,-29.989,0.2069,30.1959
-38.23333333,175.2666667,-30.016,0.2204,30.2364
-38.23333333,175.3,-30.044,0.2301,30.2741
-38.23333333,175.3333333,-30.08,0.2377,30.3177
-38.23333333,175.3666667,-30.115,0.2443,30.3593
-38.23333333,175.4,-30.147,0.2503,30.3973
-38.23333333,175.4333333,-30.176,0.2558,30.4318
-38.23333333,175.4666667,-30.214,0.2609,30.4749
-38.23333333,175.5,-30.206,0.2655,30.4715
-38.23333333,175.5333333,-30.191,0.2698,30.4608
-38.23333333,175.5666667,-30.167,0.2736,30.4406
-38.23333333,175.6,-30.133,0.2773,30.4103
-38.23333333,175.6333333,-30.048,0.2822,30.3302
-38.23333333,175.6666667,-29.924,0.2863,30.2103
-38.23333333,175.7,-29.803,0.2844,30.0874
-38.23333333,175.7333333,-29.717,0.2846,30.0016
-38.23333333,175.7666667,-29.643,0.2866,29.9296
-38.23333333,175.8,-29.589,0.2889,29.8779
-38.23333333,175.8333333,-29.559,0.2918,29.8508
-38.23333333,175.8666667,-29.551,0.2949,29.8459
-38.23333333,175.9,-29.543,0.2955,29.8385
-38.23333333,175.9333333,-29.531,0.303,29.834
-38.23333333,175.9666667,-29.513,0.3111,29.8241
-38.23333333,176,-29.488,0.319,29.807
-38.23333333,176.0333333,-29.449,0.3276,29.7766
-38.23333333,176.0666667,-29.392,0.337,29.729
-38.23333333,176.1,-29.28,0.3469,29.6269
-38.23333333,176.1333333,-29.197,0.3571,29.5541
-38.23333333,176.1666667,-29.012,0.3669,29.3789
-38.23333333,176.2,-28.899,0.3747,29.2737
-38.23333333,176.2333333,-28.778,0.3837,29.1617
-38.23333333,176.2666667,-28.715,0.4017,29.1167
-38.23333333,176.3,-28.668,0.428,29.096
-38.23333333,176.3333333,-28.638,0.4552,29.0932
-38.23333333,176.3666667,-28.577,0.4596,29.0366
-38.23333333,176.4,-28.489,0.4581,28.9471
-38.23333333,176.4333333,-28.397,0.456,28.853
-38.23333333,176.4666667,-28.342,0.4528,28.7948
-38.23333333,176.5,-28.378,0.4389,28.8169
-38.23333333,176.5333333,-28.266,0.4151,28.6811
-38.23333333,176.5666667,-28.133,0.3909,28.5239
-38.23333333,176.6,-28.001,0.3694,28.3704
-38.23333333,176.6333333,-27.886,0.3498,28.2358
-38.23333333,176.6666667,-27.786,0.3317,28.1177
-38.23333333,176.7,-27.653,0.3148,27.9678
-38.23333333,176.7333333,-27.486,0.2989,27.7849
-38.23333333,176.7666667,-27.324,0.2835,27.6075
-38.23333333,176.8,-27.165,0.268,27.433
-38.23333333,176.8333333,-27.042,0.2542,27.2962
-38.23333333,176.8666667,-27,0.2527,27.2527
-38.23333333,176.9,-26.921,0.259,27.18
-38.23333333,176.9333333,-26.849,0.2636,27.1126
-38.23333333,176.9666667,-26.698,0.2672,26.9652
-38.23333333,177,-26.52,0.2705,26.7905
-38.23333333,177.0333333,-26.421,0.2739,26.6949
-38.23333333,177.0666667,-26.286,0.2774,26.5634
-38.23333333,177.1,-26.106,0.2806,26.3866
-38.23333333,177.1333333,-26.008,0.283,26.291
-38.23333333,177.1666667,-25.899,0.2846,26.1836
-38.23333333,177.2,-25.785,0.2855,26.0705
-38.23333333,177.2333333,-25.644,0.2859,25.9299
-38.23333333,177.2666667,-25.492,0.2862,25.7782
-38.23333333,177.3,-25.335,0.2863,25.6213
-38.23333333,177.3333333,-25.241,0.2864,25.5274
-38.23333333,177.3666667,-25.195,0.2864,25.4814
-38.23333333,177.4,-25.078,0.2864,25.3644
-38.23333333,177.4333333,-24.999,0.2864,25.2854
-38.23333333,177.4666667,-24.866,0.2864,25.1524
-38.23333333,177.5,-24.735,0.2863,25.0213
-38.23333333,177.5333333,-24.647,0.2863,24.9333
-38.23333333,177.5666667,-24.563,0.2863,24.8493
-38.23333333,177.6,-24.452,0.2862,24.7382
-38.23333333,177.6333333,-24.388,0.2862,24.6742
-38.23333333,177.6666667,-24.272,0.2861,24.5581
-38.23333333,177.7,-24.171,0.2861,24.4571
-38.23333333,177.7333333,-24.039,0.2861,24.3251
-38.23333333,177.7666667,-23.827,0.286,24.113
-38.23333333,177.8,-23.687,0.286,23.973
-38.23333333,177.8333333,-23.552,0.286,23.838
-38.23333333,177.8666667,-23.424,0.2859,23.7099
-38.23333333,177.9,-23.369,0.2859,23.6549
-38.23333333,177.9333333,-23.372,0.2859,23.6579
-38.23333333,177.9666667,-23.3,0.2859,23.5859
-38.23333333,178,-23.189,0.2858,23.4748
-38.23333333,178.0333333,-23.127,0.2858,23.4128
-38.23333333,178.0666667,-23.059,0.2858,23.3448
-38.23333333,178.1,-22.967,0.2858,23.2528
-38.23333333,178.1333333,-22.904,0.2857,23.1897
-38.23333333,178.1666667,-22.853,0.2857,23.1387
-38.23333333,178.2,-22.737,0.2857,23.0227
-38.23333333,178.2333333,-22.661,0.2857,22.9467
-38.23333333,178.2666667,-22.572,0.2857,22.8577
-38.23333333,178.3,-22.511,0.2857,22.7967
-38.23333333,178.3333333,-22.433,0.2857,22.7187
-38.23333333,178.3666667,-22.367,0.2856,22.6526
-38.23333333,178.4,-22.31,0.2856,22.5956
-38.23333333,178.4333333,-22.254,0.2856,22.5396
-38.23333333,178.4666667,-22.198,0.2856,22.4836
-38.23333333,178.5,-22.148,0.2856,22.4336
-38.23333333,178.5333333,-22.105,0.2856,22.3906
-38.23333333,178.5666667,-22.067,0.2856,22.3526
-38.23333333,178.6,-22.04,0.2856,22.3256
-38.23333333,178.6333333,-22.028,0.2856,22.3136
-38.2,173.4,-26.613,0.3054,26.9184
-38.2,173.4333333,-26.678,0.3054,26.9834
-38.2,173.4666667,-26.741,0.3054,27.0464
-38.2,173.5,-26.808,0.3054,27.1134
-38.2,173.5333333,-26.885,0.3054,27.1904
-38.2,173.5666667,-26.972,0.3054,27.2774
-38.2,173.6,-27.07,0.3055,27.3755
-38.2,173.6333333,-27.173,0.3055,27.4785
-38.2,173.6666667,-27.273,0.3056,27.5786
-38.2,173.7,-27.372,0.3056,27.6776
-38.2,173.7333333,-27.462,0.3057,27.7677
-38.2,173.7666667,-27.538,0.3058,27.8438
-38.2,173.8,-27.604,0.3058,27.9098
-38.2,173.8333333,-27.657,0.3059,27.9629
-38.2,173.8666667,-27.694,0.306,28
-38.2,173.9,-27.72,0.3061,28.0261
-38.2,173.9333333,-27.74,0.3062,28.0462
-38.2,173.9666667,-27.761,0.3063,28.0673
-38.2,174,-27.785,0.3064,28.0914
-38.2,174.0333333,-27.814,0.3065,28.1205
-38.2,174.0666667,-27.845,0.3067,28.1517
-38.2,174.1,-27.883,0.3068,28.1898
-38.2,174.1333333,-27.925,0.307,28.232
-38.2,174.1666667,-27.973,0.3071,28.2801
-38.2,174.2,-28.033,0.3073,28.3403
-38.2,174.2333333,-28.1,0.3074,28.4074
-38.2,174.2666667,-28.168,0.3076,28.4756
-38.2,174.3,-28.239,0.3078,28.5468
-38.2,174.3333333,-28.307,0.308,28.615
-38.2,174.3666667,-28.372,0.3081,28.6801
-38.2,174.4,-28.436,0.3083,28.7443
-38.2,174.4333333,-28.498,0.3085,28.8065
-38.2,174.4666667,-28.56,0.3087,28.8687
-38.2,174.5,-28.626,0.3089,28.9349
-38.2,174.5333333,-28.696,0.309,29.005
-38.2,174.5666667,-28.775,0.3092,29.0842
-38.2,174.6,-28.866,0.3093,29.1753
-38.2,174.6333333,-28.969,0.3093,29.2783
-38.2,174.6666667,-29.08,0.3092,29.3892
-38.2,174.7,-29.198,0.3091,29.5071
-38.2,174.7333333,-29.325,0.3087,29.6337
-38.2,174.7666667,-29.443,0.3081,29.7511
-38.2,174.8,-29.555,0.3071,29.8621
-38.2,174.8333333,-29.643,0.3056,29.9486
-38.2,174.8666667,-29.721,0.3034,30.0244
-38.2,174.9,-29.818,0.3002,30.1182
-38.2,174.9333333,-29.888,0.2958,30.1838
-38.2,174.9666667,-29.993,0.2897,30.2827
-38.2,175,-30.061,0.2815,30.3425
-38.2,175.0333333,-30.089,0.2706,30.3596
-38.2,175.0666667,-30.066,0.2569,30.3229
-38.2,175.1,-30.066,0.2406,30.3066
-38.2,175.1333333,-30.075,0.2225,30.2975
-38.2,175.1666667,-30.068,0.2045,30.2725
-38.2,175.2,-30.077,0.1906,30.2676
-38.2,175.2333333,-30.091,0.1978,30.2888
-38.2,175.2666667,-30.107,0.2078,30.3148
-38.2,175.3,-30.128,0.2151,30.3431
-38.2,175.3333333,-30.153,0.2221,30.3751
-38.2,175.3666667,-30.179,0.2297,30.4087
-38.2,175.4,-30.209,0.2373,30.4463
-38.2,175.4333333,-30.227,0.2444,30.4714
-38.2,175.4666667,-30.237,0.251,30.488
-38.2,175.5,-30.24,0.2573,30.4973
-38.2,175.5333333,-30.231,0.2631,30.4941
-38.2,175.5666667,-30.215,0.2681,30.4831
-38.2,175.6,-30.184,0.2716,30.4556
-38.2,175.6333333,-30.139,0.274,30.413
-38.2,175.6666667,-30.053,0.2803,30.3333
-38.2,175.7,-29.981,0.2804,30.2614
-38.2,175.7333333,-29.893,0.2817,30.1747
-38.2,175.7666667,-29.824,0.283,30.107
-38.2,175.8,-29.77,0.2843,30.0543
-38.2,175.8333333,-29.732,0.2859,30.0179
-38.2,175.8666667,-29.71,0.2883,29.9983
-38.2,175.9,-29.697,0.2922,29.9892
-38.2,175.9333333,-29.688,0.2982,29.9862
-38.2,175.9666667,-29.677,0.3053,29.9823
-38.2,176,-29.665,0.3133,29.9783
-38.2,176.0333333,-29.638,0.322,29.96
-38.2,176.0666667,-29.591,0.3316,29.9226
-38.2,176.1,-29.508,0.3422,29.8502
-38.2,176.1333333,-29.386,0.3539,29.7399
-38.2,176.1666667,-29.217,0.3664,29.5834
-38.2,176.2,-29.08,0.3749,29.4549
-38.2,176.2333333,-28.954,0.3626,29.3166
-38.2,176.2666667,-28.875,0.389,29.264
-38.2,176.3,-28.839,0.4354,29.2744
-38.2,176.3333333,-28.778,0.4909,29.2689
-38.2,176.3666667,-28.723,0.4766,29.1996
-38.2,176.4,-28.613,0.4779,29.0909
-38.2,176.4333333,-28.526,0.4509,28.9769
-38.2,176.4666667,-28.454,0.4403,28.8943
-38.2,176.5,-28.407,0.4276,28.8346
-38.2,176.5333333,-28.298,0.4102,28.7082
-38.2,176.5666667,-28.183,0.3902,28.5732
-38.2,176.6,-28.072,0.3701,28.4421
-38.2,176.6333333,-27.979,0.3506,28.3296
-38.2,176.6666667,-27.895,0.3323,28.2273
-38.2,176.7,-27.782,0.3149,28.0969
-38.2,176.7333333,-27.644,0.2983,27.9423
-38.2,176.7666667,-27.483,0.2813,27.7643
-38.2,176.8,-27.329,0.2615,27.5905
-38.2,176.8333333,-27.192,0.2335,27.4255
-38.2,176.8666667,-27.129,0.2427,27.3717
-38.2,176.9,-27.037,0.255,27.292
-38.2,176.9333333,-26.915,0.2606,27.1756
-38.2,176.9666667,-26.763,0.2643,27.0273
-38.2,177,-26.609,0.2678,26.8768
-38.2,177.0333333,-26.504,0.272,26.776
-38.2,177.0666667,-26.37,0.2769,26.6469
-38.2,177.1,-26.203,0.2814,26.4844
-38.2,177.1333333,-26.102,0.2844,26.3864
-38.2,177.1666667,-26,0.2859,26.2859
-38.2,177.2,-25.928,0.2864,26.2144
-38.2,177.2333333,-25.796,0.2865,26.0825
-38.2,177.2666667,-25.613,0.2865,25.8995
-38.2,177.3,-25.458,0.2865,25.7445
-38.2,177.3333333,-25.37,0.2865,25.6565
-38.2,177.3666667,-25.264,0.2864,25.5504
-38.2,177.4,-25.151,0.2864,25.4374
-38.2,177.4333333,-25.052,0.2863,25.3383
-38.2,177.4666667,-24.957,0.2863,25.2433
-38.2,177.5,-24.858,0.2862,25.1442
-38.2,177.5333333,-24.779,0.2862,25.0652
-38.2,177.5666667,-24.705,0.2861,24.9911
-38.2,177.6,-24.599,0.2861,24.8851
-38.2,177.6333333,-24.518,0.286,24.804
-38.2,177.6666667,-24.415,0.286,24.701
-38.2,177.7,-24.345,0.286,24.631
-38.2,177.7333333,-24.253,0.2859,24.5389
-38.2,177.7666667,-24.131,0.2859,24.4169
-38.2,177.8,-23.987,0.2859,24.2729
-38.2,177.8333333,-23.818,0.2858,24.1038
-38.2,177.8666667,-23.695,0.2858,23.9808
-38.2,177.9,-23.567,0.2858,23.8528
-38.2,177.9333333,-23.559,0.2857,23.8447
-38.2,177.9666667,-23.449,0.2857,23.7347
-38.2,178,-23.321,0.2857,23.6067
-38.2,178.0333333,-23.218,0.2857,23.5037
-38.2,178.0666667,-23.153,0.2857,23.4387
-38.2,178.1,-23.049,0.2856,23.3346
-38.2,178.1333333,-22.962,0.2856,23.2476
-38.2,178.1666667,-22.866,0.2856,23.1516
-38.2,178.2,-22.778,0.2856,23.0636
-38.2,178.2333333,-22.688,0.2856,22.9736
-38.2,178.2666667,-22.618,0.2856,22.9036
-38.2,178.3,-22.576,0.2856,22.8616
-38.2,178.3333333,-22.456,0.2855,22.7415
-38.2,178.3666667,-22.367,0.2855,22.6525
-38.2,178.4,-22.299,0.2855,22.5845
-38.2,178.4333333,-22.232,0.2855,22.5175
-38.2,178.4666667,-22.174,0.2855,22.4595
-38.2,178.5,-22.117,0.2855,22.4025
-38.2,178.5333333,-22.069,0.2855,22.3545
-38.2,178.5666667,-22.029,0.2855,22.3145
-38.2,178.6,-21.998,0.2855,22.2835
-38.2,178.6333333,-21.977,0.2855,22.2625
-38.16666667,173.4,-26.644,0.3051,26.9491
-38.16666667,173.4333333,-26.705,0.3051,27.0101
-38.16666667,173.4666667,-26.768,0.3051,27.0731
-38.16666667,173.5,-26.837,0.3051,27.1421
-38.16666667,173.5333333,-26.919,0.3051,27.2241
-38.16666667,173.5666667,-27.01,0.3051,27.3151
-38.16666667,173.6,-27.109,0.3051,27.4141
-38.16666667,173.6333333,-27.214,0.3052,27.5192
-38.16666667,173.6666667,-27.322,0.3052,27.6272
-38.16666667,173.7,-27.427,0.3053,27.7323
-38.16666667,173.7333333,-27.524,0.3053,27.8293
-38.16666667,173.7666667,-27.612,0.3054,27.9174
-38.16666667,173.8,-27.69,0.3054,27.9954
-38.16666667,173.8333333,-27.754,0.3055,28.0595
-38.16666667,173.8666667,-27.802,0.3055,28.1075
-38.16666667,173.9,-27.837,0.3056,28.1426
-38.16666667,173.9333333,-27.864,0.3057,28.1697
-38.16666667,173.9666667,-27.888,0.3058,28.1938
-38.16666667,174,-27.913,0.3059,28.2189
-38.16666667,174.0333333,-27.944,0.3059,28.2499
-38.16666667,174.0666667,-27.979,0.306,28.285
-38.16666667,174.1,-28.022,0.3061,28.3281
-38.16666667,174.1333333,-28.07,0.3062,28.3762
-38.16666667,174.1666667,-28.125,0.3063,28.4313
-38.16666667,174.2,-28.189,0.3064,28.4954
-38.16666667,174.2333333,-28.256,0.3065,28.5625
-38.16666667,174.2666667,-28.323,0.3066,28.6296
-38.16666667,174.3,-28.391,0.3067,28.6977
-38.16666667,174.3333333,-28.457,0.3068,28.7638
-38.16666667,174.3666667,-28.52,0.3068,28.8268
-38.16666667,174.4,-28.583,0.3069,28.8899
-38.16666667,174.4333333,-28.644,0.307,28.951
-38.16666667,174.4666667,-28.705,0.307,29.012
-38.16666667,174.5,-28.77,0.307,29.077
-38.16666667,174.5333333,-28.842,0.3069,29.1489
-38.16666667,174.5666667,-28.925,0.3068,29.2318
-38.16666667,174.6,-29.018,0.3066,29.3246
-38.16666667,174.6333333,-29.12,0.3064,29.4264
-38.16666667,174.6666667,-29.228,0.306,29.534
-38.16666667,174.7,-29.339,0.3054,29.6444
-38.16666667,174.7333333,-29.447,0.3046,29.7516
-38.16666667,174.7666667,-29.549,0.3036,29.8526
-38.16666667,174.8,-29.644,0.3021,29.9461
-38.16666667,174.8333333,-29.732,0.3001,30.0321
-38.16666667,174.8666667,-29.807,0.2974,30.1044
-38.16666667,174.9,-29.907,0.2938,30.2008
-38.16666667,174.9333333,-29.988,0.2891,30.2771
-38.16666667,174.9666667,-30.074,0.283,30.357
-38.16666667,175,-30.155,0.2752,30.4302
-38.16666667,175.0333333,-30.166,0.2656,30.4316
-38.16666667,175.0666667,-30.17,0.254,30.424
-38.16666667,175.1,-30.178,0.2409,30.4189
-38.16666667,175.1333333,-30.186,0.2271,30.4131
-38.16666667,175.1666667,-30.198,0.2139,30.4119
-38.16666667,175.2,-30.196,0.2033,30.3993
-38.16666667,175.2333333,-30.204,0.1954,30.3994
-38.16666667,175.2666667,-30.215,0.1978,30.4128
-38.16666667,175.3,-30.23,0.2007,30.4307
-38.16666667,175.3333333,-30.249,0.2045,30.4535
-38.16666667,175.3666667,-30.265,0.2158,30.4808
-38.16666667,175.4,-30.287,0.225,30.512
-38.16666667,175.4333333,-30.298,0.2333,30.5313
-38.16666667,175.4666667,-30.315,0.2416,30.5566
-38.16666667,175.5,-30.304,0.2495,30.5535
-38.16666667,175.5333333,-30.289,0.257,30.546
-38.16666667,175.5666667,-30.273,0.2637,30.5367
-38.16666667,175.6,-30.25,0.2692,30.5192
-38.16666667,175.6333333,-30.212,0.2624,30.4744
-38.16666667,175.6666667,-30.16,0.2703,30.4303
-38.16666667,175.7,-30.113,0.2764,30.3894
-38.16666667,175.7333333,-30.052,0.2786,30.3306
-38.16666667,175.7666667,-29.99,0.2796,30.2696
-38.16666667,175.8,-29.933,0.2795,30.2125
-38.16666667,175.8333333,-29.887,0.2792,30.1662
-38.16666667,175.8666667,-29.857,0.2813,30.1383
-38.16666667,175.9,-29.839,0.2868,30.1258
-38.16666667,175.9333333,-29.827,0.2923,30.1193
-38.16666667,175.9666667,-29.812,0.2989,30.1109
-38.16666667,176,-29.804,0.3067,30.1107
-38.16666667,176.0333333,-29.789,0.3155,30.1045
-38.16666667,176.0666667,-29.743,0.3253,30.0683
-38.16666667,176.1,-29.662,0.3363,29.9983
-38.16666667,176.1333333,-29.535,0.3494,29.8844
-38.16666667,176.1666667,-29.378,0.3669,29.7449
-38.16666667,176.2,-29.236,0.3907,29.6267
-38.16666667,176.2333333,-29.113,0.393,29.506
-38.16666667,176.2666667,-29.033,0.3929,29.4259
-38.16666667,176.3,-28.998,0.4657,29.4637
-38.16666667,176.3333333,-28.951,0.4275,29.3785
-38.16666667,176.3666667,-28.877,0.4289,29.3059
-38.16666667,176.4,-28.778,0.4413,29.2193
-38.16666667,176.4333333,-28.699,0.4388,29.1378
-38.16666667,176.4666667,-28.643,0.4323,29.0753
-38.16666667,176.5,-28.523,0.4222,28.9452
-38.16666667,176.5333333,-28.375,0.4075,28.7825
-38.16666667,176.5666667,-28.254,0.3894,28.6434
-38.16666667,176.6,-28.156,0.3699,28.5259
-38.16666667,176.6333333,-28.054,0.3504,28.4044
-38.16666667,176.6666667,-27.965,0.3317,28.2967
-38.16666667,176.7,-27.875,0.3143,28.1893
-38.16666667,176.7333333,-27.761,0.2978,28.0588
-38.16666667,176.7666667,-27.625,0.2811,27.9061
-38.16666667,176.8,-27.482,0.2618,27.7438
-38.16666667,176.8333333,-27.35,0.2372,27.5872
-38.16666667,176.8666667,-27.253,0.249,27.502
-38.16666667,176.9,-27.111,0.2552,27.3662
-38.16666667,176.9333333,-26.97,0.2593,27.2293
-38.16666667,176.9666667,-26.825,0.2616,27.0866
-38.16666667,177,-26.684,0.2641,26.9481
-38.16666667,177.0333333,-26.565,0.2692,26.8342
-38.16666667,177.0666667,-26.418,0.2769,26.6949
-38.16666667,177.1,-26.283,0.2839,26.5669
-38.16666667,177.1333333,-26.174,0.2877,26.4617
-38.16666667,177.1666667,-26.079,0.2881,26.3671
-38.16666667,177.2,-26,0.2875,26.2875
-38.16666667,177.2333333,-25.882,0.2872,26.1692
-38.16666667,177.2666667,-25.718,0.2869,26.0049
-38.16666667,177.3,-25.607,0.2867,25.8937
-38.16666667,177.3333333,-25.476,0.2866,25.7626
-38.16666667,177.3666667,-25.402,0.2865,25.6885
-38.16666667,177.4,-25.251,0.2864,25.5374
-38.16666667,177.4333333,-25.16,0.2863,25.4463
-38.16666667,177.4666667,-25.055,0.2862,25.3412
-38.16666667,177.5,-25.005,0.2861,25.2911
-38.16666667,177.5333333,-24.941,0.286,25.227
-38.16666667,177.5666667,-24.834,0.286,25.12
-38.16666667,177.6,-24.742,0.2859,25.0279
-38.16666667,177.6333333,-24.662,0.2859,24.9479
-38.16666667,177.6666667,-24.543,0.2859,24.8289
-38.16666667,177.7,-24.49,0.2858,24.7758
-38.16666667,177.7333333,-24.465,0.2858,24.7508
-38.16666667,177.7666667,-24.311,0.2857,24.5967
-38.16666667,177.8,-24.172,0.2857,24.4577
-38.16666667,177.8333333,-24.099,0.2857,24.3847
-38.16666667,177.8666667,-23.927,0.2857,24.2127
-38.16666667,177.9,-23.816,0.2856,24.1016
-38.16666667,177.9333333,-23.667,0.2856,23.9526
-38.16666667,177.9666667,-23.54,0.2856,23.8256
-38.16666667,178,-23.421,0.2856,23.7066
-38.16666667,178.0333333,-23.301,0.2855,23.5865
-38.16666667,178.0666667,-23.222,0.2855,23.5075
-38.16666667,178.1,-23.13,0.2855,23.4155
-38.16666667,178.1333333,-23.04,0.2855,23.3255
-38.16666667,178.1666667,-22.91,0.2855,23.1955
-38.16666667,178.2,-22.806,0.2855,23.0915
-38.16666667,178.2333333,-22.709,0.2855,22.9945
-38.16666667,178.2666667,-22.628,0.2855,22.9135
-38.16666667,178.3,-22.577,0.2854,22.8624
-38.16666667,178.3333333,-22.457,0.2854,22.7424
-38.16666667,178.3666667,-22.357,0.2854,22.6424
-38.16666667,178.4,-22.274,0.2854,22.5594
-38.16666667,178.4333333,-22.203,0.2854,22.4884
-38.16666667,178.4666667,-22.137,0.2854,22.4224
-38.16666667,178.5,-22.077,0.2854,22.3624
-38.16666667,178.5333333,-22.028,0.2854,22.3134
-38.16666667,178.5666667,-21.987,0.2854,22.2724
-38.16666667,178.6,-21.954,0.2854,22.2394
-38.16666667,178.6333333,-21.928,0.2854,22.2134
-38.13333333,173.4,-26.691,0.3047,26.9957
-38.13333333,173.4333333,-26.751,0.3047,27.0557
-38.13333333,173.4666667,-26.815,0.3047,27.1197
-38.13333333,173.5,-26.886,0.3047,27.1907
-38.13333333,173.5333333,-26.967,0.3048,27.2718
-38.13333333,173.5666667,-27.055,0.3048,27.3598
-38.13333333,173.6,-27.149,0.3048,27.4538
-38.13333333,173.6333333,-27.25,0.3048,27.5548
-38.13333333,173.6666667,-27.353,0.3049,27.6579
-38.13333333,173.7,-27.455,0.3049,27.7599
-38.13333333,173.7333333,-27.553,0.3049,27.8579
-38.13333333,173.7666667,-27.644,0.305,27.949
-38.13333333,173.8,-27.733,0.305,28.038
-38.13333333,173.8333333,-27.813,0.305,28.118
-38.13333333,173.8666667,-27.877,0.3051,28.1821
-38.13333333,173.9,-27.929,0.3051,28.2341
-38.13333333,173.9333333,-27.972,0.3052,28.2772
-38.13333333,173.9666667,-28.006,0.3052,28.3112
-38.13333333,174,-28.039,0.3053,28.3443
-38.13333333,174.0333333,-28.074,0.3053,28.3793
-38.13333333,174.0666667,-28.118,0.3054,28.4234
-38.13333333,174.1,-28.164,0.3054,28.4694
-38.13333333,174.1333333,-28.22,0.3055,28.5255
-38.13333333,174.1666667,-28.281,0.3055,28.5865
-38.13333333,174.2,-28.349,0.3056,28.6546
-38.13333333,174.2333333,-28.415,0.3056,28.7206
-38.13333333,174.2666667,-28.48,0.3056,28.7856
-38.13333333,174.3,-28.542,0.3056,28.8476
-38.13333333,174.3333333,-28.603,0.3056,28.9086
-38.13333333,174.3666667,-28.662,0.3056,28.9676
-38.13333333,174.4,-28.72,0.3055,29.0255
-38.13333333,174.4333333,-28.778,0.3054,29.0834
-38.13333333,174.4666667,-28.838,0.3053,29.1433
-38.13333333,174.5,-28.903,0.3051,29.2081
-38.13333333,174.5333333,-28.976,0.3048,29.2808
-38.13333333,174.5666667,-29.061,0.3045,29.3655
-38.13333333,174.6,-29.158,0.3041,29.4621
-38.13333333,174.6333333,-29.261,0.3036,29.5646
-38.13333333,174.6666667,-29.366,0.3029,29.6689
-38.13333333,174.7,-29.474,0.302,29.776
-38.13333333,174.7333333,-29.571,0.3009,29.8719
-38.13333333,174.7666667,-29.654,0.2994,29.9534
-38.13333333,174.8,-29.728,0.2976,30.0256
-38.13333333,174.8333333,-29.8,0.2953,30.0953
-38.13333333,174.8666667,-29.886,0.2923,30.1783
-38.13333333,174.9,-29.976,0.2885,30.2645
-38.13333333,174.9333333,-30.053,0.2838,30.3368
-38.13333333,174.9666667,-30.134,0.278,30.412
-38.13333333,175,-30.218,0.2709,30.4889
-38.13333333,175.0333333,-30.262,0.2625,30.5245
-38.13333333,175.0666667,-30.281,0.2528,30.5338
-38.13333333,175.1,-30.276,0.2422,30.5182
-38.13333333,175.1333333,-30.292,0.2312,30.5232
-38.13333333,175.1666667,-30.308,0.2207,30.5287
-38.13333333,175.2,-30.309,0.2115,30.5205
-38.13333333,175.2333333,-30.319,0.2044,30.5234
-38.13333333,175.2666667,-30.322,0.1986,30.5206
-38.13333333,175.3,-30.337,0.1866,30.5236
-38.13333333,175.3333333,-30.341,0.1912,30.5322
-38.13333333,175.3666667,-30.354,0.204,30.558
-38.13333333,175.4,-30.37,0.2131,30.5831
-38.13333333,175.4333333,-30.387,0.2223,30.6093
-38.13333333,175.4666667,-30.396,0.2324,30.6284
-38.13333333,175.5,-30.398,0.2424,30.6404
-38.13333333,175.5333333,-30.386,0.2516,30.6376
-38.13333333,175.5666667,-30.366,0.2603,30.6263
-38.13333333,175.6,-30.339,0.2689,30.6079
-38.13333333,175.6333333,-30.304,0.2704,30.5744
-38.13333333,175.6666667,-30.272,0.2713,30.5433
-38.13333333,175.7,-30.232,0.2742,30.5062
-38.13333333,175.7333333,-30.183,0.2766,30.4596
-38.13333333,175.7666667,-30.133,0.2774,30.4104
-38.13333333,175.8,-30.079,0.2754,30.3544
