Lat,Long,Geoid2016,NPR62,NPR62_NZVD2016
-39.23333333,177.7,-21.086,0.207,21.293
-39.23333333,177.7333333,-21.214,0.2056,21.4196
-39.23333333,177.7666667,-21.342,0.2042,21.5462
-39.23333333,177.8,-21.472,0.2029,21.6749
-39.23333333,177.8333333,-21.608,0.2018,21.8098
-39.23333333,177.8666667,-21.749,0.201,21.95
-39.23333333,177.9,-21.839,0.2004,22.0394
-39.23333333,177.9333333,-21.909,0.2001,22.1091
-39.23333333,177.9666667,-21.963,0.1999,22.1629
-39.23333333,178,-22.003,0.1999,22.2029
-39.23333333,178.0333333,-22.035,0.2,22.235
-39.23333333,178.0666667,-22.06,0.2001,22.2601
-39.23333333,178.1,-22.086,0.2002,22.2862
-39.23333333,178.1333333,-22.092,0.2004,22.2924
-39.23333333,178.1666667,-22.084,0.2006,22.2846
-39.23333333,178.2,-22.044,0.2007,22.2447
-39.23333333,178.2333333,-21.979,0.2009,22.1799
-39.23333333,178.2666667,-21.9,0.201,22.101
-39.23333333,178.3,-21.809,0.2012,22.0102
-39.23333333,178.3333333,-21.718,0.2013,21.9193
-39.23333333,178.3666667,-21.626,0.2014,21.8274
-39.23333333,178.4,-21.536,0.2015,21.7375
-39.23333333,178.4333333,-21.439,0.2016,21.6406
-39.23333333,178.4666667,-21.338,0.2017,21.5397
-39.23333333,178.5,-21.231,0.2018,21.4328
-39.23333333,178.5333333,-21.114,0.2019,21.3159
-39.23333333,178.5666667,-20.997,0.2019,21.1989
-39.23333333,178.6,-20.884,0.202,21.086
-39.23333333,178.6333333,-20.771,0.202,20.973
-39.23333333,178.6666667,-20.658,0.2021,20.8601
-39.23333333,178.7,-20.554,0.2021,20.7561
-39.23333333,178.7333333,-20.46,0.2021,20.6621
-39.23333333,178.7666667,-20.379,0.2022,20.5812
-39.23333333,178.8,-20.312,0.2022,20.5142
-39.23333333,178.8333333,-20.253,0.2022,20.4552
-39.23333333,178.8666667,-20.207,0.2022,20.4092
-39.23333333,178.9,-20.164,0.2022,20.3662
-39.23333333,178.9333333,-20.134,0.2022,20.3362
-39.23333333,178.9666667,-20.11,0.2022,20.3122
-39.23333333,179,-20.092,0.2022,20.2942
-39.23333333,179.0333333,-20.085,0.2022,20.2872
-39.23333333,179.0666667,-20.084,0.2022,20.2862
-39.23333333,179.1,-20.09,0.2022,20.2922
-39.23333333,179.1333333,-20.103,0.2023,20.3053
-39.23333333,179.1666667,-20.128,0.2023,20.3303
-39.23333333,179.2,-20.168,0.2023,20.3703
-39.23333333,179.2333333,-20.219,0.2023,20.4213
-39.23333333,179.2666667,-20.278,0.2023,20.4803
-39.2,174.4,-22.307,0.2026,22.5096
-39.2,174.4333333,-22.339,0.2026,22.5416
-39.2,174.4666667,-22.392,0.2026,22.5946
-39.2,174.5,-22.448,0.2026,22.6506
-39.2,174.5333333,-22.514,0.2026,22.7166
-39.2,174.5666667,-22.568,0.2026,22.7706
-39.2,174.6,-22.614,0.2026,22.8166
-39.2,174.6333333,-22.656,0.2026,22.8586
-39.2,174.6666667,-22.692,0.2026,22.8946
-39.2,174.7,-22.747,0.2272,22.9742
-39.2,174.7333333,-22.781,0.2271,23.0081
-39.2,174.7666667,-22.82,0.227,23.047
-39.2,174.8,-22.884,0.2268,23.1108
-39.2,174.8333333,-22.925,0.2266,23.1516
-39.2,174.8666667,-22.969,0.2264,23.1954
-39.2,174.9,-23.052,0.2262,23.2782
-39.2,174.9333333,-23.108,0.226,23.334
-39.2,174.9666667,-23.203,0.2258,23.4288
-39.2,175,-23.274,0.2255,23.4995
-39.2,175.0333333,-23.374,0.2253,23.5993
-39.2,175.0666667,-23.48,0.225,23.705
-39.2,175.1,-23.558,0.2248,23.7828
-39.2,175.1333333,-23.648,0.2245,23.8725
-39.2,175.1666667,-23.748,0.2243,23.9723
-39.2,175.2,-23.833,0.224,24.057
-39.2,175.2333333,-23.938,0.2238,24.1618
-39.2,175.2666667,-24.034,0.2236,24.2576
-39.2,175.3,-24.144,0.2234,24.3674
-39.2,175.3333333,-24.314,0.2231,24.5371
-39.2,175.3666667,-24.464,0.2229,24.6869
-39.2,175.4,-24.609,0.2227,24.8317
-39.2,175.4333333,-24.751,0.2225,24.9735
-39.2,175.4666667,-24.887,0.2223,25.1093
-39.2,175.5,-24.997,0.222,25.219
-39.2,175.5333333,-25.118,0.2218,25.3398
-39.2,175.5666667,-25.204,0.2216,25.4256
-39.2,175.6,-25.248,0.2213,25.4693
-39.2,175.6333333,-25.223,0.2211,25.4441
-39.2,175.6666667,-25.145,0.2208,25.3658
-39.2,175.7,-25.06,0.2205,25.2805
-39.2,175.7333333,-24.981,0.2202,25.2012
-39.2,175.7666667,-24.925,0.2199,25.1449
-39.2,175.8,-24.923,0.2195,25.1425
-39.2,175.8333333,-25.009,0.2191,25.2281
-39.2,175.8666667,-25.002,0.2187,25.2207
-39.2,175.9,-25.057,0.2183,25.2753
-39.2,175.9333333,-25.012,0.2178,25.2298
-39.2,175.9666667,-24.984,0.2173,25.2013
-39.2,176,-24.774,0.2168,24.9908
-39.2,176.0333333,-24.694,0.2161,24.9101
-39.2,176.0666667,-24.585,0.2155,24.8005
-39.2,176.1,-24.465,0.2147,24.6797
-39.2,176.1333333,-24.274,0.2139,24.4879
-39.2,176.1666667,-24.098,0.213,24.311
-39.2,176.2,-23.93,0.2119,24.1419
-39.2,176.2333333,-23.759,0.2107,23.9697
-39.2,176.2666667,-23.623,0.2094,23.8324
-39.2,176.3,-23.439,0.2079,23.6469
-39.2,176.3333333,-23.156,0.2061,23.3621
-39.2,176.3666667,-22.891,0.2041,23.0951
-39.2,176.4,-22.672,0.2016,22.8736
-39.2,176.4333333,-22.372,0.1987,22.5707
-39.2,176.4666667,-22.086,0.1952,22.2812
-39.2,176.5,-21.812,0.1908,22.0028
-39.2,176.5333333,-21.6,0.1851,21.7851
-39.2,176.5666667,-21.345,0.1777,21.5227
-39.2,176.6,-21.111,0.1687,21.2797
-39.2,176.6333333,-20.897,0.1601,21.0571
-39.2,176.6666667,-20.724,0.165,20.889
-39.2,176.7,-20.601,0.1835,20.7845
-39.2,176.7333333,-20.389,0.1867,20.5757
-39.2,176.7666667,-20.123,0.1912,20.3142
-39.2,176.8,-19.919,0.1951,20.1141
-39.2,176.8333333,-19.743,0.1979,19.9409
-39.2,176.8666667,-19.618,0.1986,19.8166
-39.2,176.9,-19.515,0.1961,19.7111
-39.2,176.9333333,-19.441,0.1918,19.6328
-39.2,176.9666667,-19.382,0.187,19.569
-39.2,177,-19.324,0.1845,19.5085
-39.2,177.0333333,-19.284,0.1839,19.4679
-39.2,177.0666667,-19.249,0.1845,19.4335
-39.2,177.1,-19.249,0.186,19.435
-39.2,177.1333333,-19.269,0.1884,19.4574
-39.2,177.1666667,-19.303,0.1915,19.4945
-39.2,177.2,-19.361,0.195,19.556
-39.2,177.2333333,-19.435,0.1984,19.6334
-39.2,177.2666667,-19.51,0.2012,19.7112
-39.2,177.3,-19.602,0.2033,19.8053
-39.2,177.3333333,-19.698,0.2048,19.9028
-39.2,177.3666667,-19.802,0.2059,20.0079
-39.2,177.4,-19.916,0.2068,20.1228
-39.2,177.4333333,-20.033,0.2076,20.2406
-39.2,177.4666667,-20.162,0.2084,20.3704
-39.2,177.5,-20.299,0.209,20.508
-39.2,177.5333333,-20.44,0.2096,20.6496
-39.2,177.5666667,-20.583,0.2099,20.7929
-39.2,177.6,-20.725,0.2099,20.9349
-39.2,177.6333333,-20.869,0.2094,21.0784
-39.2,177.6666667,-21.003,0.2084,21.2114
-39.2,177.7,-21.133,0.2069,21.3399
-39.2,177.7333333,-21.264,0.2051,21.4691
-39.2,177.7666667,-21.398,0.2032,21.6012
-39.2,177.8,-21.533,0.2015,21.7345
-39.2,177.8333333,-21.677,0.2001,21.8771
-39.2,177.8666667,-21.831,0.1992,22.0302
-39.2,177.9,-21.943,0.1987,22.1417
-39.2,177.9333333,-21.982,0.1985,22.1805
-39.2,177.9666667,-22.029,0.1984,22.2274
-39.2,178,-22.065,0.1986,22.2636
-39.2,178.0333333,-22.087,0.1988,22.2858
-39.2,178.0666667,-22.108,0.199,22.307
-39.2,178.1,-22.118,0.1993,22.3173
-39.2,178.1333333,-22.117,0.1995,22.3165
-39.2,178.1666667,-22.103,0.1998,22.3028
-39.2,178.2,-22.059,0.2,22.259
-39.2,178.2333333,-21.99,0.2002,22.1902
-39.2,178.2666667,-21.91,0.2004,22.1104
-39.2,178.3,-21.819,0.2006,22.0196
-39.2,178.3333333,-21.728,0.2008,21.9288
-39.2,178.3666667,-21.637,0.2009,21.8379
-39.2,178.4,-21.556,0.201,21.757
-39.2,178.4333333,-21.468,0.2012,21.6692
-39.2,178.4666667,-21.386,0.2013,21.5873
-39.2,178.5,-21.29,0.2014,21.4914
-39.2,178.5333333,-21.186,0.2015,21.3875
-39.2,178.5666667,-21.083,0.2015,21.2845
-39.2,178.6,-20.979,0.2016,21.1806
-39.2,178.6333333,-20.866,0.2017,21.0677
-39.2,178.6666667,-20.757,0.2017,20.9587
-39.2,178.7,-20.653,0.2018,20.8548
-39.2,178.7333333,-20.559,0.2018,20.7608
-39.2,178.7666667,-20.476,0.2019,20.6779
-39.2,178.8,-20.402,0.2019,20.6039
-39.2,178.8333333,-20.338,0.2019,20.5399
-39.2,178.8666667,-20.287,0.2019,20.4889
-39.2,178.9,-20.24,0.202,20.442
-39.2,178.9333333,-20.199,0.202,20.401
-39.2,178.9666667,-20.171,0.202,20.373
-39.2,179,-20.151,0.202,20.353
-39.2,179.0333333,-20.141,0.202,20.343
-39.2,179.0666667,-20.137,0.202,20.339
-39.2,179.1,-20.14,0.202,20.342
-39.2,179.1333333,-20.153,0.202,20.355
-39.2,179.1666667,-20.175,0.202,20.377
-39.2,179.2,-20.216,0.202,20.418
-39.2,179.2333333,-20.268,0.202,20.47
-39.2,179.2666667,-20.33,0.202,20.532
-39.16666667,174.4,-22.569,0.2026,22.7716
-39.16666667,174.4333333,-22.619,0.2026,22.8216
-39.16666667,174.4666667,-22.678,0.2026,22.8806
-39.16666667,174.5,-22.742,0.2026,22.9446
-39.16666667,174.5333333,-22.799,0.2026,23.0016
-39.16666667,174.5666667,-22.862,0.2026,23.0646
-39.16666667,174.6,-22.923,0.2026,23.1256
-39.16666667,174.6333333,-22.976,0.2026,23.1786
-39.16666667,174.6666667,-23.014,0.2026,23.2166
-39.16666667,174.7,-23.061,0.2269,23.2879
-39.16666667,174.7333333,-23.1,0.2269,23.3269
-39.16666667,174.7666667,-23.153,0.2267,23.3797
-39.16666667,174.8,-23.223,0.2266,23.4496
-39.16666667,174.8333333,-23.256,0.2264,23.4824
-39.16666667,174.8666667,-23.297,0.2262,23.5232
-39.16666667,174.9,-23.367,0.226,23.593
-39.16666667,174.9333333,-23.447,0.2257,23.6727
-39.16666667,174.9666667,-23.515,0.2255,23.7405
-39.16666667,175,-23.609,0.2252,23.8342
-39.16666667,175.0333333,-23.714,0.225,23.939
-39.16666667,175.0666667,-23.786,0.2247,24.0107
-39.16666667,175.1,-23.878,0.2244,24.1024
-39.16666667,175.1333333,-23.951,0.2241,24.1751
-39.16666667,175.1666667,-24.051,0.2239,24.2749
-39.16666667,175.2,-24.158,0.2236,24.3816
-39.16666667,175.2333333,-24.246,0.2234,24.4694
-39.16666667,175.2666667,-24.316,0.2231,24.5391
-39.16666667,175.3,-24.434,0.2229,24.6569
-39.16666667,175.3333333,-24.6,0.2226,24.8226
-39.16666667,175.3666667,-24.782,0.2224,25.0044
-39.16666667,175.4,-24.911,0.2222,25.1332
-39.16666667,175.4333333,-25.03,0.222,25.252
-39.16666667,175.4666667,-25.13,0.2217,25.3517
-39.16666667,175.5,-25.224,0.2215,25.4455
-39.16666667,175.5333333,-25.312,0.2212,25.5332
-39.16666667,175.5666667,-25.407,0.221,25.628
-39.16666667,175.6,-25.517,0.2207,25.7377
-39.16666667,175.6333333,-25.632,0.2204,25.8524
-39.16666667,175.6666667,-25.504,0.2202,25.7242
-39.16666667,175.7,-25.372,0.2198,25.5918
-39.16666667,175.7333333,-25.234,0.2195,25.4535
-39.16666667,175.7666667,-25.145,0.2192,25.3642
-39.16666667,175.8,-25.1,0.2188,25.3188
-39.16666667,175.8333333,-25.167,0.2184,25.3854
-39.16666667,175.8666667,-25.222,0.218,25.44
-39.16666667,175.9,-25.233,0.2175,25.4505
-39.16666667,175.9333333,-25.288,0.217,25.505
-39.16666667,175.9666667,-25.257,0.2165,25.4735
-39.16666667,176,-25.127,0.2159,25.3429
-39.16666667,176.0333333,-25.022,0.2153,25.2373
-39.16666667,176.0666667,-24.899,0.2146,25.1136
-39.16666667,176.1,-24.778,0.2138,24.9918
-39.16666667,176.1333333,-24.644,0.2129,24.8569
-39.16666667,176.1666667,-24.394,0.212,24.606
-39.16666667,176.2,-24.223,0.2109,24.4339
-39.16666667,176.2333333,-24.047,0.2097,24.2567
-39.16666667,176.2666667,-23.843,0.2084,24.0514
-39.16666667,176.3,-23.654,0.2068,23.8608
-39.16666667,176.3333333,-23.409,0.2051,23.6141
-39.16666667,176.3666667,-23.18,0.203,23.383
-39.16666667,176.4,-22.877,0.2006,23.0776
-39.16666667,176.4333333,-22.669,0.1977,22.8667
-39.16666667,176.4666667,-22.416,0.1941,22.6101
-39.16666667,176.5,-22.159,0.1896,22.3486
-39.16666667,176.5333333,-21.903,0.1837,22.0867
-39.16666667,176.5666667,-21.679,0.1755,21.8545
-39.16666667,176.6,-21.459,0.1606,21.6196
-39.16666667,176.6333333,-21.202,0.1525,21.3545
-39.16666667,176.6666667,-21.026,0.1684,21.1944
-39.16666667,176.7,-20.936,0.1778,21.1138
-39.16666667,176.7333333,-20.781,0.1838,20.9648
-39.16666667,176.7666667,-20.504,0.1875,20.6915
-39.16666667,176.8,-20.263,0.19,20.453
-39.16666667,176.8333333,-20.057,0.1911,20.2481
-39.16666667,176.8666667,-19.892,0.1903,20.0823
-39.16666667,176.9,-19.753,0.187,19.94
-39.16666667,176.9333333,-19.634,0.1803,19.8143
-39.16666667,176.9666667,-19.548,0.1711,19.7191
-39.16666667,177,-19.473,0.1732,19.6462
-39.16666667,177.0333333,-19.432,0.174,19.606
-39.16666667,177.0666667,-19.408,0.1762,19.5842
-39.16666667,177.1,-19.398,0.179,19.577
-39.16666667,177.1333333,-19.408,0.1825,19.5905
-39.16666667,177.1666667,-19.433,0.187,19.62
-39.16666667,177.2,-19.482,0.1923,19.6743
-39.16666667,177.2333333,-19.544,0.1973,19.7413
-39.16666667,177.2666667,-19.614,0.2011,19.8151
-39.16666667,177.3,-19.692,0.2034,19.8954
-39.16666667,177.3333333,-19.777,0.2046,19.9816
-39.16666667,177.3666667,-19.872,0.2055,20.0775
-39.16666667,177.4,-19.975,0.2063,20.1813
-39.16666667,177.4333333,-20.089,0.2072,20.2962
-39.16666667,177.4666667,-20.211,0.2082,20.4192
-39.16666667,177.5,-20.343,0.2092,20.5522
-39.16666667,177.5333333,-20.484,0.21,20.694
-39.16666667,177.5666667,-20.629,0.2106,20.8396
-39.16666667,177.6,-20.775,0.2108,20.9858
-39.16666667,177.6333333,-20.92,0.2104,21.1304
-39.16666667,177.6666667,-21.063,0.2092,21.2722
-39.16666667,177.7,-21.199,0.2072,21.4062
-39.16666667,177.7333333,-21.334,0.2046,21.5386
-39.16666667,177.7666667,-21.468,0.202,21.67
-39.16666667,177.8,-21.604,0.1997,21.8037
-39.16666667,177.8333333,-21.754,0.198,21.952
-39.16666667,177.8666667,-21.904,0.1971,22.1011
-39.16666667,177.9,-22.015,0.1967,22.2117
-39.16666667,177.9333333,-22.05,0.1967,22.2467
-39.16666667,177.9666667,-22.092,0.1969,22.2889
-39.16666667,178,-22.123,0.1972,22.3202
-39.16666667,178.0333333,-22.141,0.1975,22.3385
-39.16666667,178.0666667,-22.151,0.1979,22.3489
-39.16666667,178.1,-22.153,0.1983,22.3513
-39.16666667,178.1333333,-22.143,0.1986,22.3416
-39.16666667,178.1666667,-22.116,0.199,22.315
-39.16666667,178.2,-22.062,0.1993,22.2613
-39.16666667,178.2333333,-21.99,0.1995,22.1895
-39.16666667,178.2666667,-21.907,0.1998,22.1068
-39.16666667,178.3,-21.819,0.2,22.019
-39.16666667,178.3333333,-21.733,0.2002,21.9332
-39.16666667,178.3666667,-21.656,0.2004,21.8564
-39.16666667,178.4,-21.585,0.2006,21.7856
-39.16666667,178.4333333,-21.517,0.2007,21.7177
-39.16666667,178.4666667,-21.449,0.2008,21.6498
-39.16666667,178.5,-21.376,0.201,21.577
-39.16666667,178.5333333,-21.295,0.2011,21.4961
-39.16666667,178.5666667,-21.204,0.2012,21.4052
-39.16666667,178.6,-21.106,0.2013,21.3073
-39.16666667,178.6333333,-21.003,0.2013,21.2043
-39.16666667,178.6666667,-20.897,0.2014,21.0984
-39.16666667,178.7,-20.791,0.2015,20.9925
-39.16666667,178.7333333,-20.692,0.2015,20.8935
-39.16666667,178.7666667,-20.6,0.2016,20.8016
-39.16666667,178.8,-20.516,0.2016,20.7176
-39.16666667,178.8333333,-20.441,0.2016,20.6426
-39.16666667,178.8666667,-20.378,0.2017,20.5797
-39.16666667,178.9,-20.324,0.2017,20.5257
-39.16666667,178.9333333,-20.279,0.2017,20.4807
-39.16666667,178.9666667,-20.244,0.2017,20.4457
-39.16666667,179,-20.219,0.2018,20.4208
-39.16666667,179.0333333,-20.204,0.2018,20.4058
-39.16666667,179.0666667,-20.197,0.2018,20.3988
-39.16666667,179.1,-20.197,0.2018,20.3988
-39.16666667,179.1333333,-20.207,0.2018,20.4088
-39.16666667,179.1666667,-20.231,0.2018,20.4328
-39.16666667,179.2,-20.272,0.2018,20.4738
-39.16666667,179.2333333,-20.328,0.2018,20.5298
-39.16666667,179.2666667,-20.392,0.2018,20.5938
-39.13333333,174.4,-22.825,0.2026,23.0276
-39.13333333,174.4333333,-22.885,0.2026,23.0876
-39.13333333,174.4666667,-22.948,0.2026,23.1506
-39.13333333,174.5,-23.025,0.2026,23.2276
-39.13333333,174.5333333,-23.085,0.2026,23.2876
-39.13333333,174.5666667,-23.153,0.2026,23.3556
-39.13333333,174.6,-23.223,0.2026,23.4256
-39.13333333,174.6333333,-23.283,0.2026,23.4856
-39.13333333,174.6666667,-23.334,0.2026,23.5366
-39.13333333,174.7,-23.367,0.2268,23.5938
-39.13333333,174.7333333,-23.41,0.2267,23.6367
-39.13333333,174.7666667,-23.464,0.2266,23.6906
-39.13333333,174.8,-23.505,0.2264,23.7314
-39.13333333,174.8333333,-23.553,0.2262,23.7792
-39.13333333,174.8666667,-23.618,0.226,23.844
-39.13333333,174.9,-23.684,0.2257,23.9097
-39.13333333,174.9333333,-23.746,0.2255,23.9715
-39.13333333,174.9666667,-23.828,0.2252,24.0532
-39.13333333,175,-23.904,0.2249,24.1289
-39.13333333,175.0333333,-24.017,0.2247,24.2417
-39.13333333,175.0666667,-24.076,0.2243,24.3003
-39.13333333,175.1,-24.165,0.224,24.389
-39.13333333,175.1333333,-24.222,0.2237,24.4457
-39.13333333,175.1666667,-24.313,0.2234,24.5364
-39.13333333,175.2,-24.42,0.2232,24.6432
-39.13333333,175.2333333,-24.494,0.2229,24.7169
-39.13333333,175.2666667,-24.589,0.2226,24.8116
-39.13333333,175.3,-24.717,0.2224,24.9394
-39.13333333,175.3333333,-24.866,0.2221,25.0881
-39.13333333,175.3666667,-25.045,0.2219,25.2669
-39.13333333,175.4,-25.168,0.2217,25.3897
-39.13333333,175.4333333,-25.285,0.2214,25.5064
-39.13333333,175.4666667,-25.388,0.2212,25.6092
-39.13333333,175.5,-25.459,0.2209,25.6799
-39.13333333,175.5333333,-25.53,0.2207,25.7507
-39.13333333,175.5666667,-25.62,0.2204,25.8404
-39.13333333,175.6,-25.72,0.2201,25.9401
-39.13333333,175.6333333,-25.851,0.2198,26.0708
-39.13333333,175.6666667,-25.783,0.2195,26.0025
-39.13333333,175.7,-25.599,0.2192,25.8182
-39.13333333,175.7333333,-25.413,0.2189,25.6319
-39.13333333,175.7666667,-25.293,0.2185,25.5115
-39.13333333,175.8,-25.242,0.2181,25.4601
-39.13333333,175.8333333,-25.237,0.2177,25.4547
-39.13333333,175.8666667,-25.352,0.2173,25.5693
-39.13333333,175.9,-25.472,0.2168,25.6888
-39.13333333,175.9333333,-25.421,0.2163,25.6373
-39.13333333,175.9666667,-25.412,0.2157,25.6277
-39.13333333,176,-25.334,0.2151,25.5491
-39.13333333,176.0333333,-25.279,0.2144,25.4934
-39.13333333,176.0666667,-25.155,0.2137,25.3687
-39.13333333,176.1,-25.026,0.2129,25.2389
-39.13333333,176.1333333,-24.826,0.212,25.038
-39.13333333,176.1666667,-24.64,0.2111,24.8511
-39.13333333,176.2,-24.43,0.21,24.64
-39.13333333,176.2333333,-24.253,0.2088,24.4618
-39.13333333,176.2666667,-24.024,0.2075,24.2315
-39.13333333,176.3,-23.822,0.206,24.028
-39.13333333,176.3333333,-23.609,0.2043,23.8133
-39.13333333,176.3666667,-23.382,0.2023,23.5843
-39.13333333,176.4,-23.21,0.2,23.41
-39.13333333,176.4333333,-23.035,0.1973,23.2323
-39.13333333,176.4666667,-22.759,0.194,22.953
-39.13333333,176.5,-22.545,0.1898,22.7348
-39.13333333,176.5333333,-22.269,0.1843,22.4533
-39.13333333,176.5666667,-22.034,0.1774,22.2114
-39.13333333,176.6,-21.802,0.1692,21.9712
-39.13333333,176.6333333,-21.547,0.1673,21.7143
-39.13333333,176.6666667,-21.328,0.1723,21.5003
-39.13333333,176.7,-21.183,0.1779,21.3609
-39.13333333,176.7333333,-21.098,0.1821,21.2801
-39.13333333,176.7666667,-20.885,0.1849,21.0699
-39.13333333,176.8,-20.635,0.1863,20.8213
-39.13333333,176.8333333,-20.416,0.1863,20.6023
-39.13333333,176.8666667,-20.201,0.1846,20.3856
-39.13333333,176.9,-20.017,0.1808,20.1978
-39.13333333,176.9333333,-19.89,0.1742,20.0642
-39.13333333,176.9666667,-19.771,0.1661,19.9371
-39.13333333,177,-19.683,0.1589,19.8419
-39.13333333,177.0333333,-19.635,0.1633,19.7983
-39.13333333,177.0666667,-19.601,0.1674,19.7684
-39.13333333,177.1,-19.583,0.1712,19.7542
-39.13333333,177.1333333,-19.592,0.1754,19.7674
-39.13333333,177.1666667,-19.6,0.1815,19.7815
-39.13333333,177.2,-19.636,0.1898,19.8258
-39.13333333,177.2333333,-19.681,0.1978,19.8788
-39.13333333,177.2666667,-19.747,0.2027,19.9497
-39.13333333,177.3,-19.814,0.2043,20.0183
-39.13333333,177.3333333,-19.884,0.2048,20.0888
-39.13333333,177.3666667,-19.968,0.2052,20.1732
-39.13333333,177.4,-20.058,0.2058,20.2638
-39.13333333,177.4333333,-20.166,0.2068,20.3728
-39.13333333,177.4666667,-20.282,0.2081,20.4901
-39.13333333,177.5,-20.408,0.2094,20.6174
-39.13333333,177.5333333,-20.551,0.2105,20.7615
-39.13333333,177.5666667,-20.699,0.2116,20.9106
-39.13333333,177.6,-20.849,0.2124,21.0614
-39.13333333,177.6333333,-20.997,0.2123,21.2093
-39.13333333,177.6666667,-21.145,0.2109,21.3559
-39.13333333,177.7,-21.284,0.2081,21.4921
-39.13333333,177.7333333,-21.417,0.2043,21.6213
-39.13333333,177.7666667,-21.548,0.2003,21.7483
-39.13333333,177.8,-21.677,0.1971,21.8741
-39.13333333,177.8333333,-21.809,0.1952,22.0042
-39.13333333,177.8666667,-21.95,0.1944,22.1444
-39.13333333,177.9,-22.035,0.1943,22.2293
-39.13333333,177.9333333,-22.104,0.1946,22.2986
-39.13333333,177.9666667,-22.141,0.1952,22.3362
-39.13333333,178,-22.166,0.1957,22.3617
-39.13333333,178.0333333,-22.181,0.1963,22.3773
-39.13333333,178.0666667,-22.189,0.1968,22.3858
-39.13333333,178.1,-22.186,0.1973,22.3833
-39.13333333,178.1333333,-22.17,0.1978,22.3678
-39.13333333,178.1666667,-22.132,0.1982,22.3302
-39.13333333,178.2,-22.065,0.1985,22.2635
-39.13333333,178.2333333,-21.988,0.1989,22.1869
-39.13333333,178.2666667,-21.901,0.1992,22.1002
-39.13333333,178.3,-21.816,0.1994,22.0154
-39.13333333,178.3333333,-21.74,0.1997,21.9397
-39.13333333,178.3666667,-21.681,0.1999,21.8809
-39.13333333,178.4,-21.623,0.2001,21.8231
-39.13333333,178.4333333,-21.575,0.2003,21.7753
-39.13333333,178.4666667,-21.527,0.2004,21.7274
-39.13333333,178.5,-21.479,0.2006,21.6796
-39.13333333,178.5333333,-21.421,0.2007,21.6217
-39.13333333,178.5666667,-21.346,0.2008,21.5468
-39.13333333,178.6,-21.257,0.2009,21.4579
-39.13333333,178.6333333,-21.167,0.201,21.368
-39.13333333,178.6666667,-21.069,0.2011,21.2701
-39.13333333,178.7,-20.965,0.2012,21.1662
-39.13333333,178.7333333,-20.862,0.2012,21.0632
-39.13333333,178.7666667,-20.764,0.2013,20.9653
-39.13333333,178.8,-20.668,0.2013,20.8693
-39.13333333,178.8333333,-20.576,0.2014,20.7774
-39.13333333,178.8666667,-20.496,0.2014,20.6974
-39.13333333,178.9,-20.434,0.2014,20.6354
-39.13333333,178.9333333,-20.377,0.2015,20.5785
-39.13333333,178.9666667,-20.332,0.2015,20.5335
-39.13333333,179,-20.297,0.2015,20.4985
-39.13333333,179.0333333,-20.275,0.2015,20.4765
-39.13333333,179.0666667,-20.26,0.2016,20.4616
-39.13333333,179.1,-20.259,0.2016,20.4606
-39.13333333,179.1333333,-20.268,0.2016,20.4696
-39.13333333,179.1666667,-20.296,0.2016,20.4976
-39.13333333,179.2,-20.343,0.2016,20.5446
-39.13333333,179.2333333,-20.403,0.2016,20.6046
-39.13333333,179.2666667,-20.47,0.2016,20.6716
-39.1,174.4,-23.075,0.2026,23.2776
-39.1,174.4333333,-23.135,0.2026,23.3376
-39.1,174.4666667,-23.205,0.2026,23.4076
-39.1,174.5,-23.288,0.2026,23.4906
-39.1,174.5333333,-23.365,0.2026,23.5676
-39.1,174.5666667,-23.438,0.2026,23.6406
-39.1,174.6,-23.507,0.2026,23.7096
-39.1,174.6333333,-23.571,0.2026,23.7736
-39.1,174.6666667,-23.63,0.2026,23.8326
-39.1,174.7,-23.676,0.2026,23.8786
-39.1,174.7333333,-23.721,0.2266,23.9476
-39.1,174.7666667,-23.757,0.2264,23.9834
-39.1,174.8,-23.802,0.2262,24.0282
-39.1,174.8333333,-23.85,0.226,24.076
-39.1,174.8666667,-23.911,0.2258,24.1368
-39.1,174.9,-23.989,0.2255,24.2145
-39.1,174.9333333,-24.058,0.2253,24.2833
-39.1,174.9666667,-24.134,0.225,24.359
-39.1,175,-24.211,0.2247,24.4357
-39.1,175.0333333,-24.288,0.2243,24.5123
-39.1,175.0666667,-24.36,0.224,24.584
-39.1,175.1,-24.446,0.2237,24.6697
-39.1,175.1333333,-24.532,0.2233,24.7553
-39.1,175.1666667,-24.595,0.223,24.818
-39.1,175.2,-24.694,0.2227,24.9167
-39.1,175.2333333,-24.777,0.2224,24.9994
-39.1,175.2666667,-24.866,0.2222,25.0882
-39.1,175.3,-24.992,0.2219,25.2139
-39.1,175.3333333,-25.134,0.2216,25.3556
-39.1,175.3666667,-25.293,0.2214,25.5144
-39.1,175.4,-25.417,0.2212,25.6382
-39.1,175.4333333,-25.535,0.2209,25.7559
-39.1,175.4666667,-25.616,0.2206,25.8366
-39.1,175.5,-25.692,0.2204,25.9124
-39.1,175.5333333,-25.741,0.2201,25.9611
-39.1,175.5666667,-25.764,0.2198,25.9838
-39.1,175.6,-25.816,0.2196,26.0356
-39.1,175.6333333,-25.858,0.2193,26.0773
-39.1,175.6666667,-25.809,0.2189,26.0279
-39.1,175.7,-25.638,0.2186,25.8566
-39.1,175.7333333,-25.492,0.2182,25.7102
