Lat,Long,Geoid2016,STI77,STI77_NZVD2016
-46.73333333,166.6666667,0.308,0.2999,-0.0081
-46.73333333,166.7,0.264,0.2999,0.0359
-46.73333333,166.7333333,0.223,0.2999,0.0769
-46.73333333,166.7666667,0.186,0.2999,0.1139
-46.73333333,166.8,0.148,0.2999,0.1519
-46.73333333,166.8333333,0.112,0.2999,0.1879
-46.73333333,166.8666667,0.078,0.2999,0.2219
-46.73333333,166.9,0.05,0.2999,0.2499
-46.73333333,166.9333333,0.023,0.2999,0.2769
-46.73333333,166.9666667,0.007,0.2999,0.2929
-46.73333333,167,-0.011,0.2999,0.3109
-46.73333333,167.0333333,-0.033,0.2999,0.3329
-46.73333333,167.0666667,-0.063,0.2999,0.3629
-46.73333333,167.1,-0.101,0.2999,0.4009
-46.73333333,167.1333333,-0.151,0.2999,0.4509
-46.73333333,167.1666667,-0.207,0.2999,0.5069
-46.73333333,167.2,-0.274,0.2999,0.5739
-46.73333333,167.2333333,-0.353,0.2999,0.6529
-46.73333333,167.2666667,-0.426,0.2999,0.7259
-46.73333333,167.3,-0.522,0.2999,0.8219
-46.73333333,167.3333333,-0.631,0.2999,0.9309
-46.73333333,167.3666667,-0.755,0.2999,1.0549
-46.73333333,167.4,-0.883,0.2999,1.1829
-46.73333333,167.4333333,-1.018,0.2999,1.3179
-46.73333333,167.4666667,-1.146,0.2999,1.4459
-46.73333333,167.5,-1.264,0.2999,1.5639
-46.73333333,167.5333333,-1.365,0.2999,1.6649
-46.73333333,167.5666667,-1.45,0.2999,1.7499
-46.73333333,167.6,-1.532,0.2999,1.8319
-46.73333333,167.6333333,-1.607,0.2999,1.9069
-46.73333333,167.6666667,-1.684,0.2999,1.9839
-46.73333333,167.7,-1.776,0.2999,2.0759
-46.73333333,167.7333333,-1.891,0.2999,2.1909
-46.73333333,167.7666667,-2.005,0.2999,2.3049
-46.73333333,167.8,-2.162,0.2999,2.4619
-46.73333333,167.8333333,-2.267,0.2999,2.5669
-46.73333333,167.8666667,-2.414,0.2999,2.7139
-46.73333333,167.9,-2.528,0.2999,2.8279
-46.73333333,167.9333333,-2.569,0.2999,2.8689
-46.73333333,167.9666667,-2.571,0.2999,2.8709
-46.73333333,168,-2.59,0.2999,2.8899
-46.73333333,168.0333333,-2.628,0.2999,2.9279
-46.73333333,168.0666667,-2.675,0.2999,2.9749
-46.73333333,168.1,-2.715,0.2999,3.0149
-46.73333333,168.1333333,-2.77,0.2999,3.0699
-46.73333333,168.1666667,-2.819,0.2999,3.1189
-46.73333333,168.2,-2.874,0.2999,3.1739
-46.73333333,168.2333333,-2.928,0.2999,3.2279
-46.73333333,168.2666667,-2.977,0.2999,3.2769
-46.73333333,168.3,-3.026,0.2999,3.3259
-46.73333333,168.3333333,-3.064,0.2999,3.3639
-46.73333333,168.3666667,-3.089,0.2999,3.3889
-46.73333333,168.4,-3.117,0.2999,3.4169
-46.73333333,168.4333333,-3.138,0.2999,3.4379
-46.73333333,168.4666667,-3.159,0.2999,3.4589
-46.73333333,168.5,-3.18,0.2999,3.4799
-46.73333333,168.5333333,-3.198,0.2999,3.4979
-46.73333333,168.5666667,-3.213,0.2999,3.5129
-46.73333333,168.6,-3.218,0.2999,3.5179
-46.73333333,168.6333333,-3.22,0.2999,3.5199
-46.73333333,168.6666667,-3.216,0.2999,3.5159
-46.73333333,168.7,-3.206,0.2999,3.5059
-46.73333333,168.7333333,-3.196,0.2999,3.4959
-46.73333333,168.7666667,-3.177,0.2999,3.4769
-46.73333333,168.8,-3.154,0.2999,3.4539
-46.73333333,168.8333333,-3.123,0.2999,3.4229
-46.73333333,168.8666667,-3.087,0.2999,3.3869
-46.73333333,168.9,-3.042,0.2999,3.3419
-46.73333333,168.9333333,-3.003,0.2999,3.3029
-46.73333333,168.9666667,-2.956,0.2999,3.2559
-46.73333333,169,-2.91,0.2999,3.2099
-46.73333333,169.0333333,-2.863,0.2999,3.1629
-46.73333333,169.0666667,-2.815,0.2999,3.1149
-46.73333333,169.1,-2.764,0.2999,3.0639
-46.73333333,169.1333333,-2.718,0.2999,3.0179
-46.73333333,169.1666667,-2.664,0.2999,2.9639
-46.73333333,169.2,-2.605,0.2999,2.9049
-46.73333333,169.2333333,-2.541,0.2999,2.8409
-46.73333333,169.2666667,-2.475,0.2999,2.7749
-46.73333333,169.3,-2.399,0.2999,2.6989
-46.73333333,169.3333333,-2.319,0.2999,2.6189
-46.73333333,169.3666667,-2.232,0.2999,2.5319
-46.73333333,169.4,-2.146,0.2999,2.4459
-46.73333333,169.4333333,-2.067,0.2999,2.3669
-46.73333333,169.4666667,-1.996,0.2999,2.2959
-46.73333333,169.5,-1.926,0.2999,2.2259
-46.73333333,169.5333333,-1.867,0.2999,2.1669
-46.73333333,169.5666667,-1.8,0.2999,2.0999
-46.73333333,169.6,-1.742,0.2999,2.0419
-46.73333333,169.6333333,-1.685,0.2999,1.9849
-46.73333333,169.6666667,-1.63,0.2999,1.9299
-46.73333333,169.7,-1.572,0.2999,1.8719
-46.73333333,169.7333333,-1.517,0.2999,1.8169
-46.73333333,169.7666667,-1.463,0.2999,1.7629
-46.73333333,169.8,-1.409,0.2999,1.7089
-46.73333333,169.8333333,-1.355,0.2999,1.6549
-46.73333333,169.8666667,-1.299,0.2999,1.5989
-46.73333333,169.9,-1.234,0.2999,1.5339
-46.73333333,169.9333333,-1.166,0.2999,1.4659
-46.73333333,169.9666667,-1.093,0.2999,1.3929
-46.73333333,170,-1.012,0.2999,1.3119
-46.73333333,170.0333333,-0.927,0.2999,1.2269
-46.73333333,170.0666667,-0.841,0.2999,1.1409
-46.73333333,170.1,-0.752,0.2999,1.0519
-46.73333333,170.1333333,-0.662,0.2999,0.9619
-46.7,166.3,0.807,0.2999,-0.5071
-46.7,166.3333333,0.762,0.2999,-0.4621
-46.7,166.3666667,0.7,0.2999,-0.4001
-46.7,166.4,0.631,0.2999,-0.3311
-46.7,166.4333333,0.557,0.2999,-0.2571
-46.7,166.4666667,0.484,0.2999,-0.1841
-46.7,166.5,0.411,0.2999,-0.1111
-46.7,166.5333333,0.343,0.2999,-0.0431
-46.7,166.5666667,0.276,0.2999,0.0239
-46.7,166.6,0.214,0.2999,0.0859
-46.7,166.6333333,0.154,0.2999,0.1459
-46.7,166.6666667,0.1,0.2999,0.1999
-46.7,166.7,0.053,0.2999,0.2469
-46.7,166.7333333,0.012,0.2999,0.2879
-46.7,166.7666667,-0.026,0.2999,0.3259
-46.7,166.8,-0.062,0.2999,0.3619
-46.7,166.8333333,-0.099,0.2999,0.3989
-46.7,166.8666667,-0.13,0.2999,0.4299
-46.7,166.9,-0.157,0.2999,0.4569
-46.7,166.9333333,-0.178,0.2999,0.4779
-46.7,166.9666667,-0.195,0.2999,0.4949
-46.7,167,-0.207,0.2999,0.5069
-46.7,167.0333333,-0.223,0.2999,0.5229
-46.7,167.0666667,-0.25,0.2999,0.5499
-46.7,167.1,-0.283,0.2999,0.5829
-46.7,167.1333333,-0.327,0.2999,0.6269
-46.7,167.1666667,-0.379,0.2999,0.6789
-46.7,167.2,-0.437,0.2999,0.7369
-46.7,167.2333333,-0.502,0.2999,0.8019
-46.7,167.2666667,-0.567,0.2999,0.8669
-46.7,167.3,-0.648,0.2999,0.9479
-46.7,167.3333333,-0.738,0.2999,1.0379
-46.7,167.3666667,-0.848,0.2999,1.1479
-46.7,167.4,-0.971,0.2999,1.2709
-46.7,167.4333333,-1.096,0.2999,1.3959
-46.7,167.4666667,-1.223,0.2999,1.5229
-46.7,167.5,-1.342,0.2999,1.6419
-46.7,167.5333333,-1.445,0.2999,1.7449
-46.7,167.5666667,-1.542,0.2999,1.8419
-46.7,167.6,-1.629,0.2999,1.9289
-46.7,167.6333333,-1.716,0.2999,2.0159
-46.7,167.6666667,-1.804,0.2999,2.1039
-46.7,167.7,-1.903,0.2999,2.2029
-46.7,167.7333333,-2.014,0.2999,2.3139
-46.7,167.7666667,-2.147,0.2999,2.4469
-46.7,167.8,-2.268,0.2999,2.5679
-46.7,167.8333333,-2.366,0.2999,2.6659
-46.7,167.8666667,-2.484,0.2999,2.7839
-46.7,167.9,-2.568,0.2999,2.8679
-46.7,167.9333333,-2.634,0.2999,2.9339
-46.7,167.9666667,-2.687,0.2999,2.9869
-46.7,168,-2.742,0.2999,3.0419
-46.7,168.0333333,-2.792,0.2999,3.0919
-46.7,168.0666667,-2.849,0.2999,3.1489
-46.7,168.1,-2.91,0.2999,3.2099
-46.7,168.1333333,-2.964,0.2999,3.2639
-46.7,168.1666667,-3.024,0.2999,3.3239
-46.7,168.2,-3.087,0.2999,3.3869
-46.7,168.2333333,-3.148,0.2999,3.4479
-46.7,168.2666667,-3.2,0.2999,3.4999
-46.7,168.3,-3.246,0.2999,3.5459
-46.7,168.3333333,-3.286,0.2999,3.5859
-46.7,168.3666667,-3.311,0.2999,3.6109
-46.7,168.4,-3.329,0.2999,3.6289
-46.7,168.4333333,-3.351,0.2999,3.6509
-46.7,168.4666667,-3.368,0.2999,3.6679
-46.7,168.5,-3.388,0.2999,3.6879
-46.7,168.5333333,-3.409,0.2999,3.7089
-46.7,168.5666667,-3.422,0.2999,3.7219
-46.7,168.6,-3.43,0.2999,3.7299
-46.7,168.6333333,-3.431,0.2999,3.7309
-46.7,168.6666667,-3.428,0.2999,3.7279
-46.7,168.7,-3.415,0.2999,3.7149
-46.7,168.7333333,-3.398,0.2999,3.6979
-46.7,168.7666667,-3.379,0.2999,3.6789
-46.7,168.8,-3.354,0.2999,3.6539
-46.7,168.8333333,-3.321,0.2999,3.6209
-46.7,168.8666667,-3.285,0.2999,3.5849
-46.7,168.9,-3.242,0.2999,3.5419
-46.7,168.9333333,-3.197,0.2999,3.4969
-46.7,168.9666667,-3.15,0.2999,3.4499
-46.7,169,-3.103,0.2999,3.4029
-46.7,169.0333333,-3.054,0.2999,3.3539
-46.7,169.0666667,-3.004,0.2999,3.3039
-46.7,169.1,-2.955,0.2999,3.2549
-46.7,169.1333333,-2.906,0.2999,3.2059
-46.7,169.1666667,-2.859,0.2999,3.1589
-46.7,169.2,-2.808,0.2999,3.1079
-46.7,169.2333333,-2.751,0.2999,3.0509
-46.7,169.2666667,-2.687,0.2999,2.9869
-46.7,169.3,-2.617,0.2999,2.9169
-46.7,169.3333333,-2.539,0.2999,2.8389
-46.7,169.3666667,-2.455,0.2999,2.7549
-46.7,169.4,-2.372,0.2999,2.6719
-46.7,169.4333333,-2.294,0.2999,2.5939
-46.7,169.4666667,-2.218,0.2999,2.5179
-46.7,169.5,-2.146,0.2999,2.4459
-46.7,169.5333333,-2.087,0.2999,2.3869
-46.7,169.5666667,-2.026,0.2999,2.3259
-46.7,169.6,-1.969,0.2999,2.2689
-46.7,169.6333333,-1.912,0.2999,2.2119
-46.7,169.6666667,-1.856,0.2999,2.1559
-46.7,169.7,-1.797,0.2999,2.0969
-46.7,169.7333333,-1.745,0.2999,2.0449
-46.7,169.7666667,-1.695,0.2999,1.9949
-46.7,169.8,-1.645,0.2999,1.9449
-46.7,169.8333333,-1.596,0.2999,1.8959
-46.7,169.8666667,-1.544,0.2999,1.8439
-46.7,169.9,-1.488,0.2999,1.7879
-46.7,169.9333333,-1.425,0.2999,1.7249
-46.7,169.9666667,-1.355,0.2999,1.6549
-46.7,170,-1.278,0.2999,1.5779
-46.7,170.0333333,-1.193,0.2999,1.4929
-46.7,170.0666667,-1.106,0.2999,1.4059
-46.7,170.1,-1.015,0.2999,1.3149
-46.7,170.1333333,-0.923,0.2999,1.2229
-46.66666667,166.3,0.597,0.2999,-0.2971
-46.66666667,166.3333333,0.551,0.2999,-0.2511
-46.66666667,166.3666667,0.488,0.2999,-0.1881
-46.66666667,166.4,0.415,0.2999,-0.1151
-46.66666667,166.4333333,0.341,0.2999,-0.0411
-46.66666667,166.4666667,0.267,0.2999,0.0329
-46.66666667,166.5,0.196,0.2999,0.1039
-46.66666667,166.5333333,0.131,0.2999,0.1689
-46.66666667,166.5666667,0.068,0.2999,0.2319
-46.66666667,166.6,0.006,0.2999,0.2939
-46.66666667,166.6333333,-0.054,0.2999,0.3539
-46.66666667,166.6666667,-0.11,0.2999,0.4099
-46.66666667,166.7,-0.16,0.2999,0.4599
-46.66666667,166.7333333,-0.206,0.2999,0.5059
-46.66666667,166.7666667,-0.249,0.2999,0.5489
-46.66666667,166.8,-0.289,0.2999,0.5889
-46.66666667,166.8333333,-0.326,0.2999,0.6259
-46.66666667,166.8666667,-0.357,0.2999,0.6569
-46.66666667,166.9,-0.381,0.2999,0.6809
-46.66666667,166.9333333,-0.397,0.2999,0.6969
-46.66666667,166.9666667,-0.404,0.2999,0.7039
-46.66666667,167,-0.408,0.2999,0.7079
-46.66666667,167.0333333,-0.418,0.2999,0.7179
-46.66666667,167.0666667,-0.437,0.2999,0.7369
-46.66666667,167.1,-0.467,0.2999,0.7669
-46.66666667,167.1333333,-0.507,0.2999,0.8069
-46.66666667,167.1666667,-0.553,0.2999,0.8529
-46.66666667,167.2,-0.604,0.2999,0.9039
-46.66666667,167.2333333,-0.658,0.2999,0.9579
-46.66666667,167.2666667,-0.716,0.2999,1.0159
-46.66666667,167.3,-0.782,0.2999,1.0819
-46.66666667,167.3333333,-0.862,0.2999,1.1619
-46.66666667,167.3666667,-0.959,0.2999,1.2589
-46.66666667,167.4,-1.069,0.2999,1.3689
-46.66666667,167.4333333,-1.187,0.2999,1.4869
-46.66666667,167.4666667,-1.309,0.2999,1.6089
-46.66666667,167.5,-1.428,0.2999,1.7279
-46.66666667,167.5333333,-1.538,0.2999,1.8379
-46.66666667,167.5666667,-1.641,0.2999,1.9409
-46.66666667,167.6,-1.741,0.2999,2.0409
-46.66666667,167.6333333,-1.84,0.2999,2.1399
-46.66666667,167.6666667,-1.941,0.2999,2.2409
-46.66666667,167.7,-2.049,0.2999,2.3489
-46.66666667,167.7333333,-2.163,0.2999,2.4629
-46.66666667,167.7666667,-2.279,0.2999,2.5789
-46.66666667,167.8,-2.392,0.2999,2.6919
-46.66666667,167.8333333,-2.502,0.2999,2.8019
-46.66666667,167.8666667,-2.602,0.2999,2.9019
-46.66666667,167.9,-2.692,0.2999,2.9919
-46.66666667,167.9333333,-2.775,0.2999,3.0749
-46.66666667,167.9666667,-2.851,0.2999,3.1509
-46.66666667,168,-2.92,0.2999,3.2199
-46.66666667,168.0333333,-2.988,0.2999,3.2879
-46.66666667,168.0666667,-3.054,0.2999,3.3539
-46.66666667,168.1,-3.119,0.2999,3.4189
-46.66666667,168.1333333,-3.184,0.2999,3.4839
-46.66666667,168.1666667,-3.251,0.2999,3.5509
-46.66666667,168.2,-3.318,0.2999,3.6179
-46.66666667,168.2333333,-3.38,0.2999,3.6799
-46.66666667,168.2666667,-3.435,0.2999,3.7349
-46.66666667,168.3,-3.482,0.2999,3.7819
-46.66666667,168.3333333,-3.517,0.2999,3.8169
-46.66666667,168.3666667,-3.535,0.2999,3.8349
-46.66666667,168.4,-3.55,0.2999,3.8499
-46.66666667,168.4333333,-3.563,0.2999,3.8629
-46.66666667,168.4666667,-3.574,0.2999,3.8739
-46.66666667,168.5,-3.588,0.2999,3.8879
-46.66666667,168.5333333,-3.604,0.2999,3.9039
-46.66666667,168.5666667,-3.614,0.2999,3.9139
-46.66666667,168.6,-3.617,0.2999,3.9169
-46.66666667,168.6333333,-3.616,0.2999,3.9159
-46.66666667,168.6666667,-3.608,0.2999,3.9079
-46.66666667,168.7,-3.589,0.2999,3.8889
-46.66666667,168.7333333,-3.569,0.2999,3.8689
-46.66666667,168.7666667,-3.545,0.2999,3.8449
-46.66666667,168.8,-3.516,0.2999,3.8159
-46.66666667,168.8333333,-3.485,0.2999,3.7849
-46.66666667,168.8666667,-3.452,0.2999,3.7519
-46.66666667,168.9,-3.414,0.2999,3.7139
-46.66666667,168.9333333,-3.374,0.2999,3.6739
-46.66666667,168.9666667,-3.334,0.2999,3.6339
-46.66666667,169,-3.289,0.2999,3.5889
-46.66666667,169.0333333,-3.236,0.2999,3.5359
-46.66666667,169.0666667,-3.19,0.2999,3.4899
-46.66666667,169.1,-3.139,0.2999,3.4389
-46.66666667,169.1333333,-3.092,0.2999,3.3919
-46.66666667,169.1666667,-3.046,0.2999,3.3459
-46.66666667,169.2,-3,0.2999,3.2999
-46.66666667,169.2333333,-2.945,0.2999,3.2449
-46.66666667,169.2666667,-2.885,0.2999,3.1849
-46.66666667,169.3,-2.82,0.2999,3.1199
-46.66666667,169.3333333,-2.748,0.2999,3.0479
-46.66666667,169.3666667,-2.667,0.2999,2.9669
-46.66666667,169.4,-2.587,0.2999,2.8869
-46.66666667,169.4333333,-2.511,0.2999,2.8109
-46.66666667,169.4666667,-2.437,0.2999,2.7369
-46.66666667,169.5,-2.37,0.2999,2.6699
-46.66666667,169.5333333,-2.314,0.2999,2.6139
-46.66666667,169.5666667,-2.257,0.2999,2.5569
-46.66666667,169.6,-2.2,0.2999,2.4999
-46.66666667,169.6333333,-2.146,0.2999,2.4459
-46.66666667,169.6666667,-2.093,0.2999,2.3929
-46.66666667,169.7,-2.036,0.2999,2.3359
-46.66666667,169.7333333,-1.984,0.2999,2.2839
-46.66666667,169.7666667,-1.935,0.2999,2.2349
-46.66666667,169.8,-1.887,0.2999,2.1869
-46.66666667,169.8333333,-1.839,0.2999,2.1389
-46.66666667,169.8666667,-1.79,0.2999,2.0899
-46.66666667,169.9,-1.737,0.2999,2.0369
-46.66666667,169.9333333,-1.677,0.2999,1.9769
-46.66666667,169.9666667,-1.61,0.2999,1.9099
-46.66666667,170,-1.536,0.2999,1.8359
-46.66666667,170.0333333,-1.454,0.2999,1.7539
-46.66666667,170.0666667,-1.37,0.2999,1.6699
-46.66666667,170.1,-1.281,0.2999,1.5809
-46.66666667,170.1333333,-1.189,0.2999,1.4889
-46.63333333,166.3,0.397,0.2999,-0.0971
-46.63333333,166.3333333,0.345,0.2999,-0.0451
-46.63333333,166.3666667,0.277,0.2999,0.0229
-46.63333333,166.4,0.197,0.2999,0.1029
-46.63333333,166.4333333,0.118,0.2999,0.1819
-46.63333333,166.4666667,0.042,0.2999,0.2579
-46.63333333,166.5,-0.032,0.2999,0.3319
-46.63333333,166.5333333,-0.098,0.2999,0.3979
-46.63333333,166.5666667,-0.16,0.2999,0.4599
-46.63333333,166.6,-0.221,0.2999,0.5209
-46.63333333,166.6333333,-0.28,0.2999,0.5799
-46.63333333,166.6666667,-0.338,0.2999,0.6379
-46.63333333,166.7,-0.392,0.2999,0.6919
-46.63333333,166.7333333,-0.445,0.2999,0.7449
-46.63333333,166.7666667,-0.494,0.2999,0.7939
-46.63333333,166.8,-0.543,0.2999,0.8429
-46.63333333,166.8333333,-0.587,0.2999,0.8869
-46.63333333,166.8666667,-0.617,0.2999,0.9169
-46.63333333,166.9,-0.636,0.2999,0.9359
-46.63333333,166.9333333,-0.64,0.2999,0.9399
-46.63333333,166.9666667,-0.634,0.2999,0.9339
-46.63333333,167,-0.623,0.2999,0.9229
-46.63333333,167.0333333,-0.614,0.2999,0.9139
-46.63333333,167.0666667,-0.627,0.2999,0.9269
-46.63333333,167.1,-0.645,0.2999,0.9449
-46.63333333,167.1333333,-0.681,0.2999,0.9809
-46.63333333,167.1666667,-0.719,0.2999,1.0189
-46.63333333,167.2,-0.763,0.2999,1.0629
-46.63333333,167.2333333,-0.813,0.2999,1.1129
-46.63333333,167.2666667,-0.865,0.2999,1.1649
-46.63333333,167.3,-0.922,0.2999,1.2219
-46.63333333,167.3333333,-0.993,0.2999,1.2929
-46.63333333,167.3666667,-1.08,0.2999,1.3799
-46.63333333,167.4,-1.179,0.2999,1.4789
-46.63333333,167.4333333,-1.291,0.2999,1.5909
-46.63333333,167.4666667,-1.407,0.2999,1.7069
-46.63333333,167.5,-1.527,0.2999,1.8269
-46.63333333,167.5333333,-1.644,0.2999,1.9439
-46.63333333,167.5666667,-1.762,0.2999,2.0619
-46.63333333,167.6,-1.874,0.2999,2.1739
-46.63333333,167.6333333,-1.99,0.2999,2.2899
-46.63333333,167.6666667,-2.105,0.2999,2.4049
-46.63333333,167.7,-2.223,0.2999,2.5229
-46.63333333,167.7333333,-2.342,0.2999,2.6419
-46.63333333,167.7666667,-2.459,0.2999,2.7589
-46.63333333,167.8,-2.573,0.2999,2.8729
-46.63333333,167.8333333,-2.683,0.2999,2.9829
-46.63333333,167.8666667,-2.785,0.2999,3.0849
-46.63333333,167.9,-2.877,0.2999,3.1769
-46.63333333,167.9333333,-2.964,0.2999,3.2639
-46.63333333,167.9666667,-3.051,0.2999,3.3509
-46.63333333,168,-3.129,0.2999,3.4289
-46.63333333,168.0333333,-3.21,0.2999,3.5099
-46.63333333,168.0666667,-3.282,0.2999,3.5819
-46.63333333,168.1,-3.349,0.2999,3.6489
-46.63333333,168.1333333,-3.419,0.2999,3.7189
-46.63333333,168.1666667,-3.489,0.2999,3.7889
-46.63333333,168.2,-3.554,0.2999,3.8539
-46.63333333,168.2333333,-3.616,0.2999,3.9159
-46.63333333,168.2666667,-3.669,0.2999,3.9689
-46.63333333,168.3,-3.714,0.2999,4.0139
-46.63333333,168.3333333,-3.745,0.2999,4.0449
-46.63333333,168.3666667,-3.756,0.2999,4.0559
-46.63333333,168.4,-3.761,0.2999,4.0609
-46.63333333,168.4333333,-3.766,0.2999,4.0659
-46.63333333,168.4666667,-3.768,0.2999,4.0679
-46.63333333,168.5,-3.766,0.2999,4.0659
-46.63333333,168.5333333,-3.767,0.2999,4.0669
-46.63333333,168.5666667,-3.77,0.2999,4.0699
-46.63333333,168.6,-3.763,0.2999,4.0629
-46.63333333,168.6333333,-3.755,0.2999,4.0549
-46.63333333,168.6666667,-3.74,0.2999,4.0399
-46.63333333,168.7,-3.718,0.2999,4.0179
-46.63333333,168.7333333,-3.693,0.2999,3.9929
-46.63333333,168.7666667,-3.668,0.2999,3.9679
-46.63333333,168.8,-3.639,0.2999,3.9389
-46.63333333,168.8333333,-3.612,0.2999,3.9119
-46.63333333,168.8666667,-3.583,0.2999,3.8829
-46.63333333,168.9,-3.554,0.2999,3.8539
-46.63333333,168.9333333,-3.525,0.2999,3.8249
-46.63333333,168.9666667,-3.493,0.2999,3.7929
-46.63333333,169,-3.452,0.2999,3.7519
-46.63333333,169.0333333,-3.41,0.2999,3.7099
-46.63333333,169.0666667,-3.374,0.2999,3.6739
-46.63333333,169.1,-3.324,0.2999,3.6239
-46.63333333,169.1333333,-3.269,0.2999,3.5689
-46.63333333,169.1666667,-3.226,0.2999,3.5259
-46.63333333,169.2,-3.186,0.2999,3.4859
-46.63333333,169.2333333,-3.135,0.2999,3.4349
-46.63333333,169.2666667,-3.072,0.2999,3.3719
-46.63333333,169.3,-3.013,0.2999,3.3129
-46.63333333,169.3333333,-2.947,0.2999,3.2469
-46.63333333,169.3666667,-2.87,0.2999,3.1699
-46.63333333,169.4,-2.797,0.2999,3.0969
-46.63333333,169.4333333,-2.732,0.2999,3.0319
-46.63333333,169.4666667,-2.666,0.2999,2.9659
-46.63333333,169.5,-2.605,0.2999,2.9049
-46.63333333,169.5333333,-2.553,0.2999,2.8529
-46.63333333,169.5666667,-2.501,0.2999,2.8009
-46.63333333,169.6,-2.447,0.2999,2.7469
-46.63333333,169.6333333,-2.393,0.2999,2.6929
-46.63333333,169.6666667,-2.341,0.2999,2.6409
-46.63333333,169.7,-2.286,0.2999,2.5859
-46.63333333,169.7333333,-2.234,0.2999,2.5339
-46.63333333,169.7666667,-2.186,0.2999,2.4859
-46.63333333,169.8,-2.138,0.2999,2.4379
-46.63333333,169.8333333,-2.091,0.2999,2.3909
-46.63333333,169.8666667,-2.041,0.2999,2.3409
-46.63333333,169.9,-1.985,0.2999,2.2849
-46.63333333,169.9333333,-1.923,0.2999,2.2229
-46.63333333,169.9666667,-1.855,0.2999,2.1549
-46.63333333,170,-1.782,0.2999,2.0819
-46.63333333,170.0333333,-1.706,0.2999,2.0059
-46.63333333,170.0666667,-1.625,0.2999,1.9249
-46.63333333,170.1,-1.542,0.2999,1.8419
-46.63333333,170.1333333,-1.457,0.2999,1.7569
-46.6,166.3,0.214,0.2999,0.0859
-46.6,166.3333333,0.15,0.2999,0.1499
-46.6,166.3666667,0.071,0.2999,0.2289
-46.6,166.4,-0.01,0.2999,0.3099
-46.6,166.4333333,-0.103,0.2999,0.4029
-46.6,166.4666667,-0.187,0.2999,0.4869
-46.6,166.5,-0.269,0.2999,0.5689
-46.6,166.5333333,-0.342,0.2999,0.6419
-46.6,166.5666667,-0.404,0.2999,0.7039
-46.6,166.6,-0.464,0.2999,0.7639
-46.6,166.6333333,-0.521,0.2999,0.8209
-46.6,166.6666667,-0.577,0.2999,0.8769
-46.6,166.7,-0.634,0.2999,0.9339
-46.6,166.7333333,-0.692,0.2999,0.9919
-46.6,166.7666667,-0.748,0.2999,1.0479
-46.6,166.8,-0.802,0.2999,1.1019
-46.6,166.8333333,-0.851,0.2999,1.1509
-46.6,166.8666667,-0.882,0.2999,1.1819
-46.6,166.9,-0.894,0.2999,1.1939
-46.6,166.9333333,-0.892,0.2999,1.1919
-46.6,166.9666667,-0.866,0.2999,1.1659
-46.6,167,-0.839,0.2999,1.1389
-46.6,167.0333333,-0.82,0.2999,1.1199
-46.6,167.0666667,-0.806,0.2999,1.1059
-46.6,167.1,-0.826,0.2999,1.1259
-46.6,167.1333333,-0.844,0.2999,1.1439
-46.6,167.1666667,-0.878,0.2999,1.1779
-46.6,167.2,-0.92,0.2999,1.2199
-46.6,167.2333333,-0.96,0.2999,1.2599
-46.6,167.2666667,-1.007,0.2999,1.3069
-46.6,167.3,-1.062,0.2999,1.3619
-46.6,167.3333333,-1.125,0.2999,1.4249
-46.6,167.3666667,-1.204,0.2999,1.5039
-46.6,167.4,-1.298,0.2999,1.5979
-46.6,167.4333333,-1.401,0.2999,1.7009
-46.6,167.4666667,-1.516,0.2999,1.8159
-46.6,167.5,-1.64,0.2999,1.9399
-46.6,167.5333333,-1.769,0.2999,2.0689
-46.6,167.5666667,-1.904,0.2999,2.2039
-46.6,167.6,-2.029,0.2999,2.3289
-46.6,167.6333333,-2.163,0.2999,2.4629
-46.6,167.6666667,-2.293,0.2999,2.5929
-46.6,167.7,-2.42,0.2999,2.7199
-46.6,167.7333333,-2.546,0.2999,2.8459
-46.6,167.7666667,-2.665,0.2999,2.9649
-46.6,167.8,-2.78,0.2999,3.0799
-46.6,167.8333333,-2.889,0.2999,3.1889
-46.6,167.8666667,-2.989,0.2999,3.2889
-46.6,167.9,-3.086,0.2999,3.3859
-46.6,167.9333333,-3.168,0.2999,3.4679
-46.6,167.9666667,-3.261,0.2999,3.5609
-46.6,168,-3.342,0.2999,3.6419
-46.6,168.0333333,-3.425,0.2999,3.7249
-46.6,168.0666667,-3.499,0.2999,3.7989
-46.6,168.1,-3.574,0.2999,3.8739
-46.6,168.1333333,-3.644,0.2999,3.9439
-46.6,168.1666667,-3.712,0.2999,4.0119
-46.6,168.2,-3.772,0.2999,4.0719
-46.6,168.2333333,-3.832,0.2999,4.1319
-46.6,168.2666667,-3.88,0.2999,4.1799
-46.6,168.3,-3.915,0.2999,4.2149
-46.6,168.3333333,-3.941,0.2999,4.2409
-46.6,168.3666667,-3.943,0.2999,4.2429
-46.6,168.4,-3.939,0.2999,4.2389
-46.6,168.4333333,-3.935,0.2999,4.2349
-46.6,168.4666667,-3.921,0.2999,4.2209
-46.6,168.5,-3.91,0.2999,4.2099
-46.6,168.5333333,-3.902,0.2999,4.2019
-46.6,168.5666667,-3.89,0.2999,4.1899
-46.6,168.6,-3.869,0.2999,4.1689
-46.6,168.6333333,-3.852,0.2999,4.1519
-46.6,168.6666667,-3.83,0.2999,4.1299
-46.6,168.7,-3.805,0.2999,4.1049
-46.6,168.7333333,-3.778,0.2999,4.0779
