Lat,Long,Geoid2016,WGN53,WGN53_NZVD2016
-40.93333333,177.2666667,-16.147,0.4397,16.5867
-40.93333333,177.3,-16.137,0.4396,16.5766
-40.93333333,177.3333333,-16.127,0.4396,16.5666
-40.93333333,177.3666667,-16.116,0.4396,16.5556
-40.93333333,177.4,-16.101,0.4396,16.5406
-40.93333333,177.4333333,-16.081,0.4396,16.5206
-40.93333333,177.4666667,-16.055,0.4396,16.4946
-40.9,173.1333333,-16.614,0.3994,17.0134
-40.9,173.1666667,-16.418,0.3993,16.8173
-40.9,173.2,-16.237,0.3993,16.6363
-40.9,173.2333333,-16.065,0.3993,16.4643
-40.9,173.2666667,-15.92,0.3993,16.3193
-40.9,173.3,-15.776,0.3993,16.1753
-40.9,173.3333333,-15.65,0.3992,16.0492
-40.9,173.3666667,-15.55,0.3992,15.9492
-40.9,173.4,-15.462,0.3991,15.8611
-40.9,173.4333333,-15.387,0.3991,15.7861
-40.9,173.4666667,-15.314,0.399,15.713
-40.9,173.5,-15.249,0.399,15.648
-40.9,173.5333333,-15.176,0.3989,15.5749
-40.9,173.5666667,-15.091,0.3988,15.4898
-40.9,173.6,-15.001,0.3987,15.3997
-40.9,173.6333333,-14.894,0.3986,15.2926
-40.9,173.6666667,-14.79,0.3984,15.1884
-40.9,173.7,-14.694,0.3983,15.0923
-40.9,173.7333333,-14.61,0.3982,15.0082
-40.9,173.7666667,-14.54,0.398,14.938
-40.9,173.8,-14.483,0.3978,14.8808
-40.9,173.8333333,-14.405,0.3976,14.8026
-40.9,173.8666667,-14.268,0.3974,14.6654
-40.9,173.9,-14.133,0.3972,14.5302
-40.9,173.9333333,-14,0.3969,14.3969
-40.9,173.9666667,-13.873,0.3967,14.2697
-40.9,174,-13.716,0.3964,14.1124
-40.9,174.0333333,-13.576,0.396,13.972
-40.9,174.0666667,-13.436,0.3957,13.8317
-40.9,174.1,-13.296,0.3953,13.6913
-40.9,174.1333333,-13.157,0.3949,13.5519
-40.9,174.1666667,-13.022,0.3944,13.4164
-40.9,174.2,-12.891,0.3939,13.2849
-40.9,174.2333333,-12.769,0.3933,13.1623
-40.9,174.2666667,-12.648,0.3927,13.0407
-40.9,174.3,-12.532,0.392,12.924
-40.9,174.3333333,-12.417,0.3912,12.8082
-40.9,174.3666667,-12.304,0.3903,12.6943
-40.9,174.4,-12.199,0.3894,12.5884
-40.9,174.4333333,-12.099,0.3884,12.4874
-40.9,174.4666667,-12.012,0.3872,12.3992
-40.9,174.5,-11.94,0.3859,12.3259
-40.9,174.5333333,-11.893,0.3845,12.2775
-40.9,174.5666667,-11.868,0.3829,12.2509
-40.9,174.6,-11.85,0.3812,12.2312
-40.9,174.6333333,-11.859,0.3794,12.2384
-40.9,174.6666667,-11.874,0.3774,12.2514
-40.9,174.7,-11.914,0.3752,12.2892
-40.9,174.7333333,-11.971,0.373,12.344
-40.9,174.7666667,-12.042,0.3707,12.4127
-40.9,174.8,-12.132,0.3683,12.5003
-40.9,174.8333333,-12.245,0.3659,12.6109
-40.9,174.8666667,-12.371,0.3635,12.7345
-40.9,174.9,-12.508,0.361,12.869
-40.9,174.9333333,-12.64,0.3582,12.9982
-40.9,174.9666667,-12.795,0.3552,13.1502
-40.9,175,-12.974,0.3524,13.3264
-40.9,175.0333333,-13.19,0.3547,13.5447
-40.9,175.0666667,-13.422,0.357,13.779
-40.9,175.1,-13.669,0.3606,14.0296
-40.9,175.1333333,-13.946,0.3662,14.3122
-40.9,175.1666667,-14.243,0.3722,14.6152
-40.9,175.2,-14.463,0.3782,14.8412
-40.9,175.2333333,-14.699,0.3842,15.0832
-40.9,175.2666667,-14.984,0.3905,15.3745
-40.9,175.3,-15.22,0.397,15.617
-40.9,175.3333333,-15.483,0.4037,15.8867
-40.9,175.3666667,-15.6,0.4104,16.0104
-40.9,175.4,-15.75,0.4171,16.1671
-40.9,175.4333333,-15.827,0.4237,16.2507
-40.9,175.4666667,-15.835,0.4302,16.2652
-40.9,175.5,-15.865,0.4366,16.3016
-40.9,175.5333333,-15.867,0.4428,16.3098
-40.9,175.5666667,-15.895,0.4486,16.3436
-40.9,175.6,-15.943,0.4536,16.3966
-40.9,175.6333333,-15.996,0.4573,16.4533
-40.9,175.6666667,-16.08,0.4591,16.5391
-40.9,175.7,-16.191,0.4588,16.6498
-40.9,175.7333333,-16.321,0.4577,16.7787
-40.9,175.7666667,-16.451,0.4565,16.9075
-40.9,175.8,-16.588,0.4553,17.0433
-40.9,175.8333333,-16.724,0.4543,17.1783
-40.9,175.8666667,-16.871,0.4532,17.3242
-40.9,175.9,-17.013,0.4523,17.4653
-40.9,175.9333333,-17.118,0.4514,17.5694
-40.9,175.9666667,-17.203,0.4506,17.6536
-40.9,176,-17.248,0.4498,17.6978
-40.9,176.0333333,-17.28,0.4491,17.7291
-40.9,176.0666667,-17.308,0.4484,17.7564
-40.9,176.1,-17.343,0.4478,17.7908
-40.9,176.1333333,-17.384,0.4472,17.8312
-40.9,176.1666667,-17.391,0.4467,17.8377
-40.9,176.2,-17.372,0.4462,17.8182
-40.9,176.2333333,-17.349,0.4457,17.7947
-40.9,176.2666667,-17.34,0.4452,17.7852
-40.9,176.3,-17.332,0.4448,17.7768
-40.9,176.3333333,-17.332,0.4444,17.7764
-40.9,176.3666667,-17.336,0.444,17.78
-40.9,176.4,-17.339,0.4437,17.7827
-40.9,176.4333333,-17.35,0.4433,17.7933
-40.9,176.4666667,-17.345,0.443,17.788
-40.9,176.5,-17.342,0.4427,17.7847
-40.9,176.5333333,-17.331,0.4425,17.7735
-40.9,176.5666667,-17.314,0.4422,17.7562
-40.9,176.6,-17.29,0.442,17.732
-40.9,176.6333333,-17.254,0.4418,17.6958
-40.9,176.6666667,-17.211,0.4415,17.6525
-40.9,176.7,-17.15,0.4413,17.5913
-40.9,176.7333333,-17.075,0.4412,17.5162
-40.9,176.7666667,-16.993,0.441,17.434
-40.9,176.8,-16.91,0.4408,17.3508
-40.9,176.8333333,-16.837,0.4407,17.2777
-40.9,176.8666667,-16.778,0.4406,17.2186
-40.9,176.9,-16.73,0.4404,17.1704
-40.9,176.9333333,-16.682,0.4403,17.1223
-40.9,176.9666667,-16.627,0.4402,17.0672
-40.9,177,-16.568,0.4401,17.0081
-40.9,177.0333333,-16.502,0.44,16.942
-40.9,177.0666667,-16.434,0.44,16.874
-40.9,177.1,-16.383,0.4399,16.8229
-40.9,177.1333333,-16.336,0.4398,16.7758
-40.9,177.1666667,-16.298,0.4398,16.7378
-40.9,177.2,-16.272,0.4397,16.7117
-40.9,177.2333333,-16.255,0.4397,16.6947
-40.9,177.2666667,-16.236,0.4396,16.6756
-40.9,177.3,-16.225,0.4396,16.6646
-40.9,177.3333333,-16.215,0.4396,16.6546
-40.9,177.3666667,-16.205,0.4396,16.6446
-40.9,177.4,-16.193,0.4395,16.6325
-40.9,177.4333333,-16.175,0.4395,16.6145
-40.9,177.4666667,-16.151,0.4395,16.5905
-40.86666667,173.1333333,-16.619,0.3992,17.0182
-40.86666667,173.1666667,-16.424,0.3992,16.8232
-40.86666667,173.2,-16.244,0.3992,16.6432
-40.86666667,173.2333333,-16.082,0.3992,16.4812
-40.86666667,173.2666667,-15.929,0.3992,16.3282
-40.86666667,173.3,-15.793,0.3991,16.1921
-40.86666667,173.3333333,-15.674,0.3991,16.0731
-40.86666667,173.3666667,-15.573,0.3991,15.9721
-40.86666667,173.4,-15.487,0.399,15.886
-40.86666667,173.4333333,-15.409,0.3989,15.8079
-40.86666667,173.4666667,-15.336,0.3989,15.7349
-40.86666667,173.5,-15.262,0.3988,15.6608
-40.86666667,173.5333333,-15.184,0.3987,15.5827
-40.86666667,173.5666667,-15.083,0.3986,15.4816
-40.86666667,173.6,-14.98,0.3985,15.3785
-40.86666667,173.6333333,-14.863,0.3984,15.2614
-40.86666667,173.6666667,-14.747,0.3983,15.1453
-40.86666667,173.7,-14.647,0.3981,15.0451
-40.86666667,173.7333333,-14.56,0.398,14.958
-40.86666667,173.7666667,-14.491,0.3978,14.8888
-40.86666667,173.8,-14.46,0.3976,14.8576
-40.86666667,173.8333333,-14.367,0.3974,14.7644
-40.86666667,173.8666667,-14.282,0.3972,14.6792
-40.86666667,173.9,-14.119,0.397,14.516
-40.86666667,173.9333333,-13.97,0.3967,14.3667
-40.86666667,173.9666667,-13.82,0.3965,14.2165
-40.86666667,174,-13.671,0.3962,14.0672
-40.86666667,174.0333333,-13.529,0.3958,13.9248
-40.86666667,174.0666667,-13.386,0.3955,13.7815
-40.86666667,174.1,-13.246,0.3951,13.6411
-40.86666667,174.1333333,-13.108,0.3946,13.5026
-40.86666667,174.1666667,-12.977,0.3942,13.3712
-40.86666667,174.2,-12.852,0.3936,13.2456
-40.86666667,174.2333333,-12.733,0.3931,13.1261
-40.86666667,174.2666667,-12.62,0.3924,13.0124
-40.86666667,174.3,-12.509,0.3917,12.9007
-40.86666667,174.3333333,-12.397,0.391,12.788
-40.86666667,174.3666667,-12.285,0.3902,12.6752
-40.86666667,174.4,-12.173,0.3892,12.5622
-40.86666667,174.4333333,-12.066,0.3882,12.4542
-40.86666667,174.4666667,-11.968,0.3871,12.3551
-40.86666667,174.5,-11.889,0.3859,12.2749
-40.86666667,174.5333333,-11.835,0.3846,12.2196
-40.86666667,174.5666667,-11.793,0.3831,12.1761
-40.86666667,174.6,-11.777,0.3815,12.1585
-40.86666667,174.6333333,-11.767,0.3798,12.1468
-40.86666667,174.6666667,-11.778,0.378,12.156
-40.86666667,174.7,-11.805,0.3761,12.1811
-40.86666667,174.7333333,-11.85,0.3741,12.2241
-40.86666667,174.7666667,-11.917,0.3721,12.2891
-40.86666667,174.8,-12.004,0.37,12.374
-40.86666667,174.8333333,-12.112,0.3678,12.4798
-40.86666667,174.8666667,-12.234,0.3657,12.5997
-40.86666667,174.9,-12.384,0.3635,12.7475
-40.86666667,174.9333333,-12.493,0.3613,12.8543
-40.86666667,174.9666667,-12.622,0.3591,12.9811
-40.86666667,175,-12.779,0.3576,13.1366
-40.86666667,175.0333333,-12.973,0.3565,13.3295
-40.86666667,175.0666667,-13.193,0.3535,13.5465
-40.86666667,175.1,-13.478,0.356,13.834
-40.86666667,175.1333333,-13.725,0.3655,14.0905
-40.86666667,175.1666667,-13.983,0.3722,14.3552
-40.86666667,175.2,-14.237,0.3779,14.6149
-40.86666667,175.2333333,-14.458,0.3836,14.8416
-40.86666667,175.2666667,-14.76,0.3895,15.1495
-40.86666667,175.3,-15.033,0.3956,15.4286
-40.86666667,175.3333333,-15.324,0.402,15.726
-40.86666667,175.3666667,-15.599,0.4086,16.0076
-40.86666667,175.4,-15.771,0.4153,16.1863
-40.86666667,175.4333333,-15.899,0.422,16.321
-40.86666667,175.4666667,-15.896,0.4287,16.3247
-40.86666667,175.5,-15.887,0.4354,16.3224
-40.86666667,175.5333333,-15.896,0.4422,16.3382
-40.86666667,175.5666667,-15.909,0.4488,16.3578
-40.86666667,175.6,-15.938,0.4548,16.3928
-40.86666667,175.6333333,-15.987,0.4594,16.4464
-40.86666667,175.6666667,-16.071,0.4604,16.5314
-40.86666667,175.7,-16.176,0.4598,16.6358
-40.86666667,175.7333333,-16.318,0.4588,16.7768
-40.86666667,175.7666667,-16.43,0.4576,16.8876
-40.86666667,175.8,-16.578,0.4563,17.0343
-40.86666667,175.8333333,-16.718,0.4551,17.1731
-40.86666667,175.8666667,-16.843,0.454,17.297
-40.86666667,175.9,-16.984,0.453,17.437
-40.86666667,175.9333333,-17.111,0.452,17.563
-40.86666667,175.9666667,-17.217,0.4511,17.6681
-40.86666667,176,-17.262,0.4503,17.7123
-40.86666667,176.0333333,-17.292,0.4495,17.7415
-40.86666667,176.0666667,-17.329,0.4488,17.7778
-40.86666667,176.1,-17.369,0.4481,17.8171
-40.86666667,176.1333333,-17.415,0.4475,17.8625
-40.86666667,176.1666667,-17.453,0.4469,17.8999
-40.86666667,176.2,-17.439,0.4464,17.8854
-40.86666667,176.2333333,-17.425,0.4459,17.8709
-40.86666667,176.2666667,-17.41,0.4454,17.8554
-40.86666667,176.3,-17.403,0.445,17.848
-40.86666667,176.3333333,-17.401,0.4445,17.8455
-40.86666667,176.3666667,-17.408,0.4442,17.8522
-40.86666667,176.4,-17.417,0.4438,17.8608
-40.86666667,176.4333333,-17.431,0.4434,17.8744
-40.86666667,176.4666667,-17.439,0.4431,17.8821
-40.86666667,176.5,-17.443,0.4428,17.8858
-40.86666667,176.5333333,-17.439,0.4425,17.8815
-40.86666667,176.5666667,-17.433,0.4423,17.8753
-40.86666667,176.6,-17.416,0.442,17.858
-40.86666667,176.6333333,-17.396,0.4418,17.8378
-40.86666667,176.6666667,-17.361,0.4416,17.8026
-40.86666667,176.7,-17.305,0.4414,17.7464
-40.86666667,176.7333333,-17.24,0.4412,17.6812
-40.86666667,176.7666667,-17.169,0.441,17.61
-40.86666667,176.8,-17.092,0.4408,17.5328
-40.86666667,176.8333333,-17.022,0.4407,17.4627
-40.86666667,176.8666667,-16.964,0.4406,17.4046
-40.86666667,176.9,-16.91,0.4404,17.3504
-40.86666667,176.9333333,-16.856,0.4403,17.2963
-40.86666667,176.9666667,-16.798,0.4402,17.2382
-40.86666667,177,-16.729,0.4401,17.1691
-40.86666667,177.0333333,-16.653,0.44,17.093
-40.86666667,177.0666667,-16.583,0.4399,17.0229
-40.86666667,177.1,-16.516,0.4399,16.9559
-40.86666667,177.1333333,-16.462,0.4398,16.9018
-40.86666667,177.1666667,-16.418,0.4397,16.8577
-40.86666667,177.2,-16.385,0.4397,16.8247
-40.86666667,177.2333333,-16.357,0.4396,16.7966
-40.86666667,177.2666667,-16.335,0.4396,16.7746
-40.86666667,177.3,-16.317,0.4396,16.7566
-40.86666667,177.3333333,-16.305,0.4395,16.7445
-40.86666667,177.3666667,-16.294,0.4395,16.7335
-40.86666667,177.4,-16.28,0.4395,16.7195
-40.86666667,177.4333333,-16.261,0.4395,16.7005
-40.86666667,177.4666667,-16.238,0.4395,16.6775
-40.83333333,173.1333333,-16.624,0.3991,17.0231
-40.83333333,173.1666667,-16.432,0.3991,16.8311
-40.83333333,173.2,-16.255,0.3991,16.6541
-40.83333333,173.2333333,-16.094,0.3991,16.4931
-40.83333333,173.2666667,-15.95,0.399,16.349
-40.83333333,173.3,-15.819,0.399,16.218
-40.83333333,173.3333333,-15.705,0.399,16.104
-40.83333333,173.3666667,-15.608,0.3989,16.0069
-40.83333333,173.4,-15.52,0.3989,15.9189
-40.83333333,173.4333333,-15.438,0.3988,15.8368
-40.83333333,173.4666667,-15.36,0.3987,15.7587
-40.83333333,173.5,-15.277,0.3987,15.6757
-40.83333333,173.5333333,-15.185,0.3986,15.5836
-40.83333333,173.5666667,-15.077,0.3985,15.4755
-40.83333333,173.6,-14.956,0.3984,15.3544
-40.83333333,173.6333333,-14.828,0.3983,15.2263
-40.83333333,173.6666667,-14.7,0.3981,15.0981
-40.83333333,173.7,-14.588,0.398,14.986
-40.83333333,173.7333333,-14.496,0.3978,14.8938
-40.83333333,173.7666667,-14.424,0.3977,14.8217
-40.83333333,173.8,-14.365,0.3975,14.7625
-40.83333333,173.8333333,-14.344,0.3973,14.7413
-40.83333333,173.8666667,-14.245,0.3971,14.6421
-40.83333333,173.9,-14.138,0.3968,14.5348
-40.83333333,173.9333333,-13.946,0.3966,14.3426
-40.83333333,173.9666667,-13.787,0.3963,14.1833
-40.83333333,174,-13.635,0.396,14.031
-40.83333333,174.0333333,-13.488,0.3956,13.8836
-40.83333333,174.0666667,-13.344,0.3953,13.7393
-40.83333333,174.1,-13.205,0.3949,13.5999
-40.83333333,174.1333333,-13.072,0.3944,13.4664
-40.83333333,174.1666667,-12.944,0.394,13.338
-40.83333333,174.2,-12.823,0.3935,13.2165
-40.83333333,174.2333333,-12.708,0.3929,13.1009
-40.83333333,174.2666667,-12.597,0.3923,12.9893
-40.83333333,174.3,-12.491,0.3916,12.8826
-40.83333333,174.3333333,-12.384,0.3908,12.7748
-40.83333333,174.3666667,-12.274,0.39,12.664
-40.83333333,174.4,-12.162,0.3892,12.5512
-40.83333333,174.4333333,-12.049,0.3882,12.4372
-40.83333333,174.4666667,-11.943,0.3871,12.3301
-40.83333333,174.5,-11.849,0.386,12.235
-40.83333333,174.5333333,-11.779,0.3847,12.1637
-40.83333333,174.5666667,-11.729,0.3834,12.1124
-40.83333333,174.6,-11.698,0.3819,12.0799
-40.83333333,174.6333333,-11.683,0.3804,12.0634
-40.83333333,174.6666667,-11.68,0.3788,12.0588
-40.83333333,174.7,-11.697,0.377,12.074
-40.83333333,174.7333333,-11.732,0.3753,12.1073
-40.83333333,174.7666667,-11.788,0.3735,12.1615
-40.83333333,174.8,-11.867,0.3716,12.2386
-40.83333333,174.8333333,-11.964,0.3698,12.3338
-40.83333333,174.8666667,-12.08,0.3679,12.4479
-40.83333333,174.9,-12.203,0.3661,12.5691
-40.83333333,174.9333333,-12.338,0.3643,12.7023
-40.83333333,174.9666667,-12.449,0.3627,12.8117
-40.83333333,175,-12.587,0.3612,12.9482
-40.83333333,175.0333333,-12.758,0.3596,13.1176
-40.83333333,175.0666667,-12.962,0.3563,13.3183
-40.83333333,175.1,-13.203,0.3583,13.5613
-40.83333333,175.1333333,-13.473,0.3669,13.8399
-40.83333333,175.1666667,-13.704,0.3728,14.0768
-40.83333333,175.2,-13.976,0.3777,14.3537
-40.83333333,175.2333333,-14.274,0.3827,14.6567
-40.83333333,175.2666667,-14.588,0.3881,14.9761
-40.83333333,175.3,-14.863,0.394,15.257
-40.83333333,175.3333333,-15.199,0.4002,15.5992
-40.83333333,175.3666667,-15.48,0.4068,15.8868
-40.83333333,175.4,-15.72,0.4135,16.1335
-40.83333333,175.4333333,-15.908,0.4203,16.3283
-40.83333333,175.4666667,-15.885,0.4272,16.3122
-40.83333333,175.5,-15.923,0.4343,16.3573
-40.83333333,175.5333333,-15.909,0.4416,16.3506
-40.83333333,175.5666667,-15.917,0.4492,16.3662
-40.83333333,175.6,-15.938,0.4577,16.3957
-40.83333333,175.6333333,-15.983,0.4641,16.4471
-40.83333333,175.6666667,-16.056,0.4623,16.5183
-40.83333333,175.7,-16.173,0.4613,16.6343
-40.83333333,175.7333333,-16.311,0.4601,16.7711
-40.83333333,175.7666667,-16.411,0.4587,16.8697
-40.83333333,175.8,-16.553,0.4573,17.0103
-40.83333333,175.8333333,-16.697,0.456,17.153
-40.83333333,175.8666667,-16.831,0.4547,17.2857
-40.83333333,175.9,-16.96,0.4535,17.4135
-40.83333333,175.9333333,-17.084,0.4525,17.5365
-40.83333333,175.9666667,-17.19,0.4515,17.6415
-40.83333333,176,-17.258,0.4507,17.7087
-40.83333333,176.0333333,-17.306,0.4499,17.7559
-40.83333333,176.0666667,-17.342,0.4491,17.7911
-40.83333333,176.1,-17.402,0.4484,17.8504
-40.83333333,176.1333333,-17.455,0.4478,17.9028
-40.83333333,176.1666667,-17.501,0.4472,17.9482
-40.83333333,176.2,-17.514,0.4466,17.9606
-40.83333333,176.2333333,-17.506,0.4461,17.9521
-40.83333333,176.2666667,-17.484,0.4456,17.9296
-40.83333333,176.3,-17.475,0.4451,17.9201
-40.83333333,176.3333333,-17.473,0.4447,17.9177
-40.83333333,176.3666667,-17.482,0.4442,17.9262
-40.83333333,176.4,-17.496,0.4439,17.9399
-40.83333333,176.4333333,-17.512,0.4435,17.9555
-40.83333333,176.4666667,-17.527,0.4432,17.9702
-40.83333333,176.5,-17.538,0.4428,17.9808
-40.83333333,176.5333333,-17.541,0.4425,17.9835
-40.83333333,176.5666667,-17.538,0.4423,17.9803
-40.83333333,176.6,-17.531,0.442,17.973
-40.83333333,176.6333333,-17.518,0.4418,17.9598
-40.83333333,176.6666667,-17.497,0.4416,17.9386
-40.83333333,176.7,-17.458,0.4413,17.8993
-40.83333333,176.7333333,-17.405,0.4412,17.8462
-40.83333333,176.7666667,-17.343,0.441,17.784
-40.83333333,176.8,-17.276,0.4408,17.7168
-40.83333333,176.8333333,-17.211,0.4407,17.6517
-40.83333333,176.8666667,-17.152,0.4405,17.5925
-40.83333333,176.9,-17.095,0.4404,17.5354
-40.83333333,176.9333333,-17.034,0.4403,17.4743
-40.83333333,176.9666667,-16.965,0.4402,17.4052
-40.83333333,177,-16.888,0.4401,17.3281
-40.83333333,177.0333333,-16.806,0.44,17.246
-40.83333333,177.0666667,-16.728,0.4399,17.1679
-40.83333333,177.1,-16.656,0.4398,17.0958
-40.83333333,177.1333333,-16.595,0.4398,17.0348
-40.83333333,177.1666667,-16.542,0.4397,16.9817
-40.83333333,177.2,-16.499,0.4396,16.9386
-40.83333333,177.2333333,-16.464,0.4396,16.9036
-40.83333333,177.2666667,-16.434,0.4396,16.8736
-40.83333333,177.3,-16.411,0.4395,16.8505
-40.83333333,177.3333333,-16.392,0.4395,16.8315
-40.83333333,177.3666667,-16.377,0.4395,16.8165
-40.83333333,177.4,-16.361,0.4395,16.8005
-40.83333333,177.4333333,-16.343,0.4395,16.7825
-40.83333333,177.4666667,-16.319,0.4395,16.7585
-40.8,173.1333333,-16.636,0.399,17.035
-40.8,173.1666667,-16.449,0.399,16.848
-40.8,173.2,-16.278,0.3989,16.6769
-40.8,173.2333333,-16.123,0.3989,16.5219
-40.8,173.2666667,-15.98,0.3989,16.3789
-40.8,173.3,-15.856,0.3989,16.2549
-40.8,173.3333333,-15.746,0.3988,16.1448
-40.8,173.3666667,-15.65,0.3988,16.0488
-40.8,173.4,-15.56,0.3987,15.9587
-40.8,173.4333333,-15.473,0.3987,15.8717
-40.8,173.4666667,-15.389,0.3986,15.7876
-40.8,173.5,-15.298,0.3985,15.6965
-40.8,173.5333333,-15.195,0.3984,15.5934
-40.8,173.5666667,-15.077,0.3983,15.4753
-40.8,173.6,-14.941,0.3982,15.3392
-40.8,173.6333333,-14.799,0.3981,15.1971
-40.8,173.6666667,-14.657,0.398,15.055
-40.8,173.7,-14.53,0.3978,14.9278
-40.8,173.7333333,-14.42,0.3977,14.8177
-40.8,173.7666667,-14.34,0.3975,14.7375
-40.8,173.8,-14.277,0.3973,14.6743
-40.8,173.8333333,-14.248,0.3971,14.6451
-40.8,173.8666667,-14.154,0.3969,14.5509
-40.8,173.9,-14.046,0.3967,14.4427
-40.8,173.9333333,-13.926,0.3964,14.3224
-40.8,173.9666667,-13.758,0.3961,14.1541
-40.8,174,-13.607,0.3958,14.0028
-40.8,174.0333333,-13.462,0.3955,13.8575
-40.8,174.0666667,-13.32,0.3951,13.7151
-40.8,174.1,-13.184,0.3947,13.5787
-40.8,174.1333333,-13.053,0.3943,13.4473
-40.8,174.1666667,-12.926,0.3938,13.3198
-40.8,174.2,-12.805,0.3933,13.1983
-40.8,174.2333333,-12.689,0.3928,13.0818
-40.8,174.2666667,-12.578,0.3922,12.9702
-40.8,174.3,-12.473,0.3915,12.8645
-40.8,174.3333333,-12.372,0.3908,12.7628
-40.8,174.3666667,-12.267,0.39,12.657
-40.8,174.4,-12.157,0.3892,12.5462
-40.8,174.4333333,-12.044,0.3882,12.4322
-40.8,174.4666667,-11.929,0.3872,12.3162
-40.8,174.5,-11.823,0.3862,12.2092
-40.8,174.5333333,-11.733,0.385,12.118
-40.8,174.5666667,-11.669,0.3838,12.0528
-40.8,174.6,-11.626,0.3824,12.0084
-40.8,174.6333333,-11.6,0.381,11.981
-40.8,174.6666667,-11.587,0.3796,11.9666
-40.8,174.7,-11.595,0.378,11.973
-40.8,174.7333333,-11.619,0.3765,11.9955
-40.8,174.7666667,-11.664,0.3749,12.0389
-40.8,174.8,-11.725,0.3733,12.0983
-40.8,174.8333333,-11.811,0.3717,12.1827
-40.8,174.8666667,-11.917,0.3701,12.2871
-40.8,174.9,-12.027,0.3686,12.3956
-40.8,174.9333333,-12.144,0.3672,12.5112
-40.8,174.9666667,-12.27,0.3659,12.6359
-40.8,175,-12.4,0.3649,12.7649
-40.8,175.0333333,-12.56,0.3639,12.9239
-40.8,175.0666667,-12.739,0.3638,13.1028
-40.8,175.1,-12.953,0.366,13.319
-40.8,175.1333333,-13.182,0.3706,13.5526
-40.8,175.1666667,-13.435,0.3742,13.8092
-40.8,175.2,-13.722,0.3774,14.0994
-40.8,175.2333333,-14.075,0.3813,14.4563
-40.8,175.2666667,-14.433,0.3862,14.8192
-40.8,175.3,-14.691,0.392,15.083
-40.8,175.3333333,-14.981,0.3982,15.3792
-40.8,175.3666667,-15.306,0.4048,15.7108
-40.8,175.4,-15.561,0.4115,15.9725
-40.8,175.4333333,-15.803,0.4184,16.2214
-40.8,175.4666667,-15.92,0.4255,16.3455
-40.8,175.5,-15.894,0.4329,16.3269
-40.8,175.5333333,-15.896,0.4407,16.3367
-40.8,175.5666667,-15.902,0.4491,16.3511
-40.8,175.6,-15.922,0.4584,16.3804
-40.8,175.6333333,-15.972,0.4653,16.4373
-40.8,175.6666667,-16.041,0.4641,16.5051
-40.8,175.7,-16.144,0.463,16.607
-40.8,175.7333333,-16.272,0.4615,16.7335
-40.8,175.7666667,-16.366,0.4599,16.8259
-40.8,175.8,-16.501,0.4582,16.9592
-40.8,175.8333333,-16.642,0.4567,17.0987
-40.8,175.8666667,-16.809,0.4553,17.2643
-40.8,175.9,-16.92,0.454,17.374
-40.8,175.9333333,-17.046,0.4529,17.4989
-40.8,175.9666667,-17.152,0.4519,17.6039
-40.8,176,-17.228,0.451,17.679
-40.8,176.0333333,-17.295,0.4501,17.7451
-40.8,176.0666667,-17.352,0.4494,17.8014
-40.8,176.1,-17.432,0.4487,17.8807
-40.8,176.1333333,-17.477,0.448,17.925
-40.8,176.1666667,-17.54,0.4474,17.9874
-40.8,176.2,-17.575,0.4468,18.0218
-40.8,176.2333333,-17.574,0.4462,18.0202
-40.8,176.2666667,-17.547,0.4457,17.9927
-40.8,176.3,-17.541,0.4452,17.9862
-40.8,176.3333333,-17.541,0.4447,17.9857
-40.8,176.3666667,-17.552,0.4443,17.9963
-40.8,176.4,-17.569,0.4439,18.0129
-40.8,176.4333333,-17.59,0.4435,18.0335
-40.8,176.4666667,-17.607,0.4432,18.0502
-40.8,176.5,-17.624,0.4429,18.0669
-40.8,176.5333333,-17.634,0.4426,18.0766
-40.8,176.5666667,-17.635,0.4423,18.0773
-40.8,176.6,-17.635,0.442,18.077
-40.8,176.6333333,-17.629,0.4418,18.0708
-40.8,176.6666667,-17.617,0.4415,18.0585
-40.8,176.7,-17.591,0.4413,18.0323
-40.8,176.7333333,-17.555,0.4411,17.9961
-40.8,176.7666667,-17.501,0.441,17.942
-40.8,176.8,-17.445,0.4408,17.8858
-40.8,176.8333333,-17.387,0.4406,17.8276
-40.8,176.8666667,-17.327,0.4405,17.7675
-40.8,176.9,-17.267,0.4404,17.7074
-40.8,176.9333333,-17.2,0.4402,17.6402
-40.8,176.9666667,-17.123,0.4401,17.5631
-40.8,177,-17.038,0.44,17.478
-40.8,177.0333333,-16.948,0.4399,17.3879
-40.8,177.0666667,-16.863,0.4399,17.3029
-40.8,177.1,-16.787,0.4398,17.2268
-40.8,177.1333333,-16.718,0.4397,17.1577
-40.8,177.1666667,-16.659,0.4397,17.0987
-40.8,177.2,-16.609,0.4396,17.0486
-40.8,177.2333333,-16.57,0.4396,17.0096
-40.8,177.2666667,-16.535,0.4395,16.9745
-40.8,177.3,-16.504,0.4395,16.9435
-40.8,177.3333333,-16.481,0.4395,16.9205
-40.8,177.3666667,-16.461,0.4394,16.9004
-40.8,177.4,-16.442,0.4394,16.8814
-40.8,177.4333333,-16.423,0.4394,16.8624
-40.8,177.4666667,-16.4,0.4394,16.8394
-40.76666667,173.1333333,-16.65,0.3988,17.0488
-40.76666667,173.1666667,-16.47,0.3988,16.8688
-40.76666667,173.2,-16.306,0.3988,16.7048
-40.76666667,173.2333333,-16.153,0.3988,16.5518
