Lat,Long,Geoid2016,DUN58,DUN58_NZVD2016
-44.3,170.3,-10.137,0.3118,10.4488
-44.3,170.3333333,-10.265,0.3115,10.5765
-44.3,170.3666667,-10.435,0.3113,10.7463
-44.3,170.4,-10.571,0.311,10.882
-44.3,170.4333333,-10.716,0.3108,11.0268
-44.3,170.4666667,-10.943,0.3107,11.2537
-44.3,170.5,-11.093,0.3105,11.4035
-44.3,170.5333333,-11.22,0.3104,11.5304
-44.3,170.5666667,-11.134,0.3103,11.4443
-44.3,170.6,-11.254,0.3102,11.5642
-44.3,170.6333333,-11.102,0.3102,11.4122
-44.3,170.6666667,-11.076,0.3102,11.3862
-44.3,170.7,-10.968,0.3102,11.2782
-44.3,170.7333333,-10.767,0.3102,11.0772
-44.3,170.7666667,-10.623,0.3103,10.9333
-44.3,170.8,-10.502,0.3103,10.8123
-44.3,170.8333333,-10.351,0.3104,10.6614
-44.3,170.8666667,-10.222,0.3105,10.5325
-44.3,170.9,-10.117,0.3107,10.4277
-44.3,170.9333333,-10.011,0.3108,10.3218
-44.3,170.9666667,-9.935,0.311,10.246
-44.3,171,-9.851,0.3111,10.1621
-44.3,171.0333333,-9.765,0.3113,10.0763
-44.3,171.0666667,-9.681,0.3115,9.9925
-44.3,171.1,-9.598,0.3117,9.9097
-44.3,171.1333333,-9.519,0.3119,9.8309
-44.3,171.1666667,-9.452,0.3121,9.7641
-44.3,171.2,-9.396,0.3123,9.7083
-44.3,171.2333333,-9.349,0.3126,9.6616
-44.3,171.2666667,-9.308,0.3128,9.6208
-44.3,171.3,-9.272,0.313,9.585
-44.3,171.3333333,-9.24,0.3133,9.5533
-44.3,171.3666667,-9.213,0.3135,9.5265
-44.3,171.4,-9.193,0.3137,9.5067
-44.3,171.4333333,-9.176,0.314,9.49
-44.3,171.4666667,-9.161,0.3142,9.4752
-44.3,171.5,-9.15,0.3144,9.4644
-44.3,171.5333333,-9.136,0.3146,9.4506
-44.3,171.5666667,-9.122,0.3148,9.4368
-44.3,171.6,-9.11,0.315,9.425
-44.3,171.6333333,-9.094,0.3153,9.4093
-44.3,171.6666667,-9.079,0.3154,9.3944
-44.3,171.7,-9.064,0.3156,9.3796
-44.3,171.7333333,-9.051,0.3158,9.3668
-44.3,171.7666667,-9.037,0.316,9.353
-44.3,171.8,-9.027,0.3162,9.3432
-44.3,171.8333333,-9.015,0.3163,9.3313
-44.3,171.8666667,-9.003,0.3165,9.3195
-44.3,171.9,-8.987,0.3166,9.3036
-44.3,171.9333333,-8.968,0.3168,9.2848
-44.3,171.9666667,-8.95,0.3169,9.2669
-44.3,172,-8.935,0.317,9.252
-44.3,172.0333333,-8.923,0.3171,9.2401
-44.3,172.0666667,-8.917,0.3172,9.2342
-44.3,172.1,-8.914,0.3173,9.2313
-44.3,172.1333333,-8.913,0.3174,9.2304
-44.3,172.1666667,-8.914,0.3175,9.2315
-44.3,172.2,-8.917,0.3176,9.2346
-44.3,172.2333333,-8.924,0.3177,9.2417
-44.3,172.2666667,-8.93,0.3177,9.2477
-44.3,172.3,-8.941,0.3178,9.2588
-44.3,172.3333333,-8.956,0.3178,9.2738
-44.3,172.3666667,-8.976,0.3179,9.2939
-44.3,172.4,-8.995,0.3179,9.3129
-44.3,172.4333333,-9.016,0.3179,9.3339
-44.3,172.4666667,-9.033,0.3179,9.3509
-44.3,172.5,-9.045,0.3179,9.3629
-44.3,172.5333333,-9.053,0.318,9.371
-44.26666667,167.2333333,1.528,0.3053,-1.2227
-44.26666667,167.2666667,1.506,0.3053,-1.2007
-44.26666667,167.3,1.469,0.3053,-1.1637
-44.26666667,167.3333333,1.418,0.3052,-1.1128
-44.26666667,167.3666667,1.352,0.3052,-1.0468
-44.26666667,167.4,1.272,0.3051,-0.9669
-44.26666667,167.4333333,1.174,0.3051,-0.8689
-44.26666667,167.4666667,1.051,0.305,-0.746
-44.26666667,167.5,0.921,0.3049,-0.6161
-44.26666667,167.5333333,0.764,0.3049,-0.4591
-44.26666667,167.5666667,0.568,0.3048,-0.2632
-44.26666667,167.6,0.374,0.3047,-0.0693
-44.26666667,167.6333333,0.133,0.3045,0.1715
-44.26666667,167.6666667,-0.117,0.3044,0.4214
-44.26666667,167.7,-0.409,0.3043,0.7133
-44.26666667,167.7333333,-0.712,0.3042,1.0162
-44.26666667,167.7666667,-1.075,0.3041,1.3791
-44.26666667,167.8,-1.438,0.304,1.742
-44.26666667,167.8333333,-1.828,0.3038,2.1318
-44.26666667,167.8666667,-2.237,0.3037,2.5407
-44.26666667,167.9,-2.656,0.3036,2.9596
-44.26666667,167.9333333,-3.075,0.3035,3.3785
-44.26666667,167.9666667,-3.486,0.3034,3.7894
-44.26666667,168,-3.886,0.3033,4.1893
-44.26666667,168.0333333,-4.265,0.3031,4.5681
-44.26666667,168.0666667,-4.638,0.303,4.941
-44.26666667,168.1,-5.019,0.3029,5.3219
-44.26666667,168.1333333,-5.408,0.3028,5.7108
-44.26666667,168.1666667,-5.794,0.3026,6.0966
-44.26666667,168.2,-6.149,0.3025,6.4515
-44.26666667,168.2333333,-6.465,0.3024,6.7674
-44.26666667,168.2666667,-6.724,0.3022,7.0262
-44.26666667,168.3,-7.036,0.302,7.338
-44.26666667,168.3333333,-7.377,0.3019,7.6789
-44.26666667,168.3666667,-7.654,0.3017,7.9557
-44.26666667,168.4,-7.81,0.3015,8.1115
-44.26666667,168.4333333,-8.106,0.3013,8.4073
-44.26666667,168.4666667,-8.296,0.3011,8.5971
-44.26666667,168.5,-8.514,0.3008,8.8148
-44.26666667,168.5333333,-8.519,0.3006,8.8196
-44.26666667,168.5666667,-8.456,0.3003,8.7563
-44.26666667,168.6,-8.469,0.2999,8.7689
-44.26666667,168.6333333,-8.558,0.2996,8.8576
-44.26666667,168.6666667,-8.703,0.2991,9.0021
-44.26666667,168.7,-8.881,0.2987,9.1797
-44.26666667,168.7333333,-9.097,0.2981,9.3951
-44.26666667,168.7666667,-9.216,0.2975,9.5135
-44.26666667,168.8,-9.289,0.2968,9.5858
-44.26666667,168.8333333,-9.679,0.296,9.975
-44.26666667,168.8666667,-9.803,0.295,10.098
-44.26666667,168.9,-9.662,0.2938,9.9558
-44.26666667,168.9333333,-9.781,0.2924,10.0734
-44.26666667,168.9666667,-9.638,0.2906,9.9286
-44.26666667,169,-9.635,0.2885,9.9235
-44.26666667,169.0333333,-9.739,0.2856,10.0246
-44.26666667,169.0666667,-9.641,0.2818,9.9228
-44.26666667,169.1,-9.478,0.2762,9.7542
-44.26666667,169.1333333,-9.39,0.2671,9.6571
-44.26666667,169.1666667,-9.311,0.2504,9.5614
-44.26666667,169.2,-9.33,0.2167,9.5467
-44.26666667,169.2333333,-9.554,0.22,9.774
-44.26666667,169.2666667,-9.79,0.2412,10.0312
-44.26666667,169.3,-9.742,0.2572,9.9992
-44.26666667,169.3333333,-9.806,0.2691,10.0751
-44.26666667,169.3666667,-9.875,0.2783,10.1533
-44.26666667,169.4,-9.899,0.2856,10.1846
-44.26666667,169.4333333,-9.714,0.2916,10.0056
-44.26666667,169.4666667,-9.663,0.2965,9.9595
-44.26666667,169.5,-9.943,0.3007,10.2437
-44.26666667,169.5333333,-10.039,0.3042,10.3432
-44.26666667,169.5666667,-10.045,0.3071,10.3521
-44.26666667,169.6,-10.031,0.3094,10.3404
-44.26666667,169.6333333,-10.289,0.3114,10.6004
-44.26666667,169.6666667,-10.408,0.3129,10.7209
-44.26666667,169.7,-10.313,0.314,10.627
-44.26666667,169.7333333,-10.4,0.3148,10.7148
-44.26666667,169.7666667,-10.292,0.3154,10.6074
-44.26666667,169.8,-10.024,0.3157,10.3397
-44.26666667,169.8333333,-9.821,0.3158,10.1368
-44.26666667,169.8666667,-9.754,0.3158,10.0698
-44.26666667,169.9,-9.804,0.3156,10.1196
-44.26666667,169.9333333,-9.757,0.3154,10.0724
-44.26666667,169.9666667,-9.728,0.3151,10.0431
-44.26666667,170,-9.726,0.3147,10.0407
-44.26666667,170.0333333,-9.735,0.3144,10.0494
-44.26666667,170.0666667,-9.755,0.314,10.069
-44.26666667,170.1,-9.774,0.3136,10.0876
-44.26666667,170.1333333,-9.8,0.3132,10.1132
-44.26666667,170.1666667,-9.837,0.3128,10.1498
-44.26666667,170.2,-9.891,0.3125,10.2035
-44.26666667,170.2333333,-9.978,0.3121,10.2901
-44.26666667,170.2666667,-10.063,0.3118,10.3748
-44.26666667,170.3,-10.201,0.3116,10.5126
-44.26666667,170.3333333,-10.28,0.3113,10.5913
-44.26666667,170.3666667,-10.428,0.3111,10.7391
-44.26666667,170.4,-10.567,0.3109,10.8779
-44.26666667,170.4333333,-10.63,0.3107,10.9407
-44.26666667,170.4666667,-10.774,0.3105,11.0845
-44.26666667,170.5,-10.977,0.3104,11.2874
-44.26666667,170.5333333,-11.009,0.3103,11.3193
-44.26666667,170.5666667,-11.043,0.3102,11.3532
-44.26666667,170.6,-11.162,0.3102,11.4722
-44.26666667,170.6333333,-11.103,0.3102,11.4132
-44.26666667,170.6666667,-10.991,0.3102,11.3012
-44.26666667,170.7,-10.86,0.3102,11.1702
-44.26666667,170.7333333,-10.711,0.3102,11.0212
-44.26666667,170.7666667,-10.58,0.3103,10.8903
-44.26666667,170.8,-10.456,0.3103,10.7663
-44.26666667,170.8333333,-10.338,0.3104,10.6484
-44.26666667,170.8666667,-10.251,0.3105,10.5615
-44.26666667,170.9,-10.156,0.3107,10.4667
-44.26666667,170.9333333,-10.108,0.3108,10.4188
-44.26666667,170.9666667,-10.014,0.3109,10.3249
-44.26666667,171,-9.933,0.3111,10.2441
-44.26666667,171.0333333,-9.844,0.3113,10.1553
-44.26666667,171.0666667,-9.76,0.3115,10.0715
-44.26666667,171.1,-9.687,0.3117,9.9987
-44.26666667,171.1333333,-9.616,0.3119,9.9279
-44.26666667,171.1666667,-9.554,0.3121,9.8661
-44.26666667,171.2,-9.502,0.3123,9.8143
-44.26666667,171.2333333,-9.454,0.3125,9.7665
-44.26666667,171.2666667,-9.412,0.3127,9.7247
-44.26666667,171.3,-9.372,0.313,9.685
-44.26666667,171.3333333,-9.338,0.3132,9.6512
-44.26666667,171.3666667,-9.309,0.3134,9.6224
-44.26666667,171.4,-9.288,0.3136,9.6016
-44.26666667,171.4333333,-9.268,0.3139,9.5819
-44.26666667,171.4666667,-9.252,0.3141,9.5661
-44.26666667,171.5,-9.239,0.3143,9.5533
-44.26666667,171.5333333,-9.227,0.3145,9.5415
-44.26666667,171.5666667,-9.216,0.3148,9.5308
-44.26666667,171.6,-9.203,0.315,9.518
-44.26666667,171.6333333,-9.189,0.3152,9.5042
-44.26666667,171.6666667,-9.177,0.3154,9.4924
-44.26666667,171.7,-9.163,0.3156,9.4786
-44.26666667,171.7333333,-9.148,0.3157,9.4637
-44.26666667,171.7666667,-9.136,0.3159,9.4519
-44.26666667,171.8,-9.121,0.3161,9.4371
-44.26666667,171.8333333,-9.109,0.3162,9.4252
-44.26666667,171.8666667,-9.095,0.3164,9.4114
-44.26666667,171.9,-9.079,0.3165,9.3955
-44.26666667,171.9333333,-9.057,0.3167,9.3737
-44.26666667,171.9666667,-9.036,0.3168,9.3528
-44.26666667,172,-9.017,0.3169,9.3339
-44.26666667,172.0333333,-9.004,0.317,9.321
-44.26666667,172.0666667,-8.999,0.3172,9.3162
-44.26666667,172.1,-9,0.3173,9.3173
-44.26666667,172.1333333,-9.01,0.3173,9.3273
-44.26666667,172.1666667,-9.018,0.3174,9.3354
-44.26666667,172.2,-9.03,0.3175,9.3475
-44.26666667,172.2333333,-9.048,0.3176,9.3656
-44.26666667,172.2666667,-9.06,0.3176,9.3776
-44.26666667,172.3,-9.073,0.3177,9.3907
-44.26666667,172.3333333,-9.091,0.3177,9.4087
-44.26666667,172.3666667,-9.11,0.3178,9.4278
-44.26666667,172.4,-9.132,0.3178,9.4498
-44.26666667,172.4333333,-9.151,0.3178,9.4688
-44.26666667,172.4666667,-9.169,0.3179,9.4869
-44.26666667,172.5,-9.184,0.3179,9.5019
-44.26666667,172.5333333,-9.195,0.3179,9.5129
-44.23333333,167.2333333,1.362,0.3052,-1.0568
-44.23333333,167.2666667,1.346,0.3052,-1.0408
-44.23333333,167.3,1.312,0.3052,-1.0068
-44.23333333,167.3333333,1.265,0.3051,-0.9599
-44.23333333,167.3666667,1.199,0.3051,-0.8939
-44.23333333,167.4,1.121,0.305,-0.816
-44.23333333,167.4333333,1.032,0.305,-0.727
-44.23333333,167.4666667,0.922,0.3049,-0.6171
-44.23333333,167.5,0.806,0.3048,-0.5012
-44.23333333,167.5333333,0.661,0.3047,-0.3563
-44.23333333,167.5666667,0.512,0.3046,-0.2074
-44.23333333,167.6,0.321,0.3045,-0.0165
-44.23333333,167.6333333,0.134,0.3044,0.1704
-44.23333333,167.6666667,-0.094,0.3042,0.3982
-44.23333333,167.7,-0.343,0.3041,0.6471
-44.23333333,167.7333333,-0.62,0.304,0.924
-44.23333333,167.7666667,-0.948,0.3038,1.2518
-44.23333333,167.8,-1.279,0.3037,1.5827
-44.23333333,167.8333333,-1.64,0.3036,1.9436
-44.23333333,167.8666667,-2.026,0.3035,2.3295
-44.23333333,167.9,-2.429,0.3033,2.7323
-44.23333333,167.9333333,-2.84,0.3032,3.1432
-44.23333333,167.9666667,-3.248,0.3031,3.5511
-44.23333333,168,-3.646,0.3029,3.9489
-44.23333333,168.0333333,-4.028,0.3028,4.3308
-44.23333333,168.0666667,-4.403,0.3027,4.7057
-44.23333333,168.1,-4.77,0.3026,5.0726
-44.23333333,168.1333333,-5.16,0.3024,5.4624
-44.23333333,168.1666667,-5.513,0.3023,5.8153
-44.23333333,168.2,-5.859,0.3021,6.1611
-44.23333333,168.2333333,-6.181,0.302,6.483
-44.23333333,168.2666667,-6.444,0.3018,6.7458
-44.23333333,168.3,-6.755,0.3016,7.0566
-44.23333333,168.3333333,-7.09,0.3014,7.3914
-44.23333333,168.3666667,-7.318,0.3012,7.6192
-44.23333333,168.4,-7.514,0.301,7.815
-44.23333333,168.4333333,-7.657,0.3008,7.9578
-44.23333333,168.4666667,-7.99,0.3005,8.2905
-44.23333333,168.5,-8.177,0.3002,8.4772
-44.23333333,168.5333333,-8.366,0.2999,8.6659
-44.23333333,168.5666667,-8.375,0.2996,8.6746
-44.23333333,168.6,-8.397,0.2992,8.6962
-44.23333333,168.6333333,-8.41,0.2988,8.7088
-44.23333333,168.6666667,-8.476,0.2983,8.7743
-44.23333333,168.7,-8.82,0.2977,9.1177
-44.23333333,168.7333333,-9.025,0.2971,9.3221
-44.23333333,168.7666667,-9.014,0.2963,9.3103
-44.23333333,168.8,-9.284,0.2955,9.5795
-44.23333333,168.8333333,-9.625,0.2945,9.9195
-44.23333333,168.8666667,-9.91,0.2933,10.2033
-44.23333333,168.9,-9.711,0.2919,10.0029
-44.23333333,168.9333333,-9.863,0.2902,10.1532
-44.23333333,168.9666667,-9.908,0.2881,10.1961
-44.23333333,169,-9.691,0.2854,9.9764
-44.23333333,169.0333333,-9.606,0.2818,9.8878
-44.23333333,169.0666667,-9.638,0.277,9.915
-44.23333333,169.1,-9.706,0.2701,9.9761
-44.23333333,169.1333333,-9.729,0.2595,9.9885
-44.23333333,169.1666667,-9.557,0.2428,9.7998
-44.23333333,169.2,-9.487,0.2162,9.7032
-44.23333333,169.2333333,-9.499,0.1915,9.6905
-44.23333333,169.2666667,-9.787,0.2271,10.0141
-44.23333333,169.3,-9.947,0.249,10.196
-44.23333333,169.3333333,-10.009,0.2633,10.2723
-44.23333333,169.3666667,-10.004,0.2737,10.2777
-44.23333333,169.4,-9.908,0.2817,10.1897
-44.23333333,169.4333333,-9.914,0.288,10.202
-44.23333333,169.4666667,-9.782,0.2932,10.0752
-44.23333333,169.5,-9.937,0.2974,10.2344
-44.23333333,169.5333333,-10.267,0.301,10.568
-44.23333333,169.5666667,-10.241,0.304,10.545
-44.23333333,169.6,-10.145,0.3065,10.4515
-44.23333333,169.6333333,-10.308,0.3085,10.6165
-44.23333333,169.6666667,-10.471,0.3101,10.7811
-44.23333333,169.7,-10.495,0.3114,10.8064
-44.23333333,169.7333333,-10.382,0.3124,10.6944
-44.23333333,169.7666667,-10.445,0.3131,10.7581
-44.23333333,169.8,-10.124,0.3136,10.4376
-44.23333333,169.8333333,-9.914,0.3139,10.2279
-44.23333333,169.8666667,-9.879,0.3141,10.1931
-44.23333333,169.9,-9.998,0.3141,10.3121
-44.23333333,169.9333333,-10.067,0.314,10.381
-44.23333333,169.9666667,-10.012,0.3138,10.3258
-44.23333333,170,-9.87,0.3136,10.1836
-44.23333333,170.0333333,-9.818,0.3134,10.1314
-44.23333333,170.0666667,-9.793,0.3131,10.1061
-44.23333333,170.1,-9.798,0.3128,10.1108
-44.23333333,170.1333333,-9.83,0.3125,10.1425
-44.23333333,170.1666667,-9.871,0.3122,10.1832
-44.23333333,170.2,-9.941,0.312,10.253
-44.23333333,170.2333333,-10.018,0.3117,10.3297
-44.23333333,170.2666667,-10.115,0.3115,10.4265
-44.23333333,170.3,-10.236,0.3112,10.5472
-44.23333333,170.3333333,-10.294,0.311,10.605
-44.23333333,170.3666667,-10.379,0.3108,10.6898
-44.23333333,170.4,-10.492,0.3107,10.8027
-44.23333333,170.4333333,-10.558,0.3105,10.8685
-44.23333333,170.4666667,-10.666,0.3104,10.9764
-44.23333333,170.5,-10.794,0.3103,11.1043
-44.23333333,170.5333333,-10.872,0.3102,11.1822
-44.23333333,170.5666667,-10.953,0.3102,11.2632
-44.23333333,170.6,-11.062,0.3101,11.3721
-44.23333333,170.6333333,-11.041,0.3101,11.3511
-44.23333333,170.6666667,-10.967,0.3101,11.2771
-44.23333333,170.7,-10.829,0.3101,11.1391
-44.23333333,170.7333333,-10.707,0.3102,11.0172
-44.23333333,170.7666667,-10.579,0.3102,10.8892
-44.23333333,170.8,-10.473,0.3103,10.7833
-44.23333333,170.8333333,-10.379,0.3104,10.6894
-44.23333333,170.8666667,-10.315,0.3105,10.6255
-44.23333333,170.9,-10.289,0.3106,10.5996
-44.23333333,170.9333333,-10.2,0.3108,10.5108
-44.23333333,170.9666667,-10.111,0.3109,10.4219
-44.23333333,171,-10.031,0.3111,10.3421
-44.23333333,171.0333333,-9.952,0.3112,10.2632
-44.23333333,171.0666667,-9.873,0.3114,10.1844
-44.23333333,171.1,-9.801,0.3116,10.1126
-44.23333333,171.1333333,-9.732,0.3118,10.0438
-44.23333333,171.1666667,-9.671,0.312,9.983
-44.23333333,171.2,-9.619,0.3122,9.9312
-44.23333333,171.2333333,-9.565,0.3124,9.8774
-44.23333333,171.2666667,-9.519,0.3127,9.8317
-44.23333333,171.3,-9.48,0.3129,9.7929
-44.23333333,171.3333333,-9.444,0.3131,9.7571
-44.23333333,171.3666667,-9.414,0.3133,9.7273
-44.23333333,171.4,-9.388,0.3136,9.7016
-44.23333333,171.4333333,-9.368,0.3138,9.6818
-44.23333333,171.4666667,-9.349,0.314,9.663
-44.23333333,171.5,-9.333,0.3142,9.6472
-44.23333333,171.5333333,-9.319,0.3145,9.6335
-44.23333333,171.5666667,-9.308,0.3147,9.6227
-44.23333333,171.6,-9.296,0.3149,9.6109
-44.23333333,171.6333333,-9.288,0.3151,9.6031
-44.23333333,171.6666667,-9.276,0.3153,9.5913
-44.23333333,171.7,-9.261,0.3155,9.5765
-44.23333333,171.7333333,-9.248,0.3157,9.5637
-44.23333333,171.7666667,-9.233,0.3158,9.5488
-44.23333333,171.8,-9.217,0.316,9.533
-44.23333333,171.8333333,-9.202,0.3162,9.5182
-44.23333333,171.8666667,-9.187,0.3163,9.5033
-44.23333333,171.9,-9.17,0.3165,9.4865
-44.23333333,171.9333333,-9.145,0.3166,9.4616
-44.23333333,171.9666667,-9.122,0.3167,9.4387
-44.23333333,172,-9.101,0.3169,9.4179
-44.23333333,172.0333333,-9.087,0.317,9.404
-44.23333333,172.0666667,-9.085,0.3171,9.4021
-44.23333333,172.1,-9.089,0.3172,9.4062
-44.23333333,172.1333333,-9.106,0.3173,9.4233
-44.23333333,172.1666667,-9.124,0.3174,9.4414
-44.23333333,172.2,-9.147,0.3174,9.4644
-44.23333333,172.2333333,-9.165,0.3175,9.4825
-44.23333333,172.2666667,-9.186,0.3176,9.5036
-44.23333333,172.3,-9.208,0.3176,9.5256
-44.23333333,172.3333333,-9.228,0.3177,9.5457
-44.23333333,172.3666667,-9.248,0.3177,9.5657
-44.23333333,172.4,-9.269,0.3177,9.5867
-44.23333333,172.4333333,-9.29,0.3178,9.6078
-44.23333333,172.4666667,-9.31,0.3178,9.6278
-44.23333333,172.5,-9.326,0.3178,9.6438
-44.23333333,172.5333333,-9.341,0.3178,9.6588
-44.2,167.2333333,1.18,0.3051,-0.8749
-44.2,167.2666667,1.168,0.3051,-0.8629
-44.2,167.3,1.137,0.3051,-0.8319
-44.2,167.3333333,1.089,0.305,-0.784
-44.2,167.3666667,1.023,0.305,-0.718
-44.2,167.4,0.943,0.3049,-0.6381
-44.2,167.4333333,0.852,0.3049,-0.5471
-44.2,167.4666667,0.752,0.3048,-0.4472
-44.2,167.5,0.64,0.3047,-0.3353
-44.2,167.5333333,0.509,0.3046,-0.2044
-44.2,167.5666667,0.375,0.3045,-0.0705
-44.2,167.6,0.216,0.3043,0.0883
-44.2,167.6333333,0.048,0.3042,0.2562
-44.2,167.6666667,-0.139,0.3041,0.4431
-44.2,167.7,-0.352,0.3039,0.6559
-44.2,167.7333333,-0.591,0.3038,0.8948
-44.2,167.7666667,-0.87,0.3036,1.1736
-44.2,167.8,-1.153,0.3035,1.4565
-44.2,167.8333333,-1.49,0.3033,1.7933
-44.2,167.8666667,-1.858,0.3032,2.1612
-44.2,167.9,-2.233,0.303,2.536
-44.2,167.9333333,-2.62,0.3029,2.9229
-44.2,167.9666667,-3.013,0.3028,3.3158
-44.2,168,-3.408,0.3026,3.7106
-44.2,168.0333333,-3.792,0.3025,4.0945
-44.2,168.0666667,-4.163,0.3024,4.4654
-44.2,168.1,-4.528,0.3022,4.8302
-44.2,168.1333333,-4.885,0.3021,5.1871
-44.2,168.1666667,-5.242,0.3019,5.5439
-44.2,168.2,-5.581,0.3017,5.8827
-44.2,168.2333333,-5.871,0.3016,6.1726
-44.2,168.2666667,-6.152,0.3014,6.4534
-44.2,168.3,-6.455,0.3012,6.7562
-44.2,168.3333333,-6.726,0.301,7.027
-44.2,168.3666667,-6.978,0.3008,7.2788
-44.2,168.4,-7.179,0.3005,7.4795
-44.2,168.4333333,-7.348,0.3003,7.6483
-44.2,168.4666667,-7.588,0.3,7.888
-44.2,168.5,-7.85,0.2996,8.1496
-44.2,168.5333333,-8.058,0.2993,8.3573
-44.2,168.5666667,-8.265,0.2989,8.5639
-44.2,168.6,-8.385,0.2985,8.6835
-44.2,168.6333333,-8.325,0.298,8.623
-44.2,168.6666667,-8.302,0.2974,8.5994
-44.2,168.7,-8.476,0.2968,8.7728
-44.2,168.7333333,-8.85,0.2961,9.1461
-44.2,168.7666667,-8.807,0.2953,9.1023
-44.2,168.8,-9.114,0.2943,9.4083
-44.2,168.8333333,-9.283,0.2932,9.5762
-44.2,168.8666667,-9.63,0.2919,9.9219
-44.2,168.9,-9.782,0.2903,10.0723
-44.2,168.9333333,-9.795,0.2884,10.0834
-44.2,168.9666667,-9.827,0.2861,10.1131
-44.2,169,-9.948,0.2831,10.2311
-44.2,169.0333333,-9.84,0.2793,10.1193
-44.2,169.0666667,-9.783,0.2742,10.0572
-44.2,169.1,-9.907,0.2673,10.1743
-44.2,169.1333333,-9.865,0.2578,10.1228
-44.2,169.1666667,-9.663,0.245,9.908
-44.2,169.2,-9.609,0.2298,9.8388
-44.2,169.2333333,-9.6,0.2141,9.8141
-44.2,169.2666667,-9.715,0.2289,9.9439
-44.2,169.3,-9.992,0.2466,10.2386
-44.2,169.3333333,-10.061,0.2609,10.3219
-44.2,169.3666667,-10.142,0.2716,10.4136
-44.2,169.4,-10.15,0.2794,10.4294
-44.2,169.4333333,-10.065,0.2855,10.3505
-44.2,169.4666667,-9.999,0.2906,10.2896
-44.2,169.5,-9.926,0.2948,10.2208
-44.2,169.5333333,-10.164,0.2984,10.4624
-44.2,169.5666667,-10.383,0.3014,10.6844
-44.2,169.6,-10.417,0.3039,10.7209
-44.2,169.6333333,-10.316,0.306,10.622
-44.2,169.6666667,-10.534,0.3078,10.8418
-44.2,169.7,-10.617,0.3091,10.9261
-44.2,169.7333333,-10.495,0.3102,10.8052
-44.2,169.7666667,-10.374,0.3111,10.6851
-44.2,169.8,-10.25,0.3117,10.5617
-44.2,169.8333333,-10.017,0.3122,10.3292
-44.2,169.8666667,-9.995,0.3125,10.3075
-44.2,169.9,-10.15,0.3126,10.4626
-44.2,169.9333333,-10.279,0.3127,10.5917
-44.2,169.9666667,-10.171,0.3127,10.4837
-44.2,170,-10.038,0.3126,10.3506
-44.2,170.0333333,-9.951,0.3124,10.2634
-44.2,170.0666667,-9.91,0.3123,10.2223
-44.2,170.1,-9.887,0.3121,10.1991
-44.2,170.1333333,-9.897,0.3119,10.2089
-44.2,170.1666667,-9.939,0.3117,10.2507
-44.2,170.2,-10.015,0.3115,10.3265
-44.2,170.2333333,-10.097,0.3113,10.4083
-44.2,170.2666667,-10.18,0.3111,10.4911
-44.2,170.3,-10.256,0.3109,10.5669
-44.2,170.3333333,-10.321,0.3107,10.6317
-44.2,170.3666667,-10.387,0.3106,10.6976
-44.2,170.4,-10.466,0.3105,10.7765
-44.2,170.4333333,-10.541,0.3103,10.8513
-44.2,170.4666667,-10.627,0.3102,10.9372
-44.2,170.5,-10.723,0.3102,11.0332
-44.2,170.5333333,-10.821,0.3101,11.1311
-44.2,170.5666667,-10.925,0.3101,11.2351
-44.2,170.6,-11.013,0.31,11.323
-44.2,170.6333333,-11.011,0.31,11.321
-44.2,170.6666667,-10.929,0.3101,11.2391
-44.2,170.7,-10.836,0.3101,11.1461
-44.2,170.7333333,-10.768,0.3101,11.0781
-44.2,170.7666667,-10.652,0.3102,10.9622
-44.2,170.8,-10.548,0.3103,10.8583
-44.2,170.8333333,-10.465,0.3104,10.7754
-44.2,170.8666667,-10.41,0.3105,10.7205
-44.2,170.9,-10.398,0.3106,10.7086
-44.2,170.9333333,-10.314,0.3107,10.6247
-44.2,170.9666667,-10.237,0.3109,10.5479
-44.2,171,-10.158,0.311,10.469
-44.2,171.0333333,-10.086,0.3112,10.3972
-44.2,171.0666667,-10.014,0.3114,10.3254
-44.2,171.1,-9.941,0.3115,10.2525
-44.2,171.1333333,-9.871,0.3117,10.1827
-44.2,171.1666667,-9.805,0.3119,10.1169
-44.2,171.2,-9.745,0.3121,10.0571
-44.2,171.2333333,-9.688,0.3124,10.0004
-44.2,171.2666667,-9.637,0.3126,9.9496
-44.2,171.3,-9.596,0.3128,9.9088
-44.2,171.3333333,-9.558,0.313,9.871
-44.2,171.3666667,-9.527,0.3133,9.8403
-44.2,171.4,-9.5,0.3135,9.8135
-44.2,171.4333333,-9.477,0.3137,9.7907
-44.2,171.4666667,-9.452,0.3139,9.7659
-44.2,171.5,-9.434,0.3142,9.7482
-44.2,171.5333333,-9.42,0.3144,9.7344
-44.2,171.5666667,-9.404,0.3146,9.7186
-44.2,171.6,-9.395,0.3148,9.7098
-44.2,171.6333333,-9.385,0.315,9.7
-44.2,171.6666667,-9.375,0.3152,9.6902
-44.2,171.7,-9.362,0.3154,9.6774
-44.2,171.7333333,-9.345,0.3156,9.6606
-44.2,171.7666667,-9.331,0.3158,9.6468
-44.2,171.8,-9.314,0.3159,9.6299
-44.2,171.8333333,-9.297,0.3161,9.6131
-44.2,171.8666667,-9.28,0.3163,9.5963
-44.2,171.9,-9.26,0.3164,9.5764
-44.2,171.9333333,-9.238,0.3165,9.5545
-44.2,171.9666667,-9.213,0.3167,9.5297
