Lat,Long,Geoid2016,NSN55,NSN55_NZVD16
-41.4,172.8,-18.001,0.3446,18.3456
-41.4,172.8333333,-17.915,0.3449,18.2599
-41.4,172.8666667,-17.855,0.3454,18.2004
-41.4,172.9,-17.799,0.346,18.145
-41.4,172.9333333,-17.675,0.3469,18.0219
-41.4,172.9666667,-17.56,0.3478,17.9078
-41.4,173,-17.42,0.3487,17.7687
-41.4,173.0333333,-17.287,0.3521,17.6391
-41.4,173.0666667,-17.181,0.3461,17.5271
-41.4,173.1,-17.091,0.3429,17.4339
-41.4,173.1333333,-17.028,0.3356,17.3636
-41.4,173.1666667,-17.01,0.3325,17.3425
-41.4,173.2,-16.993,0.3314,17.3244
-41.4,173.2333333,-16.994,0.3292,17.3232
-41.4,173.2666667,-17,0.3256,17.3256
-41.4,173.3,-16.984,0.3219,17.3059
-41.4,173.3333333,-16.875,0.3184,17.1934
-41.4,173.3666667,-16.71,0.3154,17.0254
-41.4,173.4,-16.624,0.313,16.937
-41.4,173.4333333,-16.454,0.3113,16.7653
-41.4,173.4666667,-16.292,0.31,16.602
-41.4,173.5,-16.22,0.3093,16.5293
-41.4,173.5333333,-16.004,0.309,16.313
-41.4,173.5666667,-15.785,0.3096,16.0946
-41.4,173.6,-15.605,0.3112,15.9162
-41.4,173.6333333,-15.509,0.3134,15.8224
-41.4,173.6666667,-15.349,0.3156,15.6646
-41.4,173.7,-15.122,0.3165,15.4385
-41.4,173.7333333,-14.829,0.3125,15.1415
-41.4,173.7666667,-14.622,0.2823,14.9043
-41.4,173.8,-14.481,0.3143,14.7953
-41.4,173.8333333,-14.315,0.3216,14.6366
-41.4,173.8666667,-14.139,0.3256,14.4646
-41.4,173.9,-13.949,0.3341,14.2831
-41.4,173.9333333,-13.761,0.3456,14.1066
-41.4,173.9666667,-13.557,0.3513,13.9083
-41.4,174,-13.363,0.3447,13.7077
-41.4,174.0333333,-13.172,0.3381,13.5101
-41.4,174.0666667,-12.984,0.3352,13.3192
-41.4,174.1,-12.806,0.3348,13.1408
-41.4,174.1333333,-12.644,0.3358,12.9798
-41.4,174.1666667,-12.492,0.3374,12.8294
-41.4,174.2,-12.351,0.3391,12.6901
-41.4,174.2333333,-12.217,0.3409,12.5579
-41.4,174.2666667,-12.098,0.3425,12.4405
-41.4,174.3,-11.989,0.3439,12.3329
-41.4,174.3333333,-11.896,0.3452,12.2412
-41.4,174.3666667,-11.828,0.3464,12.1744
-41.4,174.4,-11.781,0.3474,12.1284
-41.4,174.4333333,-11.762,0.3482,12.1102
-41.4,174.4666667,-11.763,0.349,12.112
-41.4,174.5,-11.791,0.3496,12.1406
-41.4,174.5333333,-11.861,0.3502,12.2112
-41.4,174.5666667,-11.956,0.3507,12.3067
-41.4,174.6,-12.074,0.3511,12.4251
-41.4,174.6333333,-12.21,0.3515,12.5615
-41.4,174.6666667,-12.341,0.3518,12.6928
-41.4,174.7,-12.467,0.3521,12.8191
-41.4,174.7333333,-12.588,0.3523,12.9403
-41.4,174.7666667,-12.707,0.3525,13.0595
-41.4,174.8,-12.828,0.3527,13.1807
-41.4,174.8333333,-12.956,0.3529,13.3089
-41.4,174.8666667,-13.099,0.353,13.452
-41.4,174.9,-13.272,0.3532,13.6252
-41.4,174.9333333,-13.433,0.3533,13.7863
-41.4,174.9666667,-13.555,0.3534,13.9084
-41.4,175,-13.631,0.3535,13.9845
-41.4,175.0333333,-13.733,0.3536,14.0866
-41.4,175.0666667,-13.845,0.3537,14.1987
-41.4,175.1,-13.975,0.3537,14.3287
-41.4,175.1333333,-14.147,0.3538,14.5008
-41.4,175.1666667,-14.324,0.3539,14.6779
-41.4,175.2,-14.544,0.3539,14.8979
-41.4,175.2333333,-14.772,0.354,15.126
-41.4,175.2666667,-15.026,0.354,15.38
-41.4,175.3,-15.268,0.354,15.622
-41.4,175.3333333,-15.503,0.3541,15.8571
-41.4,175.3666667,-15.555,0.3541,15.9091
-41.4,175.4,-15.626,0.3541,15.9801
-41.4,175.4333333,-15.606,0.3541,15.9601
-41.4,175.4666667,-15.605,0.3541,15.9591
-41.4,175.5,-15.599,0.3542,15.9532
-41.4,175.5333333,-15.622,0.3542,15.9762
-41.4,175.5666667,-15.657,0.3542,16.0112
-41.4,175.6,-15.674,0.3542,16.0282
-41.36666667,170.4333333,-15.18,0.33,15.51
-41.36666667,170.4666667,-15.219,0.33,15.549
-41.36666667,170.5,-15.261,0.33,15.591
-41.36666667,170.5333333,-15.3,0.33,15.63
-41.36666667,170.5666667,-15.337,0.3301,15.6671
-41.36666667,170.6,-15.371,0.3301,15.7011
-41.36666667,170.6333333,-15.4,0.3302,15.7302
-41.36666667,170.6666667,-15.426,0.3302,15.7562
-41.36666667,170.7,-15.45,0.3303,15.7803
-41.36666667,170.7333333,-15.471,0.3303,15.8013
-41.36666667,170.7666667,-15.488,0.3304,15.8184
-41.36666667,170.8,-15.508,0.3305,15.8385
-41.36666667,170.8333333,-15.527,0.3306,15.8576
-41.36666667,170.8666667,-15.541,0.3307,15.8717
-41.36666667,170.9,-15.549,0.3308,15.8798
-41.36666667,170.9333333,-15.557,0.331,15.888
-41.36666667,170.9666667,-15.558,0.3311,15.8891
-41.36666667,171,-15.556,0.3312,15.8872
-41.36666667,171.0333333,-15.558,0.3314,15.8894
-41.36666667,171.0666667,-15.567,0.3316,15.8986
-41.36666667,171.1,-15.581,0.3318,15.9128
-41.36666667,171.1333333,-15.601,0.332,15.933
-41.36666667,171.1666667,-15.626,0.3322,15.9582
-41.36666667,171.2,-15.657,0.3324,15.9894
-41.36666667,171.2333333,-15.694,0.3327,16.0267
-41.36666667,171.2666667,-15.736,0.3329,16.0689
-41.36666667,171.3,-15.781,0.3332,16.1142
-41.36666667,171.3333333,-15.83,0.3335,16.1635
-41.36666667,171.3666667,-15.885,0.3338,16.2188
-41.36666667,171.4,-15.942,0.3342,16.2762
-41.36666667,171.4333333,-16,0.3346,16.3346
-41.36666667,171.4666667,-16.063,0.335,16.398
-41.36666667,171.5,-16.129,0.3354,16.4644
-41.36666667,171.5333333,-16.198,0.3358,16.5338
-41.36666667,171.5666667,-16.271,0.3363,16.6073
-41.36666667,171.6,-16.347,0.3368,16.6838
-41.36666667,171.6333333,-16.423,0.3373,16.7603
-41.36666667,171.6666667,-16.501,0.3379,16.8389
-41.36666667,171.7,-16.578,0.3385,16.9165
-41.36666667,171.7333333,-16.657,0.3391,16.9961
-41.36666667,171.7666667,-16.725,0.3397,17.0647
-41.36666667,171.8,-16.796,0.3403,17.1363
-41.36666667,171.8333333,-16.873,0.3409,17.2139
-41.36666667,171.8666667,-16.955,0.3416,17.2966
-41.36666667,171.9,-17.039,0.3422,17.3812
-41.36666667,171.9333333,-17.134,0.3428,17.4768
-41.36666667,171.9666667,-17.232,0.3434,17.5754
-41.36666667,172,-17.332,0.3439,17.6759
-41.36666667,172.0333333,-17.435,0.3445,17.7795
-41.36666667,172.0666667,-17.547,0.3449,17.8919
-41.36666667,172.1,-17.675,0.3453,18.0203
-41.36666667,172.1333333,-17.831,0.3457,18.1767
-41.36666667,172.1666667,-18.006,0.3459,18.3519
-41.36666667,172.2,-18.237,0.3462,18.5832
-41.36666667,172.2333333,-18.51,0.3464,18.8564
-41.36666667,172.2666667,-18.712,0.3465,19.0585
-41.36666667,172.3,-18.988,0.3466,19.3346
-41.36666667,172.3333333,-19.091,0.3466,19.4376
-41.36666667,172.3666667,-19.213,0.3467,19.5597
-41.36666667,172.4,-19.378,0.3467,19.7247
-41.36666667,172.4333333,-19.243,0.3467,19.5897
-41.36666667,172.4666667,-19.403,0.3466,19.7496
-41.36666667,172.5,-19.35,0.3465,19.6965
-41.36666667,172.5333333,-19.318,0.3463,19.6643
-41.36666667,172.5666667,-19.311,0.346,19.657
-41.36666667,172.6,-19.235,0.3457,19.5807
-41.36666667,172.6333333,-18.973,0.3453,19.3183
-41.36666667,172.6666667,-18.718,0.3448,19.0628
-41.36666667,172.7,-18.525,0.3443,18.8693
-41.36666667,172.7333333,-18.337,0.3438,18.6808
-41.36666667,172.7666667,-18.208,0.3434,18.5514
-41.36666667,172.8,-18.059,0.3431,18.4021
-41.36666667,172.8333333,-17.977,0.3431,18.3201
-41.36666667,172.8666667,-17.89,0.3434,18.2334
-41.36666667,172.9,-17.798,0.3439,18.1419
-41.36666667,172.9333333,-17.677,0.3447,18.0217
-41.36666667,172.9666667,-17.552,0.3459,17.8979
-41.36666667,173,-17.401,0.3475,17.7485
-41.36666667,173.0333333,-17.259,0.348,17.607
-41.36666667,173.0666667,-17.103,0.3459,17.4489
-41.36666667,173.1,-16.972,0.3438,17.3158
-41.36666667,173.1333333,-16.88,0.3287,17.2087
-41.36666667,173.1666667,-16.83,0.3303,17.1603
-41.36666667,173.2,-16.835,0.3368,17.1718
-41.36666667,173.2333333,-16.817,0.3319,17.1489
-41.36666667,173.2666667,-16.834,0.3275,17.1615
-41.36666667,173.3,-16.826,0.3227,17.1487
-41.36666667,173.3333333,-16.811,0.3185,17.1295
-41.36666667,173.3666667,-16.698,0.3152,17.0132
-41.36666667,173.4,-16.53,0.3126,16.8426
-41.36666667,173.4333333,-16.362,0.3105,16.6725
-41.36666667,173.4666667,-16.223,0.3086,16.5316
-41.36666667,173.5,-16.104,0.3065,16.4105
-41.36666667,173.5333333,-15.971,0.3044,16.2754
-41.36666667,173.5666667,-15.758,0.3035,16.0615
-41.36666667,173.6,-15.575,0.3048,15.8798
-41.36666667,173.6333333,-15.426,0.3084,15.7344
-41.36666667,173.6666667,-15.305,0.3131,15.6181
-41.36666667,173.7,-15.127,0.3169,15.4439
-41.36666667,173.7333333,-14.902,0.3187,15.2207
-41.36666667,173.7666667,-14.717,0.3184,15.0354
-41.36666667,173.8,-14.614,0.317,14.931
-41.36666667,173.8333333,-14.465,0.3189,14.7839
-41.36666667,173.8666667,-14.296,0.3233,14.6193
-41.36666667,173.9,-14.111,0.3325,14.4435
-41.36666667,173.9333333,-13.886,0.355,14.241
-41.36666667,173.9666667,-13.714,0.364,14.078
-41.36666667,174,-13.6,0.3419,13.9419
-41.36666667,174.0333333,-13.424,0.3347,13.7587
-41.36666667,174.0666667,-13.197,0.3323,13.5293
-41.36666667,174.1,-13.002,0.3324,13.3344
-41.36666667,174.1333333,-12.833,0.3337,13.1667
-41.36666667,174.1666667,-12.682,0.3354,13.0174
-41.36666667,174.2,-12.538,0.3373,12.8753
-41.36666667,174.2333333,-12.402,0.339,12.741
-41.36666667,174.2666667,-12.275,0.3407,12.6157
-41.36666667,174.3,-12.158,0.3422,12.5002
-41.36666667,174.3333333,-12.055,0.3436,12.3986
-41.36666667,174.3666667,-11.977,0.3448,12.3218
-41.36666667,174.4,-11.919,0.3458,12.2648
-41.36666667,174.4333333,-11.888,0.3467,12.2347
-41.36666667,174.4666667,-11.884,0.3476,12.2316
-41.36666667,174.5,-11.909,0.3483,12.2573
-41.36666667,174.5333333,-11.982,0.3489,12.3309
-41.36666667,174.5666667,-12.082,0.3495,12.4315
-41.36666667,174.6,-12.205,0.3499,12.5549
-41.36666667,174.6333333,-12.345,0.3504,12.6954
-41.36666667,174.6666667,-12.484,0.3507,12.8347
-41.36666667,174.7,-12.615,0.3511,12.9661
-41.36666667,174.7333333,-12.734,0.3514,13.0854
-41.36666667,174.7666667,-12.845,0.3516,13.1966
-41.36666667,174.8,-12.96,0.3519,13.3119
-41.36666667,174.8333333,-13.093,0.3521,13.4451
-41.36666667,174.8666667,-13.249,0.3523,13.6013
-41.36666667,174.9,-13.411,0.3524,13.7634
-41.36666667,174.9333333,-13.595,0.3526,13.9476
-41.36666667,174.9666667,-13.79,0.3527,14.1427
-41.36666667,175,-13.872,0.3528,14.2248
-41.36666667,175.0333333,-13.971,0.3529,14.3239
-41.36666667,175.0666667,-14.037,0.353,14.39
-41.36666667,175.1,-14.125,0.3531,14.4781
-41.36666667,175.1333333,-14.237,0.3532,14.5902
-41.36666667,175.1666667,-14.396,0.3533,14.7493
-41.36666667,175.2,-14.587,0.3534,14.9404
-41.36666667,175.2333333,-14.813,0.3534,15.1664
-41.36666667,175.2666667,-15.049,0.3535,15.4025
-41.36666667,175.3,-15.31,0.3535,15.6635
-41.36666667,175.3333333,-15.506,0.3536,15.8596
-41.36666667,175.3666667,-15.617,0.3536,15.9706
-41.36666667,175.4,-15.687,0.3536,16.0406
-41.36666667,175.4333333,-15.713,0.3536,16.0666
-41.36666667,175.4666667,-15.726,0.3537,16.0797
-41.36666667,175.5,-15.743,0.3537,16.0967
-41.36666667,175.5333333,-15.764,0.3537,16.1177
-41.36666667,175.5666667,-15.813,0.3537,16.1667
-41.36666667,175.6,-15.88,0.3537,16.2337
-41.33333333,170.4333333,-15.241,0.3302,15.5712
-41.33333333,170.4666667,-15.282,0.3302,15.6122
-41.33333333,170.5,-15.327,0.3302,15.6572
-41.33333333,170.5333333,-15.368,0.3302,15.6982
-41.33333333,170.5666667,-15.406,0.3302,15.7362
-41.33333333,170.6,-15.439,0.3303,15.7693
-41.33333333,170.6333333,-15.469,0.3303,15.7993
-41.33333333,170.6666667,-15.492,0.3304,15.8224
-41.33333333,170.7,-15.512,0.3304,15.8424
-41.33333333,170.7333333,-15.529,0.3305,15.8595
-41.33333333,170.7666667,-15.545,0.3306,15.8756
-41.33333333,170.8,-15.561,0.3307,15.8917
-41.33333333,170.8333333,-15.576,0.3308,15.9068
-41.33333333,170.8666667,-15.592,0.3309,15.9229
-41.33333333,170.9,-15.606,0.331,15.937
-41.33333333,170.9333333,-15.616,0.3311,15.9471
-41.33333333,170.9666667,-15.623,0.3313,15.9543
-41.33333333,171,-15.63,0.3314,15.9614
-41.33333333,171.0333333,-15.638,0.3316,15.9696
-41.33333333,171.0666667,-15.65,0.3317,15.9817
-41.33333333,171.1,-15.669,0.3319,16.0009
-41.33333333,171.1333333,-15.693,0.3321,16.0251
-41.33333333,171.1666667,-15.722,0.3323,16.0543
-41.33333333,171.2,-15.759,0.3326,16.0916
-41.33333333,171.2333333,-15.8,0.3328,16.1328
-41.33333333,171.2666667,-15.843,0.3331,16.1761
-41.33333333,171.3,-15.89,0.3333,16.2233
-41.33333333,171.3333333,-15.942,0.3336,16.2756
-41.33333333,171.3666667,-15.997,0.334,16.331
-41.33333333,171.4,-16.054,0.3343,16.3883
-41.33333333,171.4333333,-16.111,0.3347,16.4457
-41.33333333,171.4666667,-16.171,0.335,16.506
-41.33333333,171.5,-16.231,0.3354,16.5664
-41.33333333,171.5333333,-16.296,0.3359,16.6319
-41.33333333,171.5666667,-16.365,0.3363,16.7013
-41.33333333,171.6,-16.435,0.3368,16.7718
-41.33333333,171.6333333,-16.509,0.3373,16.8463
-41.33333333,171.6666667,-16.584,0.3378,16.9218
-41.33333333,171.7,-16.656,0.3383,16.9943
-41.33333333,171.7333333,-16.724,0.3389,17.0629
-41.33333333,171.7666667,-16.789,0.3394,17.1284
-41.33333333,171.8,-16.849,0.34,17.189
-41.33333333,171.8333333,-16.913,0.3406,17.2536
-41.33333333,171.8666667,-16.986,0.3411,17.3271
-41.33333333,171.9,-17.068,0.3417,17.4097
-41.33333333,171.9333333,-17.158,0.3422,17.5002
-41.33333333,171.9666667,-17.255,0.3427,17.5977
-41.33333333,172,-17.351,0.3432,17.6942
-41.33333333,172.0333333,-17.448,0.3437,17.7917
-41.33333333,172.0666667,-17.556,0.3441,17.9001
-41.33333333,172.1,-17.684,0.3444,18.0284
-41.33333333,172.1333333,-17.835,0.3447,18.1797
-41.33333333,172.1666667,-18.017,0.345,18.362
-41.33333333,172.2,-18.247,0.3452,18.5922
-41.33333333,172.2333333,-18.469,0.3453,18.8143
-41.33333333,172.2666667,-18.734,0.3454,19.0794
-41.33333333,172.3,-18.88,0.3455,19.2255
-41.33333333,172.3333333,-19.163,0.3455,19.5085
-41.33333333,172.3666667,-19.225,0.3455,19.5705
-41.33333333,172.4,-19.261,0.3455,19.6065
-41.33333333,172.4333333,-19.277,0.3454,19.6224
-41.33333333,172.4666667,-19.348,0.3452,19.6932
-41.33333333,172.5,-19.345,0.3451,19.6901
-41.33333333,172.5333333,-19.407,0.3448,19.7518
-41.33333333,172.5666667,-19.383,0.3445,19.7275
-41.33333333,172.6,-19.369,0.3441,19.7131
-41.33333333,172.6333333,-19.107,0.3436,19.4506
-41.33333333,172.6666667,-18.885,0.3431,19.2281
-41.33333333,172.7,-18.668,0.3426,19.0106
-41.33333333,172.7333333,-18.501,0.3421,18.8431
-41.33333333,172.7666667,-18.331,0.3416,18.6726
-41.33333333,172.8,-18.168,0.3412,18.5092
-41.33333333,172.8333333,-18.028,0.3411,18.3691
-41.33333333,172.8666667,-17.929,0.3411,18.2701
-41.33333333,172.9,-17.805,0.3414,18.1464
-41.33333333,172.9333333,-17.671,0.342,18.013
-41.33333333,172.9666667,-17.543,0.3433,17.8863
-41.33333333,173,-17.395,0.3463,17.7413
-41.33333333,173.0333333,-17.229,0.349,17.578
-41.33333333,173.0666667,-17.064,0.3463,17.4103
-41.33333333,173.1,-16.911,0.3379,17.2489
-41.33333333,173.1333333,-16.787,0.333,17.12
-41.33333333,173.1666667,-16.693,0.3327,17.0257
-41.33333333,173.2,-16.642,0.3338,16.9758
-41.33333333,173.2333333,-16.629,0.3361,16.9651
-41.33333333,173.2666667,-16.656,0.3296,16.9856
-41.33333333,173.3,-16.685,0.3228,17.0078
-41.33333333,173.3333333,-16.665,0.3177,16.9827
-41.33333333,173.3666667,-16.616,0.3141,16.9301
-41.33333333,173.4,-16.553,0.3115,16.8645
-41.33333333,173.4333333,-16.375,0.3095,16.6845
-41.33333333,173.4666667,-16.147,0.3073,16.4543
-41.33333333,173.5,-15.991,0.3042,16.2952
-41.33333333,173.5333333,-15.861,0.2989,16.1599
-41.33333333,173.5666667,-15.717,0.2944,16.0114
-41.33333333,173.6,-15.574,0.2957,15.8697
-41.33333333,173.6333333,-15.373,0.3022,15.6752
-41.33333333,173.6666667,-15.231,0.3117,15.5427
-41.33333333,173.7,-15.13,0.3202,15.4502
-41.33333333,173.7333333,-14.916,0.3264,15.2424
-41.33333333,173.7666667,-14.742,0.3473,15.0893
-41.33333333,173.8,-14.656,0.3176,14.9736
-41.33333333,173.8333333,-14.577,0.3146,14.8916
-41.33333333,173.8666667,-14.368,0.3167,14.6847
-41.33333333,173.9,-14.223,0.3222,14.5452
-41.33333333,173.9333333,-13.986,0.3324,14.3184
-41.33333333,173.9666667,-13.819,0.3373,14.1563
-41.33333333,174,-13.707,0.3312,14.0382
-41.33333333,174.0333333,-13.59,0.327,13.917
-41.33333333,174.0666667,-13.392,0.3271,13.7191
-41.33333333,174.1,-13.187,0.3291,13.5161
-41.33333333,174.1333333,-13.013,0.3313,13.3443
-41.33333333,174.1666667,-12.878,0.3334,13.2114
-41.33333333,174.2,-12.729,0.3354,13.0644
-41.33333333,174.2333333,-12.59,0.3373,12.9273
-41.33333333,174.2666667,-12.456,0.3391,12.7951
-41.33333333,174.3,-12.333,0.3406,12.6736
-41.33333333,174.3333333,-12.222,0.342,12.564
-41.33333333,174.3666667,-12.133,0.3433,12.4763
-41.33333333,174.4,-12.064,0.3444,12.4084
-41.33333333,174.4333333,-12.019,0.3454,12.3644
-41.33333333,174.4666667,-12.005,0.3463,12.3513
-41.33333333,174.5,-12.024,0.347,12.371
-41.33333333,174.5333333,-12.09,0.3477,12.4377
-41.33333333,174.5666667,-12.19,0.3483,12.5383
-41.33333333,174.6,-12.316,0.3489,12.6649
-41.33333333,174.6333333,-12.46,0.3493,12.8093
-41.33333333,174.6666667,-12.618,0.3498,12.9678
-41.33333333,174.7,-12.758,0.3501,13.1081
-41.33333333,174.7333333,-12.876,0.3505,13.2265
-41.33333333,174.7666667,-12.949,0.3508,13.2998
-41.33333333,174.8,-13.05,0.351,13.401
-41.33333333,174.8333333,-13.179,0.3513,13.5303
-41.33333333,174.8666667,-13.343,0.3515,13.6945
-41.33333333,174.9,-13.517,0.3517,13.8687
-41.33333333,174.9333333,-13.701,0.3519,14.0529
-41.33333333,174.9666667,-13.889,0.352,14.241
-41.33333333,175,-14.034,0.3522,14.3862
-41.33333333,175.0333333,-14.19,0.3523,14.5423
-41.33333333,175.0666667,-14.224,0.3524,14.5764
-41.33333333,175.1,-14.271,0.3525,14.6235
-41.33333333,175.1333333,-14.346,0.3526,14.6986
-41.33333333,175.1666667,-14.454,0.3527,14.8067
-41.33333333,175.2,-14.612,0.3528,14.9648
-41.33333333,175.2333333,-14.805,0.3529,15.1579
-41.33333333,175.2666667,-15.021,0.3529,15.3739
-41.33333333,175.3,-15.261,0.353,15.614
-41.33333333,175.3333333,-15.496,0.353,15.849
-41.33333333,175.3666667,-15.613,0.3531,15.9661
-41.33333333,175.4,-15.679,0.3531,16.0321
-41.33333333,175.4333333,-15.733,0.3532,16.0862
-41.33333333,175.4666667,-15.779,0.3532,16.1322
-41.33333333,175.5,-15.828,0.3532,16.1812
-41.33333333,175.5333333,-15.876,0.3532,16.2292
-41.33333333,175.5666667,-15.94,0.3532,16.2932
-41.33333333,175.6,-15.994,0.3532,16.3472
-41.3,170.4333333,-15.297,0.3303,15.6273
-41.3,170.4666667,-15.341,0.3303,15.6713
-41.3,170.5,-15.387,0.3303,15.7173
-41.3,170.5333333,-15.429,0.3303,15.7593
-41.3,170.5666667,-15.467,0.3304,15.7974
-41.3,170.6,-15.499,0.3304,15.8294
-41.3,170.6333333,-15.527,0.3305,15.8575
-41.3,170.6666667,-15.55,0.3305,15.8805
-41.3,170.7,-15.568,0.3306,15.8986
-41.3,170.7333333,-15.583,0.3306,15.9136
-41.3,170.7666667,-15.597,0.3307,15.9277
-41.3,170.8,-15.612,0.3308,15.9428
-41.3,170.8333333,-15.629,0.3309,15.9599
-41.3,170.8666667,-15.647,0.331,15.978
-41.3,170.9,-15.665,0.3311,15.9961
-41.3,170.9333333,-15.685,0.3313,16.0163
-41.3,170.9666667,-15.701,0.3314,16.0324
-41.3,171,-15.714,0.3315,16.0455
-41.3,171.0333333,-15.733,0.3317,16.0647
-41.3,171.0666667,-15.749,0.3319,16.0809
-41.3,171.1,-15.776,0.3321,16.1081
-41.3,171.1333333,-15.805,0.3323,16.1373
-41.3,171.1666667,-15.841,0.3325,16.1735
-41.3,171.2,-15.882,0.3327,16.2147
-41.3,171.2333333,-15.925,0.3329,16.2579
-41.3,171.2666667,-15.969,0.3332,16.3022
-41.3,171.3,-16.017,0.3335,16.3505
-41.3,171.3333333,-16.068,0.3337,16.4017
-41.3,171.3666667,-16.122,0.3341,16.4561
-41.3,171.4,-16.178,0.3344,16.5124
-41.3,171.4333333,-16.235,0.3347,16.5697
-41.3,171.4666667,-16.292,0.3351,16.6271
-41.3,171.5,-16.346,0.3355,16.6815
-41.3,171.5333333,-16.401,0.3359,16.7369
-41.3,171.5666667,-16.462,0.3363,16.7983
-41.3,171.6,-16.526,0.3367,16.8627
-41.3,171.6333333,-16.595,0.3372,16.9322
-41.3,171.6666667,-16.663,0.3376,17.0006
-41.3,171.7,-16.728,0.3381,17.0661
-41.3,171.7333333,-16.789,0.3386,17.1276
-41.3,171.7666667,-16.849,0.3391,17.1881
-41.3,171.8,-16.896,0.3397,17.2357
-41.3,171.8333333,-16.95,0.3402,17.2902
-41.3,171.8666667,-17.018,0.3407,17.3587
-41.3,171.9,-17.094,0.3412,17.4352
-41.3,171.9333333,-17.179,0.3416,17.5206
-41.3,171.9666667,-17.272,0.3421,17.6141
-41.3,172,-17.374,0.3425,17.7165
-41.3,172.0333333,-17.473,0.3429,17.8159
-41.3,172.0666667,-17.585,0.3433,17.9283
-41.3,172.1,-17.714,0.3436,18.0576
-41.3,172.1333333,-17.866,0.3438,18.2098
-41.3,172.1666667,-18.054,0.3441,18.3981
-41.3,172.2,-18.311,0.3442,18.6552
-41.3,172.2333333,-18.546,0.3443,18.8903
-41.3,172.2666667,-18.663,0.3444,19.0074
-41.3,172.3,-18.91,0.3445,19.2545
-41.3,172.3333333,-19.155,0.3444,19.4994
-41.3,172.3666667,-19.228,0.3444,19.5724
-41.3,172.4,-19.27,0.3443,19.6143
-41.3,172.4333333,-19.264,0.3442,19.6082
-41.3,172.4666667,-19.279,0.344,19.623
-41.3,172.5,-19.328,0.3437,19.6717
-41.3,172.5333333,-19.428,0.3434,19.7714
-41.3,172.5666667,-19.456,0.343,19.799
-41.3,172.6,-19.507,0.3426,19.8496
-41.3,172.6333333,-19.292,0.3421,19.6341
-41.3,172.6666667,-19.077,0.3415,19.4185
-41.3,172.7,-18.867,0.3409,19.2079
-41.3,172.7333333,-18.695,0.3403,19.0353
-41.3,172.7666667,-18.509,0.3397,18.8487
-41.3,172.8,-18.296,0.3392,18.6352
-41.3,172.8333333,-18.117,0.3388,18.4558
-41.3,172.8666667,-17.96,0.3386,18.2986
-41.3,172.9,-17.8,0.3386,18.1386
-41.3,172.9333333,-17.669,0.3389,18.0079
-41.3,172.9666667,-17.526,0.3393,17.8653
-41.3,173,-17.371,0.3419,17.7129
-41.3,173.0333333,-17.219,0.3586,17.5776
-41.3,173.0666667,-17.05,0.3506,17.4006
-41.3,173.1,-16.892,0.3375,17.2295
-41.3,173.1333333,-16.75,0.3343,17.0843
-41.3,173.1666667,-16.63,0.3379,16.9679
-41.3,173.2,-16.542,0.338,16.88
-41.3,173.2333333,-16.499,0.3401,16.8391
-41.3,173.2666667,-16.483,0.3309,16.8139
-41.3,173.3,-16.481,0.3205,16.8015
-41.3,173.3333333,-16.481,0.3155,16.7965
-41.3,173.3666667,-16.452,0.312,16.764
-41.3,173.4,-16.423,0.3099,16.7329
-41.3,173.4333333,-16.317,0.3086,16.6256
-41.3,173.4666667,-16.133,0.3071,16.4401
-41.3,173.5,-15.966,0.3039,16.2699
-41.3,173.5333333,-15.796,0.2965,16.0925
-41.3,173.5666667,-15.633,0.2737,15.9067
-41.3,173.6,-15.478,0.2841,15.7621
-41.3,173.6333333,-15.33,0.292,15.622
-41.3,173.6666667,-15.181,0.3092,15.4902
-41.3,173.7,-15.063,0.3337,15.3967
-41.3,173.7333333,-14.952,0.3238,15.2758
-41.3,173.7666667,-14.749,0.3002,15.0492
-41.3,173.8,-14.632,0.3037,14.9357
-41.3,173.8333333,-14.482,0.3081,14.7901
-41.3,173.8666667,-14.338,0.3085,14.6465
-41.3,173.9,-14.204,0.3032,14.5072
-41.3,173.9333333,-14.044,0.31,14.354
-41.3,173.9666667,-13.91,0.3173,14.2273
-41.3,174,-13.728,0.3164,14.0444
-41.3,174.0333333,-13.624,0.3129,13.9369
-41.3,174.0666667,-13.535,0.3212,13.8562
-41.3,174.1,-13.322,0.3256,13.6476
-41.3,174.1333333,-13.139,0.3289,13.4679
-41.3,174.1666667,-13.002,0.3315,13.3335
-41.3,174.2,-12.894,0.3338,13.2278
-41.3,174.2333333,-12.747,0.3358,13.0828
-41.3,174.2666667,-12.608,0.3376,12.9456
-41.3,174.3,-12.482,0.3392,12.8212
-41.3,174.3333333,-12.369,0.3406,12.7096
-41.3,174.3666667,-12.271,0.3419,12.6129
-41.3,174.4,-12.196,0.3431,12.5391
-41.3,174.4333333,-12.138,0.3441,12.4821
-41.3,174.4666667,-12.116,0.345,12.461
-41.3,174.5,-12.117,0.3459,12.4629
-41.3,174.5333333,-12.168,0.3466,12.5146
-41.3,174.5666667,-12.259,0.3472,12.6062
-41.3,174.6,-12.383,0.3478,12.7308
-41.3,174.6333333,-12.531,0.3483,12.8793
-41.3,174.6666667,-12.694,0.3488,13.0428
-41.3,174.7,-12.808,0.3492,13.1572
-41.3,174.7333333,-12.92,0.3496,13.2696
-41.3,174.7666667,-12.994,0.3499,13.3439
-41.3,174.8,-13.091,0.3502,13.4412
-41.3,174.8333333,-13.21,0.3505,13.5605
-41.3,174.8666667,-13.36,0.3508,13.7108
-41.3,174.9,-13.544,0.351,13.895
